"county_fips","per_highCh","pred_outcome"
"05147",42.5,42.0984697609283
"05149",41.4,38.935193623936
"06001",33.4,35.0422212707388
"06003",38.5,38.0901224285859
"06005",38.9,40.160105210256
"06007",33.9,35.204034718746
"06009",40.7,40.8682133443332
"06011",34.9,37.8366090188003
"06013",36.1,35.7366572662959
"06015",37.1,37.5644805343184
"06017",36.3,37.1187984016462
"06019",32.7,35.2609197049881
"06021",35.3,37.7977770766063
"06023",35.5,35.4674915199251
"06025",35,35.2586938881094
"06027",37.3,39.001999828562
"06029",33,34.7331553000917
"06031",31.8,34.7611535979018
"06033",38.9,38.6903859454563
"06035",34.5,36.9106006810909
"06037",36.9,35.0626729366206
"06039",34.4,36.7849001085512
"06041",37.3,35.3738379162004
"06043",40.6,40.8319688238497
"06045",39,38.911628767749
"06047",35,36.0793461027568
"06049",41.1,40.2449665920368
"06051",35.1,35.1480906574934
"06053",35.2,36.257805004145
"06055",36.4,36.8647359893561
"06057",38.5,38.6600946003441
"06059",36.6,34.9540507112965
"06061",36.4,35.9989468589014
"06063",41.4,40.9026217418723
"06065",36.7,36.0226158084539
"06067",33.8,35.5936844909976
"06069",34.1,36.7694334620342
"06071",34,35.1620836730925
"06073",33.4,34.4698392821161
"06075",35.2,34.3949190389858
"06077",33.7,36.5431154113334
"06079",34.1,36.4912076742466
"06081",37.4,35.4782204260218
"06083",32.4,35.2283465021685
"06085",34.2,34.4801856788527
"06087",34.9,35.4237849995399
"06089",39,36.9705442659873
"06091",42.2,42.7230466691673
"06093",40.1,39.3892904910208
"06095",35.6,37.0074604852095
"06097",34.9,36.787379621981
"06099",34.6,36.1682307756732
"06101",36.1,36.9046023110288
"06103",36.5,38.0433038918256
"06105",42.5,41.554304051982
"06107",34,35.5600950638569
"06109",39,39.9393712762246
"06111",36.1,35.838186759523
"06113",31.2,33.6934776684005
"06115",33.5,35.8049582729071
"08001",31,31.7973835309741
"08003",31.9,33.0719440959492
"08005",30.3,31.3194447494161
"08007",38.2,37.8278940792255
"08009",37.7,38.5171984209521
"08011",35.2,33.0852830780598
"08013",29.9,30.0677444453285
"08014",31.6,30.5030086161964
"08015",35.6,35.8454554933439
"08017",36.4,37.8103699744904
"08019",34.6,35.0926810665051
"08021",35.7,36.9404110509557
"08023",38.9,37.6007278160183
"08025",31.4,32.9706134265967
"08027",40.3,39.6747031251218
"08029",38.2,38.9301461809894
"08031",28.2,29.3388659998605
"08033",36.2,42.1947131725452
"08035",31.4,29.9157213483105
"08037",31.4,30.7775404889683
"08039",34.4,35.7916931401279
"08041",33.1,31.8800061899105
"08043",34.7,35.3655656025928
"08045",32,32.7174983028997
"08047",34.7,34.4899991003021
"08049",34.5,35.1685317650416
"08051",29.5,30.7472683736462
"08053",38.3,40.3197585202285
"08055",40.2,39.2049054022491
"08057",38.8,40.4160600899453
"08059",33.3,32.0804848356208
"08061",37.5,39.3254725582803
"08063",35.3,38.2126925566512
"08065",31.3,31.4748198217562
"08067",33.2,34.3561225029679
"08069",30.3,31.9069964638293
"08071",36.4,38.5333845952071
"08073",33.7,35.4340816847115
"08075",33.9,35.3151965787045
"08077",31.8,35.2913411965816
"08079",37.5,37.9518227946613
"08081",34.8,34.3315470716808
"08083",35.1,37.1391903999397
"08085",36.4,37.6496321887476
"08087",33.5,34.732233412168
"08089",36.7,36.3951591237162
"08091",38.5,40.1205125846335
"08093",37,36.6255734215524
"08095",35.5,36.3753372971496
"08097",34.4,33.1700347042613
"08099",34.4,37.037856791674
"08101",32.1,35.1416254570691
"08103",33.5,35.312971521591
"08105",35.8,36.5901331523487
"08107",33.7,32.9169010006123
"08109",39.4,38.0852634459137
"08111",35.3,34.5702848869687
"08113",33.7,31.9499521527263
"08115",38.2,38.7776496430253
"08117",29.9,31.0661365739961
"08119",37.3,36.6925410623486
"08121",35.7,38.1215608438939
"08123",31.1,32.3165677153894
"08125",34.2,36.2548536840288
"10001",39.3,37.8194487666974
"10003",38.4,36.5472421775273
"10005",48.5,41.8485719821557
"11001",32.8,34.0881414159681
"12001",34.5,32.9921442890954
"12003",38.7,38.6571491353198
"12005",39.5,38.6328297266937
"12007",37.9,40.1986172674063
"12009",40.5,39.6191740822673
"12011",38.2,34.9850961766442
"12013",40.6,40.5035049618234
"12015",46.3,49.7209985172154
"12017",46.1,49.0666754210164
"12019",38.5,36.9563559629794
"12021",42.3,43.1224252779386
"12023",40.6,41.1208620163374
"12027",44.4,43.6658965333976
"12029",40.7,44.6899238462264
"12031",34.1,35.0428415538348
"12033",37.5,38.4702478182164
"12035",44.6,43.7294045331565
"12037",41.2,43.1477991774137
"12039",38.6,40.0537874017434
"12041",41.1,42.0031694471076
"12043",42.6,44.5036010437557
"12045",40.3,41.0641056723815
"12047",43.2,41.1596964253353
"12049",38.7,39.5782985856142
"12051",36.3,38.194213487899
"12053",41.8,43.7525171411477
"12055",46.5,48.164952956564
"12057",39.6,34.0223506553719
"12059",43.1,41.6867016971148
"12061",42.6,44.5966304263747
"12063",38.5,41.1458979787886
"12065",43.2,42.9139811842429
"12067",40.8,42.0812920650013
"12069",40.6,42.1081060006188
"12071",41,42.593858165081
"12073",34.5,32.840380605281
"12075",42.2,44.3579118227138
"12077",38.2,37.0383284124652
"12079",41.6,42.6511486474138
"12081",42.7,41.840938611275
"12083",41.4,44.3165221214696
"12085",44.8,42.9190390819583
"12086",35.8,34.9819562787367
"12087",40.9,38.718714414777
"12089",42,39.803677310047
"12091",34.4,36.6834871076858
"12093",41.1,40.8832723569257
"12095",35.7,32.5376130388041
"12097",37.6,34.4120390667913
"12099",38.1,38.1773788840991
"12101",40.5,39.877473326064
