"county_fips","per_diabet","pred_outcome"
"46093",8.2,9.86281054023837
"46095",16.4,19.1830119576647
"46097",11.4,12.1827979149735
"46099",8,9.13820750284775
"46101",11,11.1811143695851
"46103",9.9,10.9609562599651
"46105",10.3,12.4734925962081
"46107",11.6,11.9802276497634
"46109",14.6,15.2013720405279
"46111",10.8,11.1042746897715
"46115",11.2,11.2614598318285
"46117",10.2,10.2624579190068
"46119",11,12.1094317219963
"46121",16.4,19.3026461550215
"46123",13.6,13.9527930785035
"46125",10.1,10.6064879156645
"46127",9.6,9.34954074110522
"46129",11.9,12.1415873540047
"46135",9.9,10.5338036766024
"46137",15.1,17.730445069355
"47001",14.3,13.2982314840303
"47003",13.6,12.3774162247842
"47005",16.9,15.6743868065397
"47007",16.9,15.609842919869
"47009",13.6,12.3497738140699
"47011",13.3,12.6835293442966
"47013",15.6,15.1220243880727
"47015",14.3,13.2880671126724
"47017",15.8,14.3672148889851
"47019",16.6,13.4976543351904
"47021",12.9,11.7505341241787
"47023",14.6,13.6188028730086
"47025",14.8,13.8122191082978
"47027",18.1,16.8014398920993
"47029",17.2,15.3492663437218
"47031",15,13.2316429653762
"47033",16.1,15.3337627693686
"47035",18.1,16.1715838877356
"47037",12,11.5451659717473
"47039",17.5,15.6074785348798
"47041",16.4,14.2258676926328
"47043",13.2,12.4231970409131
"47045",15.1,13.7010134297683
"47047",16.2,14.9247555973411
"47049",17.1,15.3682807456248
"47051",15.1,13.7789275314826
"47053",15.6,14.1475372306115
"47055",15.4,14.4457383055835
"47057",17.5,14.2896478570308
"47059",15.8,13.9831430432671
"47061",15.8,14.5601935574822
"47063",14.4,13.6663386035246
"47065",13.3,12.513316848019
"47067",19.4,17.3198330019897
"47069",17.1,16.9013524748165
"47071",15.7,15.6547289513806
"47073",14.7,14.3180862900901
"47075",20.3,19.110183852295
"47077",16,14.3671423657348
"47079",17.4,15.4831699740012
"47081",14.6,13.2592341911531
"47083",14.5,14.3857502215085
"47085",16.1,13.8136879769848
"47087",17,15.6509650244745
"47089",14.1,12.7981600461279
"47091",16.9,14.6690768673044
"47093",12.2,10.3398175278991
"47095",17.1,15.7741595705245
"47097",17.1,15.9472889097943
"47099",15.3,13.4645732005495
"47101",16.4,15.0323145918287
"47103",14.8,13.4874654513478
"47105",15.8,14.101513670473
"47107",14.3,13.7377646761396
"47109",16.3,14.8531796723635
"47111",14.2,13.4355129159391
"47113",15.2,15.5532604264184
"47115",15.1,14.334725446502
"47117",14.8,12.7940863466445
"47119",12.5,12.2076555714957
"47121",14.8,14.6401209425363
"47123",16.2,14.6096745877189
"47125",11.2,10.8972880876304
"47127",14.7,13.3658093746825
"47129",15.8,14.5737242286755
"47131",15.9,14.7220690110551
"47133",15.1,14.3765022702488
"47135",16,15.4308294988939
"47137",18.9,16.9569083742135
"47139",15.8,13.7560452796378
"47141",11.9,12.4639935590761
"47143",16.5,13.7783489949227
"47145",15.1,13.8931182843017
"47147",12.7,11.8838774196548
"47149",11.8,10.1262517030346
"47151",15.9,15.2894415414108
"47153",16.5,14.8162260069783
"47155",13.5,13.1443109452652
"47157",16,15.2776266311305
