"county_fips","per_depres","pred_outcome"
"05023",24.8,24.6873285357151
"05025",24.6,25.195846487816
"05027",23.7,24.3924114549748
"05029",24.9,25.2088741310734
"05031",26.5,24.6610948411202
"05033",26.1,24.995825927117
"05035",23.9,22.4463750539315
"05037",25.3,25.0661613185104
"05039",21.7,20.4576621259304
"05041",23.2,23.3961064958289
"05043",24.1,24.2419433298509
"05045",26.4,24.6537901856598
"05047",27,25.4763064264227
"05049",26.2,23.9804260480677
"05051",24.1,24.0024094382038
"05053",24.9,25.4746626683505
"05055",27.8,26.3113341479611
"05057",22.1,23.1244056319896
"05059",23.9,24.8759521803555
"05061",24.3,24.2631073570672
"05063",26.1,25.426878885526
"05065",25.6,24.748862941077
"05067",26.3,25.2562059160646
"05069",21.5,20.84297804333
"05071",25.4,25.7535794632971
"05073",23.9,23.6994334607064
"05075",27.3,26.3102957247105
"05077",21.3,22.3228530047451
"05079",22,21.9283751181868
"05081",24.5,24.0253599270741
"05083",25.8,25.0046457563148
"05085",25.8,25.6651349558815
"05087",25.6,24.9856380516119
"05089",24.8,24.6330403212033
"05091",24.6,24.2860597195014
"05093",24.8,24.0984045633092
"05095",22.9,22.177955282168
"05097",25.2,24.9843042148055
"05099",24.1,25.4046440262299
"05101",24.7,24.2750727291334
"05103",23.2,22.3535748821368
"05105",25.1,25.5130938615031
"05107",22.6,21.5031979492835
"05109",25.7,25.6402738671805
"05111",26.8,26.1106400015253
"05113",25,25.1699982229791
"05115",24.6,25.2641141667851
"05117",23.8,23.6792031114334
"05119",23.1,21.2244879843388
"05121",26.8,26.2358313047871
"05123",21.7,22.1985083482253
"05125",24.7,23.9588948411246
"05127",25.1,24.522244084352
"05129",26,25.5369177453419
"05131",24.9,23.9240308810431
"05133",24.1,24.3940693085513
"05135",26.1,25.7709035798553
"05137",25.3,24.8351070091111
"05139",23.6,23.6340460647612
"05141",24.8,24.8997197786245
"05143",24.6,23.9919473772628
"05145",26.3,25.7418158282609
"05147",24.4,23.0084968241821
"05149",25.1,24.6650469154762
"06001",18.6,12.1691775290922
"06003",21.7,16.3692059376385
"06005",21.7,18.0067973640645
"06007",25.6,20.5429333347611
"06009",23.2,19.5544670432245
"06011",21.6,15.0855173957449
"06013",19.1,13.7658762434828
"06015",23.5,18.03718382931
"06017",22.3,18.901664047733
"06019",21.4,15.6801265267401
"06021",22.6,16.70576524384
"06023",26.1,21.2879870617329
"06025",19.9,14.7392381933767
"06027",22.2,16.6729642658235
"06029",22.8,16.878875537094
"06031",21.1,15.9151676750936
"06033",24,19.4512778966591
"06035",22.9,17.3291507370441
"06037",19,14.6701116870256
"06039",21.8,16.1443455841879
"06041",20.6,17.6647380024394
"06043",22.6,19.0443415351588
"06045",23,18.7928525159484
"06047",21.5,14.8870295083971
"06049",23.9,21.5506879187347
"06051",22.8,18.6742879535842
"06053",19.2,13.938679185222
"06055",20.8,16.2340737028997
"06057",23,20.3708374300636
"06059",19,15.1835093527715
"06061",21.3,17.8177884306454
"06063",23.4,20.3909024205381
"06065",21.7,15.3512653995784
"06067",22.5,15.2659333358989
"06069",20.2,14.1602654566284
"06071",19.6,15.4624244134944
"06073",21.1,16.0687215913476
"06075",19.4,13.4878246294489
"06077",19.6,13.7551997252844
"06079",22.8,18.1088697387925
"06081",18.1,12.8956801601707
"06083",21.7,16.5720363962341
"06085",17.8,11.9013856042313
"06087",22.8,17.0340829667194
"06089",24.3,21.0869590537746
"06091",23.2,20.7638431303056
"06093",24,21.1494210569991
"06095",19.4,13.9553784700453
"06097",22.9,17.0973808420207
"06099",20.9,15.8346511441842
"06101",21.5,16.1242463239652
"06103",24.1,19.0867651333263
"06105",24.8,20.5899979912358
"06107",22.3,15.9380214233888
