GEOID,under_18,over_65,median_age,male_over65,female_over65,white,black,asian,hispanic,male,female,less_than_9th,bach,high_school,poverty,median_income,uninsured,CountyFIPS,StateAbbr,per_arthritis,per_HighBP,per_cancer,per_asthma,per_heartDisease,per_copd,per_smoking,per_depression,per_diabetes,per_highChol,per_obesity,per_stroke,Food_environment_index,primCare100k,per_rural
0500000US36111,17.3,20.5,44.2,45.6,54.4,78.2,6.1,2,11.1,49.9,50.1,2.5,35.6,25.3,14.7,77197,6.2,36111,NY,26.8,31.8,9.1,10.5,7.2,7.2,13.3,20.3,10.8,33.9,31.7,3.6,8.1,67.57784123,46.04
0500000US36113,17.7,23,46.7,47,53,93.4,1.4,0.7,2.9,49.7,50.3,2.4,33.8,24.9,8.6,74531,3.8,36113,NY,30,35.2,10.1,11.2,8,8.6,17,22.5,11,35.8,34.7,3.8,8.2,117.2901289,33.93
0500000US36115,18.4,20.4,44.6,47.2,52.8,92.1,2.6,0.6,3,51.9,48.1,4,21.1,42,11.4,68703,5.5,36115,NY,29.7,35.7,9.7,10.6,7.9,8.1,15.1,22.6,11.3,38.3,36.1,3.8,8.5,35.94536305,67.9
0500000US36117,21.1,19.7,43.6,47.1,52.9,89.8,2.4,0.9,4.8,50.2,49.8,3.7,25,43.3,11,71007,5.8,36117,NY,29.9,35.5,9.8,10.9,7.4,7.3,14.4,22.4,10.8,36.7,37.2,3.5,8.6,26.69098512,60.7
0500000US36119,21.5,17.5,41.3,42.7,57.3,57.3,14.6,6.2,25.8,48.8,51.2,5.5,51.8,25.9,8.5,114651,4.9,36119,NY,22.1,28.7,7.6,9.3,6.2,5.3,9.4,16.5,9.8,35.8,26.7,3.1,9.3,138.0869989,3.27
0500000US36121,19.8,19.1,42.9,48.7,51.3,89.8,3.7,0.6,3.4,53.4,46.6,3.3,18.2,36.4,10.7,65066,4.3,36121,NY,31.2,34.5,9.2,10.5,7.6,7.6,16.3,21.2,10.8,35.8,35.8,3.6,8.4,27.59728041,64.08
0500000US36123,22,21.5,41.7,48.1,51.9,95.8,0.5,1,2.2,49,51,11.5,24,22.5,14.2,63974,17.6,36123,NY,32.9,36,9.7,11.1,8.8,9.4,17.2,22.7,12,36.3,35,4.3,8.9,52.18159194,71.22
0500000US37001,22,16.9,39.1,42.7,57.3,65.6,19.6,1.6,13.5,47.9,52.1,4.7,27.3,33.8,14.2,60866,9.7,37001,NC,26.5,34.8,7.6,10.2,7.4,8.4,16.4,22.8,12.7,36,37.3,4.2,7.1,41.88568159,28.56
0500000US37003,19.7,20.4,43.9,45.7,54.3,87.9,4.4,1.1,5.1,51.8,48.2,4.4,15.3,36.9,12.2,62764,9.1,37003,NC,29.8,37.2,9.5,10.1,8.2,9.1,15.9,23.8,12.1,38.2,33.9,4.1,7.3,24.00192015,72.78
0500000US37005,16.3,28,50.6,46.7,53.3,93.5,1.9,0.3,10,48.6,51.4,4.5,20.7,30.8,19.5,42115,13.4,37005,NC,35.9,44,11,10.2,11.1,12,18,24.3,15.7,42.6,36.2,5.6,7,107.748945,100
0500000US37007,20,19.5,41.1,43.2,56.8,46,48,1.5,4.6,50.7,49.3,4.6,11.4,47.2,19.3,42000,13,37007,NC,30.6,43.6,7.3,10.9,8.6,9.9,19.4,21.6,16.4,38.2,42.7,5.5,7.6,40.90648777,78.51
0500000US37009,16.9,26.6,49.6,45.5,54.5,95.6,1,0.4,5.3,49.5,50.5,3.3,20.8,48.4,14.1,49176,11,37009,NC,33.5,38.5,11.1,9.9,9.5,10,16.2,23.8,13.4,41.5,33.8,4.6,6.8,51.46491196,84.86
0500000US37011,13.9,22.7,46.5,47.7,52.3,89.2,3.6,0.5,5.1,54.7,45.3,4.8,22.3,26.8,11.2,53513,14.6,37011,NC,31.4,36.9,10,9.8,8.9,9,15.8,24.2,12.5,38,32.6,4.3,7.7,28.47866948,88.78
0500000US37013,19.6,24.4,46.9,45.2,54.8,70.5,23.1,0.2,8.4,48.1,51.9,5.3,19.5,42.6,17.1,56081,11.3,37013,NC,35,42.5,9.7,10.7,9.6,10.9,17.1,22.9,15.7,39.7,38.4,5.3,6.9,46.81448696,65.6
0500000US37015,17.1,23.9,45.9,42.4,57.6,34.7,61.7,0.8,1.4,51.8,48.2,4.6,16.6,45.8,21.4,41652,11.9,37015,NC,33.8,50,7.7,11.1,9.9,11.3,19.6,19.9,19,39.4,43.2,6.6,5.3,15.83364121,83.24
0500000US37017,20.3,22.8,45,44.6,55.4,56.6,33.7,0.3,8.1,48.1,51.9,3.5,20.3,54.6,24.4,40476,10,37017,NC,32.6,43.7,8.7,10.6,9.5,10.5,17.4,22,16.8,39,38.6,5.6,6.8,21.39233543,91.23
0500000US37019,14.5,32.7,55.7,47.8,52.2,83,8.6,0.6,5.1,48.2,51.8,1.8,32.4,37,9.1,71193,8.8,37019,NC,34.8,43.3,11.7,9.8,9.9,9.8,13.5,21.5,14.2,40.8,31.1,4.8,7.4,44.11146898,42.96
0500000US37021,18,20.6,42.3,43.7,56.3,85.2,5.6,1.2,7.1,48.3,51.7,3,43,38.1,11.2,66531,11.3,37021,NC,27.3,32.7,9.4,9.4,6.9,6.6,10.8,23.2,9.9,36.2,26.3,3.4,7.2,141.2759245,24.08
0500000US37023,18.2,21,45.1,44.5,55.5,83.1,5.9,3.4,6.7,50.1,49.9,6.1,19.8,35.6,17,53732,10.8,37023,NC,33.8,39.3,9.7,10.1,8.6,9.1,16.5,24,13,39.4,31.9,4.3,6.6,59.67839974,42.65
0500000US37025,25.2,13.3,37.6,43.6,56.4,64.8,18.9,4.9,11.3,49.2,50.8,2.8,36.5,45.5,8.4,83828,8,37025,NC,22.8,32,7.2,9.7,5.8,6.2,12.5,21.1,10.8,34.5,35.1,3.2,7.9,86.39288899,19.25
0500000US37027,19.9,20.7,45.1,45.8,54.2,87.3,4.3,0.5,6.2,49.7,50.3,6,17.2,39.7,13.3,52362,11.3,37027,NC,30.4,39,9.7,10.2,8.6,9.5,17.2,24.6,13.1,39.8,35.2,4.3,6.3,45.02421573,34.43
0500000US37029,23.8,15.8,41.1,46.1,53.9,81.1,8.1,1.4,3.7,52.1,47.9,3.4,24.3,29.3,5.9,79120,3.7,37029,NC,28.8,35,8.3,9.8,6.8,7.5,15.8,23.8,11.2,35.4,35.1,3.5,8.5,9.202171713,99.55
0500000US37031,17.1,25.8,49.9,46.2,53.8,88.1,4.3,1.2,4.5,49.2,50.8,1.9,31.9,38.1,9.7,66965,10.1,37031,NC,33.9,36.7,10.8,9.9,9.3,9.7,13.7,23.5,13.1,39.3,31.7,4.5,7.3,73.40981389,32.6
0500000US37033,18.1,22,46.4,44,56,60.3,32,0.9,4.8,52,48,4.7,15.4,38.7,15.4,56999,9.9,37033,NC,32.6,42.9,8.4,10.5,9.2,10.7,18.1,22.2,15.9,38.7,35.8,5.4,7.6,17.69598301,99.19
0500000US37035,21.8,18.3,41.5,44.2,55.8,77.1,8.1,4.1,10.4,49.3,50.7,4.2,24.8,38.2,13,62070,11.8,37035,NC,28.9,35.4,9,9.8,7.5,8,15.7,23.4,12,36.7,33.8,3.8,7.2,65.80967841,30.3
0500000US37037,19.5,24.8,47.6,44.7,55.3,74.9,10.8,1.7,12.2,48.1,51.9,4.7,46.5,33.5,10.4,84222,8.8,37037,NC,32,37.8,10.3,9.5,8.5,8.6,13.7,21.2,13.5,38,30.8,4.2,8.1,95.34040553,65.92
0500000US37039,16.1,30.7,52.9,47.6,52.4,91.8,1.5,0.5,3.7,49.3,50.7,2.7,23.6,38.9,16.7,49254,16.2,37039,NC,36.3,44.2,11.9,10.4,11.4,12.1,17.1,24.1,15.6,42.6,31.5,5.6,7.3,41.94044457,100
0500000US37041,19.6,25.6,48.7,43.5,56.5,60.4,33.5,0.1,3.7,47.7,52.3,4.2,24.2,31.8,20.9,51188,6.6,37041,NC,34.8,45.6,9.6,10.6,9.8,10.5,16.2,21.9,16.3,39.8,39,5.7,6.4,86.06469196,67.62
0500000US37043,16.5,31.9,54.1,46.1,53.9,94.5,1,1.1,3.9,47.8,52.2,3.5,28.8,34.5,13.5,57065,15.3,37043,NC,35.2,42.9,12.4,10,10.3,10.5,15.3,23.2,14.3,43.2,32.5,4.9,7.7,53.42355979,100
0500000US37045,22.1,18.7,41.4,44,56,72.9,20.2,1,4.1,48.3,51.7,4.3,19.4,39.6,18.4,50723,11.2,37045,NC,33.4,39,8.4,10.7,8.1,9.6,19.7,23.9,13.6,38.2,37.6,4.5,7,49.00609513,55.79
0500000US37047,20.6,20.1,41.8,43.9,56.1,60.7,28.6,0.5,5.9,49.7,50.3,4.9,14.5,41.9,21.1,43206,14.2,37047,NC,32.8,42.3,8.2,11.3,9.3,11.2,20.5,24.1,16.2,38.3,38.8,5.6,7.2,32.42775816,80.59
0500000US37049,21.7,19.8,38.5,44.7,55.3,68.4,21,2.6,7.8,50,50,3,25.7,46,14,61676,9.2,37049,NC,30.5,37.1,8.6,10.5,8,8.8,16.1,23.2,13.7,37.9,35.4,4.3,7.1,71.47123038,27.71
0500000US37051,24.9,12.5,31.7,42.2,57.8,45.1,37.2,2.5,12.5,49.8,50.2,2.2,26.9,37.5,17.6,55551,10.8,37051,NC,24.3,35.8,5.8,10,5.7,6.3,14.5,23.3,11.6,32.4,38.2,3.5,6.4,76.60003159,13.37
0500000US37053,22.2,16.7,42.5,46.9,53.1,86.8,5.6,0.9,4.8,50.7,49.3,2.1,27.1,40.2,8.5,82793,11.2,37053,NC,28.9,34.7,8.9,9.7,7,7.8,14.1,23.6,11.2,36.4,34.3,3.5,8.5,32.41724598,98.31
0500000US37055,18.4,23,48.1,48,52,87.9,3.1,0.5,7.6,49.9,50.1,1.3,42.5,41.9,6.5,79742,11.6,37055,NC,34.9,36.1,10.6,9.1,7.8,7.2,11.1,22,11.4,38.9,30.1,3.6,7.6,54.04090897,28.96
0500000US37057,21.7,18.5,42.6,44.9,55.1,81.3,9.6,1.6,7.8,49.2,50.8,4,20.5,39.8,13.9,58473,10.9,37057,NC,28.6,37.1,9.1,10,7.7,8.1,16,23.6,12.3,37.3,34.3,3.9,7,26.2515736,47.38
0500000US37059,20.9,21.4,45.2,45,55,85.6,4.1,0.8,7.3,48.8,51.2,3,26.2,43.7,11.6,69105,10.2,37059,NC,32.9,36.5,9.8,10,8.1,8.9,15.2,23.8,12.5,39,33.9,4.1,7.4,46.67880316,70.29
0500000US37061,23.7,19.1,40.6,44.6,55.4,61,21.5,0.5,23.2,49.4,50.6,8.5,15.9,21.6,18.5,49376,14.8,37061,NC,30.4,41.1,8.2,10.5,8.6,9.7,17.6,21.8,15.3,39.9,39.1,5.1,7.2,22.13104986,86.46
0500000US37063,20,13.8,35.8,42.4,57.6,47.6,34.3,5.2,13.8,48.1,51.9,4.9,51.9,22.2,12.3,74927,11.4,37063,NC,22.9,33.3,6.3,9.5,5.1,5,10.7,21.7,10.3,30.8,32.2,3,7.7,126.5988155,5.63
0500000US37065,22.7,20.1,41.6,42.1,57.9,38.3,56.2,0.2,5.4,46.8,53.2,4.9,17.7,44.8,22,46370,11.6,37065,NC,30.5,44.9,7.5,11.1,8.5,9.7,17.8,20.8,17.5,37.5,40.2,5.6,6.6,33.02766553,45.31
0500000US37067,22.7,16.4,38.4,42.8,57.2,60.5,25.8,2.4,13.7,47.7,52.3,4.2,35.3,34.3,15.2,61229,10.5,37067,NC,26.7,35.4,7.8,10.1,6.7,6.8,14,22,12.1,38.2,31.6,3.7,6.9,116.6638329,7.35
0500000US37069,21.7,16.9,41,45.2,54.8,64.5,23.9,0.7,9.4,50,50,5.6,23.7,34.9,9.7,70493,9.8,37069,NC,27.8,36.7,7.9,10.2,7.5,8.3,16.2,22.5,13.3,36.2,38.3,4.2,8.2,8.610174356,85.32
0500000US37071,22.3,16.4,39.9,42.7,57.3,72.7,17.2,1.7,8,48.6,51.4,3.8,25,39.5,12.4,62628,10.2,37071,NC,28.9,36.6,8.1,10.5,7.6,8.5,16.7,24.4,12.5,36.8,36.7,4,6.9,57.45360288,19.65
0500000US37073,19.6,21.2,47.3,45.3,54.7,63.2,31.5,0.1,3.2,49.6,50.4,3.2,8.9,48.8,14.3,55750,7.4,37073,NC,33.2,42.8,8.7,10.4,8.9,9.7,17,22.1,15.4,38.6,37.6,5.2,7.3,-999,100
0500000US37075,20.3,23.6,45.3,46.3,53.7,85.7,0.5,0,4.1,49.6,50.4,4.3,13.8,33.3,11.3,46010,17.7,37075,NC,31.8,38.5,10.2,10.5,9.9,11.1,17.9,25,13.8,39.4,33.7,4.9,7.3,23.69387513,100
0500000US37077,20.2,17.1,42.5,44.9,55.1,58.8,29.2,0.7,9.3,51.6,48.4,5.9,23.7,35.5,14.4,68079,10.6,37077,NC,29.2,40.3,7.7,10.3,7.8,8.8,17.1,22,14.3,37.3,37.9,4.5,7.6,46.32463643,54.75
0500000US37079,19.1,16.5,40,44.1,55.9,51.1,32.3,0.1,15.9,57.7,42.3,10.4,11.5,46.9,22.6,50320,16.9,37079,NC,28.3,40.6,7,10.6,8.1,9.5,19.9,21.6,15.3,36.9,41.1,5,7.7,14.23892923,100
0500000US37081,21.9,15.5,37.2,43,57,51,34.2,5.2,8.6,47.6,52.4,3.9,37.9,27.2,15.1,62880,9.2,37081,NC,24.6,33.4,7.1,10.5,6.3,6.4,13.9,22.4,11.8,32.5,32.7,3.7,7.6,78.00079676,12.69
0500000US37083,21.3,21.2,43.6,42.7,57.3,38.1,51.6,0.9,3.3,48.7,51.3,6.1,15.7,53.6,23.9,41629,10.3,37083,NC,33.7,48.4,7.8,11.4,9.9,11.6,19.9,21.3,18.6,39.1,41.2,6.5,6.8,51.98960208,54.71
0500000US37085,25.5,13.2,35.2,43.6,56.4,64.9,20.8,1.2,13.7,49.8,50.2,4.5,22.8,35.3,14.4,64992,10.8,37085,NC,28,35,6.9,10.4,6.8,8.1,16,24.3,12.2,31.4,39.5,3.9,7.5,28.68153204,55.92
0500000US37087,17.9,25.1,47.7,45.2,54.8,92.4,0.8,0.4,4.5,48.7,51.3,3.2,28.7,42.3,12.1,56596,11.2,37087,NC,32.8,39,10.6,9.5,8.8,9.1,13.7,22.6,12.4,38.8,31.7,4.4,7.6,73.81613364,55.44
0500000US37089,18.6,26.1,47.7,44.4,55.6,86.9,3.4,1.3,10.6,48.3,51.7,3.4,34,38.1,11.4,65508,12.3,37089,NC,32.4,37.8,11,9.4,8.7,8.4,13.5,23.2,12.4,37.8,33.6,4.2,7.5,91.97986663,33.27
0500000US37091,17.9,20.4,41.7,42.2,57.8,33.9,58.3,1.1,4.6,50.4,49.6,4.7,16,42.6,20.3,46196,10.8,37091,NC,31.8,45.1,6.9,11.2,9.1,10.6,19.5,20.4,18.1,37,42.5,6.2,6.6,67.57612873,68.64
0500000US37093,27.1,11,33.5,45.8,54.2,42.4,33.5,1.4,14.7,49.5,50.5,4.5,20.2,42.5,17.3,57141,11,37093,NC,25.4,35,5.7,11,6.2,7.3,17.1,24,13,32.8,35.9,4,7,19.91526958,43.15
0500000US37095,19.7,23.4,46.8,46.4,53.6,58.7,28.6,0,12.4,51.6,48.4,4.7,14.2,46.7,29.9,43724,13.8,37095,NC,33.9,42.4,8.4,10.6,10,12.4,22.1,22.5,17,38.1,39.5,5.9,4.1,20.25521572,100
0500000US37097,22.5,16.3,40.8,45,55,77.3,11.7,2.6,8.3,49.7,50.3,3.1,32.7,41.3,9.4,73103,9.3,37097,NC,27.3,33.9,8.3,9.9,6.7,7.3,14.3,23.4,11.4,36.9,34,3.5,7.9,72.60486453,37.91
0500000US37099,16.6,20.4,39.2,45.3,54.7,80.9,2.1,1.1,6.5,49.5,50.5,3.9,29.8,11.9,19.3,51482,15.1,37099,NC,26.9,34.9,8.8,10.3,7.7,7.9,14.3,25.7,11.4,36,30.6,3.8,7.6,84.20956803,73.09
0500000US37101,24.9,13.6,38.4,43.8,56.2,69.8,16.5,0.7,14.5,49.4,50.6,4.5,26.2,35.4,10.7,75288,11.2,37101,NC,25.7,35.3,7.3,10.1,6.5,7.7,16.2,23.7,12.1,33.4,36.8,3.6,8.2,27.70625636,52.04
0500000US37103,18.5,23.2,47.9,45,55,62.2,27.7,1,5.7,50,50,4.4,15.7,36.8,17.7,53053,12.5,37103,NC,35,44.8,8.9,10.8,9.5,10.9,18.7,22.8,16.5,40,38.4,5.6,7.3,53.08419153,100
0500000US37105,23.8,16.8,39.6,44,56,68.7,19,1.3,20,49.1,50.9,6.2,21,36,16,60941,13.7,37105,NC,28.2,38,7.8,10.6,8,9.2,17.1,24.2,13.7,37.7,38.5,4.4,7.2,58.27222843,42.76
0500000US37107,22.4,20.9,42.7,42,58,51.6,40.2,0.8,8.3,47.8,52.2,5.4,15,39.4,22.4,43063,10.8,37107,NC,33.1,44.9,8.1,11,9.5,10.6,18.2,22.3,17.2,38.1,40.1,5.9,6.1,46.47089314,45.01
0500000US37109,20.8,18.6,44.3,46.1,53.9,86.2,5.6,0.8,7.6,49.9,50.1,3.3,26.1,42,9.3,75672,8.5,37109,NC,29.1,35.8,9,10.2,8,9.3,16.5,24.2,12.2,37.6,33.5,4.1,7.6,47.61296466,54.55
0500000US37111,19.6,20.6,44.3,45.3,54.7,89,3.6,1.1,6.5,50.5,49.5,4.1,18,37.7,14.9,53532,12.6,37111,NC,32.7,36,9.3,11,9.5,11.9,22.1,26.4,13.9,37.2,33.5,4.9,7.5,30.59708016,70.3
0500000US37113,17.8,28.8,50.6,45.1,54.9,90.9,1,0.9,7.9,49,51,4.1,24.5,26.6,15.4,51042,15.5,37113,NC,32.7,41.2,11.5,9.5,10.4,10,14.4,22.5,14.1,41.3,31,4.9,7.4,61.35311507,80.01
0500000US37115,17.6,22.9,44.6,45.5,54.5,93.4,1.1,0.4,2.7,49.6,50.4,3.5,32.2,25.9,12.5,56664,9,37115,NC,32.9,36.9,9.8,9.9,8.5,9.5,17,24,12.3,38.2,31.8,4.2,7.2,64.35302229,90.62
0500000US37117,20.3,24.3,46.7,42.6,57.4,52.3,41.7,0.6,4.4,46.3,53.7,5.8,15.5,47.5,20.5,44799,8.2,37117,NC,36.2,45.4,8.7,11.2,10.4,12,19.2,22.3,18.2,39.3,38.5,6.4,7.4,40.10695187,78.12
0500000US37119,23,11.6,35.4,42.3,57.7,48.4,31.3,6.2,13.9,48.4,51.6,4.7,47.8,27.8,10.5,79265,11.5,37119,NC,21.2,29.8,6.1,9.9,5,5.3,13,21.3,10.5,32,34.2,2.9,8.2,88.80034872,1.07
0500000US37121,18.2,25.1,47.4,45,55,93.3,0.8,0.3,6,49.5,50.5,3.7,22,33,13.4,55534,10.6,37121,NC,33,37.8,10.7,9.9,9,9.3,15.5,24,12.9,39.8,34.2,4.3,7.6,60.14434643,82.64
0500000US37123,21.2,21.2,43.7,46.7,53.3,67.4,17.2,1.5,15.9,48.6,51.4,4.9,19.7,33.6,16.2,55523,13.9,37123,NC,29.9,41.1,9.1,10.1,9,9.6,16.6,22.1,14.5,39.7,37.5,4.8,7.5,22.08074191,76.84
0500000US37125,21.5,24.1,43,44.5,55.5,79.1,10.3,1.3,7.3,48.9,51.1,2.8,39.9,28.6,9.5,77981,8.3,37125,NC,29.9,34.3,10.1,9.4,8.2,7.6,12.5,21.7,12.1,35.4,32.1,3.9,7.7,113.0055512,50.66
0500000US37127,21.9,18.8,41.7,43.3,56.7,49.5,40.5,0.8,7.5,48.3,51.7,4.2,21.9,36.7,14.5,56770,11.6,37127,NC,28.8,40.2,7.7,10.6,7.9,8.7,17.1,21.4,14.6,36.3,42,4.7,7.6,51.96292604,47.56
0500000US37129,18,18.5,40.2,43.5,56.5,79.1,12.1,1.3,6.1,47.9,52.1,2.4,43.4,24,12.7,67515,10.5,37129,NC,24.7,33.1,8.6,9.6,6.2,5.9,11.5,24.3,10.2,36.8,31.6,3.1,7.2,92.12148094,2.21
0500000US37131,17.6,27.6,51.3,44.3,55.7,40.4,54,0.1,2.6,48.4,51.6,5.7,17.8,40.1,18.7,45698,11.2,37131,NC,36.6,49.1,8.9,10.9,10.9,11.8,17.9,19.7,20,41,40.3,6.9,7.8,5.132679772,89.37
0500000US37133,24.3,9.6,26.9,44.8,55.2,70.5,13.9,1.9,13.3,55.7,44.3,2.3,25.7,56.8,12.8,59976,10.3,37133,NC,19.8,27.2,5.5,9.7,4.9,5.6,13.3,24.6,8.5,28.2,29.3,2.7,6.4,33.84898302,26.35
0500000US37135,19.2,15.4,36.2,44.7,55.3,72.1,10.9,7.8,8.7,47.9,52.1,3,61.7,14,12.3,85785,6.3,37135,NC,22.4,29.1,7.4,8.9,5.1,4.6,8.6,22.4,8.8,32.6,24.5,2.6,8.4,187.909157,28.53
0500000US37137,14.5,30.3,54.2,47.1,52.9,75.7,19.3,0.6,4.5,51.4,48.6,3.2,24.5,51.6,13.8,55867,9.3,37137,NC,34.9,43.7,11.1,9.8,10.4,10.3,15.8,21.7,15.8,42.4,36.2,5.3,7.8,31.4317146,100
0500000US37139,21.6,17.6,39,42.6,57.4,56.5,35.5,1.3,6.2,49.6,50.4,3.2,26.1,23.1,11.6,61411,10.7,37139,NC,31.9,38.4,7.5,10.3,7.1,7.7,15.3,22,13,34.9,35.3,4.1,7.1,62.77621535,41.32
0500000US37141,22.1,18,42.6,46.4,53.6,75.8,13.3,0.5,7.8,50.8,49.2,3.1,28.6,38.2,11.7,74538,9.3,37141,NC,28.3,36.4,8.6,10,7.7,8.5,16,22.5,12.3,36.9,31.9,4,7.7,31.7158262,68.76
0500000US37143,18.6,28.1,49.8,46.6,53.4,71.8,22.8,0.4,3.2,47.8,52.2,3.8,19.6,50.7,13.3,59401,10.7,37143,NC,34,42.8,10.5,10,9.6,9.6,14.4,21.7,15.1,41,33.9,5,7.8,14.85552997,100
0500000US37145,20.6,20.3,43.7,43.1,56.9,66.6,25.5,0.5,4.9,48.2,51.8,3.6,17.5,32.7,17.2,60688,8.4,37145,NC,32.3,40.4,8.5,10.8,8.7,10.4,18.8,23.6,14.9,38.9,40.6,5.1,7.5,37.98429982,75.52
0500000US37147,21.2,14.1,33.2,42.8,57.2,54.7,35.1,1.7,6.7,47.2,52.8,3.6,33.1,22.1,20,54915,10.1,37147,NC,26.4,34.5,6.4,10.4,6.1,6.6,12.3,22.6,11.4,32.2,35.4,3.7,7,111.7615164,25.44
0500000US37149,15.7,31.7,54.2,43.3,56.7,88.8,4.9,0.2,5.9,46.6,53.4,2.2,33.3,34.1,11,60465,9.9,37149,NC,32.4,42.1,12.7,8.9,8.7,7.1,9.9,20.4,12.2,42.9,31.3,4,8,62.72920286,92.27
0500000US37151,22.2,18,41.4,45.7,54.3,82.1,5.7,1.2,12.4,49.7,50.3,5.8,16.8,35,14.7,56423,12.9,37151,NC,29.6,36.5,8.7,10.6,8.4,10.1,18.9,25.1,13.1,37.4,32.5,4.4,7,48.02773079,56.24
0500000US37153,23.3,17.9,40.1,43.5,56.5,57.8,31.9,0.7,7.1,48.9,51.1,5.7,17.2,51.5,23,42354,10.3,37153,NC,29.8,41.9,8,10.7,8.3,9,17.6,22.9,14.8,38.7,39.2,4.9,6.2,28.99908541,45.53
0500000US37155,24.9,15.7,36.8,43.1,56.9,25.6,23.6,0.7,9.4,48.4,51.6,6.8,14.6,38.9,27.1,39393,14.5,37155,NC,29.7,45,7,12.3,9.8,11.5,24.2,22.3,17.4,38.5,41.5,6.2,6.6,42.10526316,62.61
0500000US37157,20.1,20.8,45.1,44.7,55.3,73,17.6,0.6,6.5,48.7,51.3,5,15.4,39.7,18.8,50737,10,37157,NC,32.1,38.8,9.1,10.7,9.2,10.6,17.7,24.1,14.9,39,38,5.2,6.9,37.35853203,61.94
0500000US37159,22,17.7,40.7,45.3,54.7,73.4,16,1.1,9.8,49.7,50.3,4.3,20.6,39.9,16.4,59717,10.8,37159,NC,28.3,37.7,8.2,10,8,9.2,16.3,22.8,13.2,37,33.7,4.4,7.2,40.81977366,38.82
0500000US37161,20.2,21.7,44.9,44.9,55.1,83.9,8.6,0.5,5,48.7,51.3,4.5,19.8,41.6,18.4,50512,11.9,37161,NC,34.4,39.4,9.5,10.6,9.4,11,19.5,25.8,14.4,39.7,36.9,4.9,7,41.77296394,61.04
0500000US37163,24.2,18.1,39.6,42.9,57.1,56,25.2,0.6,21,50,50,7,14.9,35.1,22.3,49963,15.8,37163,NC,29.8,41.6,7.7,10.6,8.9,10,19,22.5,15.7,37.4,38.3,5.2,7.6,42.49893753,84.96
0500000US37165,22.7,18,39,42.8,57.2,41.7,39,0.4,3.6,50.8,49.2,3.3,14.5,34.9,26.1,41948,12.3,37165,NC,35.2,43.7,7.3,11.4,9.3,11,20.5,22.8,16.9,38,40.8,6,6,54.5616403,48.39
0500000US37167,21.5,18.9,41.4,45.3,54.7,81.4,11.3,1.9,4.8,50.4,49.6,4.4,18.7,34.2,13.8,60634,11.2,37167,NC,27.7,37,8.9,10,7.9,8.3,16.3,23.8,12.2,37.1,34.2,4,8,36.62070503,67.71
0500000US37169,18.5,21.9,47.4,44.1,55.9,91.6,4.3,0,3.6,49.1,50.9,4.1,16.1,42.2,12,57539,8.6,37169,NC,32.1,38.1,10,10.2,8.9,10,17.4,24.1,13.1,39.7,33.3,4.5,7.7,24.12756904,75.7
0500000US37171,21,20.6,43.8,44.6,55.4,88,3.8,0.6,11.5,48.9,51.1,7,18.2,34.2,17.9,52743,12.6,37171,NC,32.1,38.7,9.4,10.5,9.6,11.1,18.4,25.9,14.2,39.7,35.5,5,7.4,51.54423749,68.81
0500000US37173,22.6,19.2,41.6,44.1,55.9,62.2,1.2,0.5,6.9,48.9,51.1,4.5,21.1,48.9,19.8,52818,24,37173,NC,30.1,38.7,9,11.5,9,10.3,20.1,26,14.3,37.1,36.7,5,7.4,77.07939177,100
0500000US37175,15.5,31,52.4,45.9,54.1,90.5,4.5,0.1,3.5,48.3,51.7,1.8,37.1,35.2,13.4,62056,13.6,37175,NC,33.3,39.4,12,9.2,9.1,8.1,11.8,22.2,12.6,41.1,31.8,4.2,7.7,75.61436673,59.64
0500000US37177,17.1,22.4,45.3,45.8,54.2,59,33,0.4,8.6,54.5,45.5,4.4,12.2,43.3,16,55341,12.3,37177,NC,31.8,44.5,8.6,10,9.5,10.1,16.2,20.9,16.2,40.2,37,5.5,6.9,-999,100
0500000US37179,26,13.1,38.9,44.6,55.4,74.1,11.4,3.8,11.8,49.7,50.3,3.9,38.4,38.4,6.8,95533,8.8,37179,NC,24.2,32.1,7.6,9.3,6.2,6.4,11.8,21.2,10.8,36.2,31.7,3.2,8.3,69.62423757,27.29
0500000US37181,23.7,18.7,40.7,42.1,57.9,40.9,48.9,0.9,8.5,46.9,53.1,5,17.8,38.6,18.7,48340,12.5,37181,NC,32.8,43.7,7.5,11.1,8,9.2,18,21.7,16.2,37.3,41,5.1,7.3,38.17222409,54.08
0500000US37183,23.4,12.2,37,43.6,56.4,61.2,19.7,7.9,10.4,49.1,50.9,2.7,55.7,27.5,8.2,96734,8.3,37183,NC,22.2,29.4,6.9,8.8,4.9,4.5,9.6,20.3,9.2,33.3,25.8,2.6,8.4,87.24896808,6.1
0500000US37185,18,26.3,48.6,44.7,55.3,38.4,47.7,0.6,4.2,49.9,50.1,3.9,17.3,34.7,21.2,42282,11.2,37185,NC,32.6,47.7,8.9,11,10.3,10.7,19.1,20.5,19.1,39.7,41.1,6.4,7.8,5.068166844,100
0500000US37187,20.2,26,48,44.8,55.2,45.8,48.3,0.2,6.2,51.2,48.8,7.3,14.1,46.3,21.6,38927,8.7,37187,NC,35,48.1,9.2,11.3,10.4,11.4,18.1,21.4,18.9,41,40.4,6.5,7.5,34.54231434,67.76
