GEOID,under_18,over_65,median_age,male_over65,female_over65,white,black,asian,hispanic,male,female,less_than_9th,bach,high_school,poverty,median_income,uninsured,CountyFIPS,StateAbbr,per_arthritis,per_HighBP,per_cancer,per_asthma,per_heartDisease,per_copd,per_smoking,per_depression,per_diabetes,per_highChol,per_obesity,per_stroke,Food_Environment_Index,primCare100k,per_rural
0500000US29059,24.1,20.8,42.5,46.4,53.6,95.2,0.2,0,2.2,49.1,50.9,3.6,14.8,28.4,21.4,53177,16.2,29059,MO,33.7,41,9.8,11,9.1,11.7,21.4,26,14.9,39.8,39.5,4.7,6.2,5.81E-05,81.93359957
0500000US29061,24.8,21.2,40.6,49.8,50.2,96,0.9,0.3,1.7,50.2,49.8,6.9,18.4,33,13.2,60665,15.3,29061,MO,33.8,41.1,10.2,10.9,9.1,11.2,19.6,25.7,14.2,42.2,38.4,4.6,8,0.000120729,100
0500000US29063,18.8,18.7,42.3,45.7,54.3,88.3,6.6,0.7,2.3,58,42,4.1,14.8,50.1,8.7,69093,8.6,29063,MO,31.6,39.2,9.8,10.4,7.8,9,17.4,23.3,12.5,38.8,38.9,4,8.1,0.000274123,62.40304065
0500000US29065,22.6,21.8,43.8,45.3,54.7,92.2,0.6,0.9,2.1,49.9,50.1,4,18.1,29.9,14.3,54306,12.2,29065,MO,34.2,41.7,10.2,10.8,9.2,11.2,19.9,24.4,14.6,40.1,39.5,4.7,6.9,0.000258381,68.5699687
0500000US29067,22.8,25,46.6,47.5,52.5,92.8,0.9,0.1,0.9,50.7,49.3,4.5,15.5,51.3,16.9,49828,11.3,29067,MO,35.8,42.9,10.7,11.1,9.6,11.7,20.1,25.3,15.3,41.7,38,4.9,5.8,0.00014988,79.12160187
0500000US29069,25.9,18.5,39.5,41.8,58.2,79,7.9,0.3,7.4,47.8,52.2,6.2,12.6,53.6,21.4,47368,16.1,29069,MO,34.6,44.1,8.9,11.4,9.3,12.3,22.8,26.6,16,40.3,46.2,5,6.6,0.000277028,50.4553563
0500000US29071,22.6,18.5,41.4,45.7,54.3,89.8,0.8,0.5,2.2,49.9,50.1,2.5,23,42.4,8.2,71973,7.7,29071,MO,31.2,37.4,9.6,10.4,7.3,8.5,16.4,25.6,12.2,39.5,39.6,3.7,8.2,0.000631766,55.59847082
0500000US29073,20.3,22.9,46.3,47,53,95.5,0.9,0.1,1.5,50.8,49.2,3.2,18.6,42.2,11.3,65096,7.2,29073,MO,34.3,40.7,10.7,10.6,8.6,10,17.6,24.6,13.5,41.2,39.3,4.3,8.1,0.000411918,80.86979372
0500000US29075,25.2,18.7,40.5,46.7,53.3,96.1,0.4,1.2,1.8,48.5,51.5,5.5,20.5,54.9,15.6,57458,13.2,29075,MO,31.6,38.9,9.5,10.8,8,10.1,19.3,25,13.2,39,41.2,4.1,7.3,0.000308452,100
0500000US29077,20.9,16.9,36.4,43.2,56.8,86.7,2.9,1.9,5,49,51,2.1,32.4,24.4,14.4,57488,11.5,29077,MO,28,33.1,8.3,10.7,6.5,7.8,15.4,24.5,11,35.3,36.7,3.4,7.3,0.000972891,13.99768874
0500000US29079,25.6,21.7,39.7,44.9,55.1,93.6,0.5,0.9,2.6,49,51,6.2,15.9,45.3,16.8,53839,17,29079,MO,33.5,41,10.4,10.8,9.2,11.2,19.4,25.3,14.3,40.5,39,4.7,6.6,0.000208442,45.46340513
0500000US29081,25.1,22.3,40.9,44.4,55.6,96,0.8,0.2,2.3,49.9,50.1,2.7,17.6,50.4,16.1,53364,7.7,29081,MO,34.6,41.3,10.4,10.7,9.4,11.5,19.7,24.9,14.7,41.5,39.3,4.8,6.1,0.000360534,70.39187228
0500000US29083,22.3,22.3,44.1,45.9,54.1,93,0.7,0.2,2.9,49.3,50.7,2.4,16.1,60.8,16.3,56621,10.9,29083,MO,34.2,41.3,10.3,10.8,9.1,11.1,19.7,25.1,14.4,40.5,38.5,4.6,6.1,0.000634173,49.5465158
0500000US29085,17.5,32.4,55.2,48.5,51.5,95,0.1,0.5,1.7,50.5,49.5,2.6,12,48.3,19.5,35084,10.3,29085,MO,42.6,50.1,12.4,11.1,13.1,16,23.2,24.9,19.7,46.5,43,6.7,7.8,0.000104319,100
0500000US29087,20.3,25.8,47.8,46,54,94.8,0.8,0.4,1.7,49.7,50.3,1.8,20.5,62.9,9.8,58516,9.5,29087,MO,34.5,41.3,11,10.4,9.1,10.3,17.6,23.8,14.1,41.4,36.6,4.5,7.3,0.000236295,100
0500000US29089,22.1,19.9,38.3,45.5,54.5,87.5,5.3,0.5,2.1,49.5,50.5,3.9,28,16.1,12.8,62628,8.2,29089,MO,30,36.7,9.2,10.6,7.3,8.5,15.7,25,12,38.5,34.8,3.7,8.1,0.00039996,64.05757098
0500000US29091,24.3,19.9,40.1,44.7,55.3,93.2,0.4,0.5,2.4,48.8,51.2,3.7,17.5,42.6,21.4,49814,14.2,29091,MO,34.7,40.7,9.5,11.2,9.1,12,21.6,26.7,14.9,39.3,36.8,4.8,6.1,0.000819631,72.17326733
0500000US29093,21.1,22.4,45.3,45,55,92.7,0.8,0.9,2.1,49.7,50.3,6.2,18.3,35.1,20.7,51161,11,29093,MO,35,42.5,10.1,10.9,9.3,11.5,20.5,26.3,15,41.2,42.3,4.7,5.8,9.90E-05,74.85418627
0500000US29095,23.5,15.5,36.9,43.5,56.5,62.7,22.5,1.8,11.1,48.6,51.4,2.9,33.5,40,13.8,67178,11.3,29095,MO,26.7,35.7,7.4,10.5,6.2,7.4,15.8,25.4,12.1,38.9,37.2,3.6,7.5,0.000851365,3.83693437
0500000US29097,24.8,15.8,36.6,43.2,56.8,85.2,1.8,1.4,9.5,49.1,50.9,3.2,25.1,36.8,18.4,57525,12.8,29097,MO,29.2,37.3,8.4,10.8,7.2,9.2,18.5,25.8,12.8,37.1,40,3.8,7,0.000605223,23.69169705
0500000US29099,22.8,16.1,40.2,46,54,90,1.1,1,2.5,50,50,2,23.6,42.1,8.6,80522,7.3,29099,MO,29.3,35.5,9,10.5,6.6,7.9,16.5,23.9,11.2,36.7,40.3,3.3,7.8,0.000251608,30.19617525
0500000US29101,22.1,12.9,31.3,48.5,51.5,86.2,3.7,1.7,5,51.2,48.8,2.7,29.1,30.7,11.9,67123,9.5,29101,MO,24,30.1,7.1,10.5,5.5,6.9,15.2,26.8,9.6,33.3,35.3,2.9,7.3,0.000350431,50.44395855
0500000US29103,24.7,21,39.8,45.4,54.6,95.3,0.9,0.2,0.4,50.9,49.1,8.3,16.9,10,14.7,53333,24.4,29103,MO,34.3,42,10,11.1,9.7,12.4,21.2,25.2,15.1,41.1,39.5,4.9,7.4,-999,100
0500000US29105,24.8,18,39.6,46,54,91.5,0.7,0.7,2.9,50.1,49.9,4.7,15.7,55.2,18.6,50825,11.2,29105,MO,32.6,39.8,9.2,11.1,8.6,11.1,21.1,25.9,14,40.2,38.5,4.5,6,0.000529322,60.51277726
0500000US29107,23.1,18.9,40.9,47.2,52.8,91.6,1.7,0.6,3.3,50.1,49.9,3.3,24.4,44.6,9.7,79091,9,29107,MO,30.4,37,9.5,10.5,7.2,8.5,16.5,24.6,11.8,40.3,37,3.7,7.7,0.00024238,56.94856355
0500000US29109,25.5,18.1,39,46.8,53.2,89.2,0.3,0.5,8.2,50.3,49.7,5.4,16.6,48.7,16.5,55849,15.3,29109,MO,31.5,39.1,9,10.9,8.4,10.7,20.4,25.7,13.7,39.3,40.1,4.3,7.3,0.000523903,58.68664907
0500000US29111,21.5,18.9,38.2,47,53,92.2,3,0.5,1.2,51.3,48.7,2.9,16.5,37.2,15.3,52340,10.6,29111,MO,30.4,37.2,8.9,11,7.9,9.9,18.8,25.8,12.7,37.1,36.6,4.1,6.7,0.000203874,100
0500000US29113,25.3,14.3,37.5,47.9,52.1,92.6,1.9,0.3,2.8,50.4,49.6,2.2,18.4,50.6,10.7,85276,9,29113,MO,27.6,34.3,8.2,10.6,6.3,7.9,17.6,24.9,11.1,36.5,39.9,3.3,8.2,8.32E-05,74.82973785
0500000US29115,23.7,21.2,42.4,44.5,55.5,95.1,0.7,0.4,2.9,49.1,50.9,2.7,20.1,41.2,16.2,61975,9.8,29115,MO,32.7,39.3,10,10.7,8.5,10.4,18.8,25.1,13.5,40.3,35.7,4.3,7.3,0.000253593,66.45247238
0500000US29117,22,19.9,39.9,44.7,55.3,92.1,3,0.7,1.9,44.8,55.2,3.9,18.3,33.7,12.2,60148,10.7,29117,MO,31.6,38.3,9.4,11,7.8,9.7,18.7,26.1,12.6,38.4,39.4,4.1,8.1,0.000832582,36.6041461
0500000US29119,25.6,15.8,38.1,48.2,51.8,72,1.9,1.3,12.3,51.3,48.7,8.2,13.4,53,17.2,48145,20.4,29119,MO,32.3,41,8.4,11.3,9,11.9,23.3,26.5,15.8,39.6,43,4.8,7.9,0.000131004,99.99133561
0500000US29121,23.5,21.9,42.9,46.3,53.7,92.3,2.4,0.7,1.8,49.2,50.8,2.6,18.5,47.8,10,58318,12.6,29121,MO,32.7,39.1,10.2,10.4,8.2,9.3,16.9,23.7,12.9,39.7,34.4,4.1,7,0.000331236,67.7887704
0500000US29123,23.5,19,41.4,45.6,54.4,94.2,0.4,0.4,2.6,50.3,49.7,2.8,15.3,33.4,14,58435,13.6,29123,MO,31.9,38.6,9.5,10.7,7.9,9.8,19.3,25.4,13.2,38.8,37.7,4.1,6.7,0.000247668,65.50793391
0500000US29125,20.3,22.2,45.4,47.4,52.6,93.5,0.2,0.1,1.9,50.1,49.9,6.6,16,50.4,14.9,61359,8.5,29125,MO,33.4,40.1,10.1,10.7,8.5,10.3,18.8,25.2,13.6,40.1,38.2,4.3,7.7,-999,100
0500000US29127,23.7,18.7,39.4,45.6,54.4,89.6,5.2,0.3,2,48.6,51.4,3,25.7,37.8,13.6,63908,7.9,29127,MO,30.8,38.2,9.3,10.6,7.5,9.1,17.3,25,12.8,37.3,39.6,3.9,7.3,0.000949935,24.7663389
0500000US29129,24.1,21.7,40.8,48.2,51.8,92.7,0.3,1,4.4,49.4,50.6,2.4,17.9,64.4,14.7,60357,10.1,29129,MO,36,43.4,10.5,10.8,9.8,11.8,20,25.4,15.6,41.7,41.1,4.9,4.7,0.000281057,100
0500000US29131,23.5,19.5,40.8,47.3,52.7,95.2,1.2,0.4,2.1,50,50,2.2,21,49.3,14.6,55172,10.9,29131,MO,32.1,38.8,9.6,10.7,8.2,9.9,18.6,25.8,13.2,39.9,37.5,4.1,7.9,0.000348959,79.78018426
0500000US29133,22.3,18.3,42.2,41.9,58.1,71.9,22.7,0.4,1.5,52.9,47.1,5,14.1,53.2,23,46258,11.1,29133,MO,34.6,44.4,8.4,11.6,9.2,12.3,23.6,25.1,16.7,39.2,47.6,5.2,7.1,0.000157592,32.69954033
0500000US29135,25,16.4,38,46.3,53.7,91.1,2.4,0.5,5.7,51.7,48.3,7.6,17.2,36.7,10.4,65161,16.1,29135,MO,29.4,36.3,8.7,10.4,7.1,8.7,18,24.8,11.9,37.8,39.2,3.7,8.3,0.000128329,52.70071122
0500000US29137,22,24.7,45.8,47.6,52.4,92.9,4,0.1,1.7,51.3,48.7,3.7,17.4,30.9,16,48299,11.5,29137,MO,34.9,42.2,10.8,10.6,9.6,11.4,19.3,24.9,15,41.3,37.8,4.9,7.5,0.000345941,100
0500000US29139,22.6,20.4,43.8,46.7,53.3,93.3,1.9,0.2,2.2,50.6,49.4,3.6,16.5,42.5,14.5,61042,10,29139,MO,33.6,40.4,9.7,10.9,8.5,10.6,19.5,25.1,13.9,40.5,37.3,4.4,7.5,0.000177085,78.51422033
0500000US29141,23,23.6,45.4,49,51,93.4,0.2,0.4,2.5,50.5,49.5,11.2,14.9,36.6,17,49663,24.6,29141,MO,35.2,43,10.5,10.9,10.1,12.5,21.1,26.1,15.8,41.5,38.2,5.1,7.5,0.000289631,100
0500000US29143,23.7,19.6,41.8,43.3,56.7,76.5,12.7,0.3,1.8,47.6,52.4,5.1,13.3,51.7,18.6,49237,12.7,29143,MO,35.1,43.6,9.1,11.5,9.1,11.9,21.4,25.7,16.1,40.4,43.2,5.1,7.3,5.99E-05,56.86326229
0500000US29145,23.9,18.7,40.2,45.7,54.3,82.2,0.9,1.6,6.4,49.8,50.2,3.9,23,39.6,13.4,64583,13.2,29145,MO,31.6,38.4,9.3,10.7,7.9,9.5,17.9,25,13.4,39,38.8,4.1,7.7,0.000605223,64.43714079
0500000US29147,17,17.3,33.9,45.7,54.3,93.1,2,1.5,2.1,49.5,50.5,2.1,25.6,22.4,18.6,55970,8.2,29147,MO,26.1,33,8.1,10.6,6.7,7.7,14.7,26.2,10.6,35,36.1,3.3,5.2,0.000413926,43.43175011
0500000US29149,23.1,22.8,44.6,46.5,53.5,93.7,0.1,0.3,1.3,49.6,50.4,4.7,14.4,72.1,21.9,44259,18.2,29149,MO,36.7,43.8,10.3,11.1,10.4,13.3,22.8,25.9,16.5,41.8,41.1,5.4,5.9,-999,80.53487731
0500000US29151,23.1,17.8,40.8,48.5,51.5,97.8,0.2,0,1.1,51.4,48.6,2.7,24.8,30.9,10.1,75355,4.9,29151,MO,29.3,35.9,9.4,10.3,6.9,8,16,24.2,11.2,38.4,35.6,3.5,8.8,0.000221648,100
0500000US29153,18.7,29,51.9,50.6,49.4,94.2,0.4,0,1.9,50.4,49.6,5.5,12.4,47.2,21.7,42329,16.3,29153,MO,39.4,47.7,11.6,11.2,12,14.9,23.1,25.5,18.3,44,42.5,6.1,5.2,0.000110096,100
0500000US29155,26,17.8,38.9,44.1,55.9,66.3,24.9,0.2,3,47.4,52.6,6,12.8,46.3,27.4,40748,13,29155,MO,35.4,45,8.5,12.2,9.7,13.3,24.8,25.7,17.9,41.5,44.9,5.6,5.8,0.000320513,49.26759948
0500000US29157,22.9,19.3,41.6,46,54,94.5,0.8,0.8,2.3,49.7,50.3,4.8,22.1,37.6,11,63356,6.4,29157,MO,31.3,38.4,9.6,10.4,7.7,9.2,17.5,24.4,12.5,39,36,3.9,8.1,0.000364697,55.62173844
0500000US29159,25.2,17.1,37.9,44.6,55.4,85.7,2.5,0.7,9.6,50.2,49.8,5.3,18.6,37.6,13.4,60232,11.9,29159,MO,30.1,36.3,8.8,10.7,7.4,9,17.9,24.6,12.6,37,36.1,3.9,7.3,0.000541304,37.77872562
0500000US29161,21.2,16.8,36.2,47.4,52.6,87.1,2,3.5,3,52.1,47.9,2.6,31.5,17.6,17.2,55427,8.8,29161,MO,28.7,35.4,8.4,10.4,7.1,8.4,16.4,25.9,11.7,36,34.6,3.6,6.9,0.000810555,46.22420055
0500000US29163,23,18.8,39.7,45.5,54.5,89.4,4.8,0.3,1.3,53.7,46.3,1.8,16.6,59.7,16.3,57572,9,29163,MO,31.4,40.3,9.1,10.6,8.3,10.3,20.3,24.1,13.5,39,38.3,4.3,7.1,0.000227894,54.37999568
0500000US29165,23.4,15.7,38.7,45.7,54.3,79.7,7.6,2.5,6.9,49.6,50.4,1.1,45.6,27.7,6.8,95748,5.9,29165,MO,25.9,33.9,8.5,9.8,5.6,5.9,12.1,22.8,10,36.9,37,2.8,8.4,0.000779109,15.80797564
0500000US29167,23.5,18.1,38.9,45.1,54.9,93,0.8,0.8,2.8,48.9,51.1,4.3,21,27,17.9,56686,14.5,29167,MO,30.8,38,9.1,10.9,8.1,10.1,18.9,26.1,13,38.8,38.7,4.1,8,0.000677131,68.86983332
0500000US29169,21.9,9.6,27.5,45.5,54.5,72.7,10.5,2.2,11.5,54.9,45.1,1.5,27.9,51.8,12.8,66435,10.4,29169,MO,20.8,28.5,5.4,10.1,4.5,5.8,15,24.6,8.6,29.8,35.8,2.5,5.8,0.000322526,44.03144967
0500000US29171,22.4,25.1,45.6,47.6,52.4,96.4,0.1,0,2.8,51.2,48.8,2.7,19.3,42.9,16.2,56875,10.9,29171,MO,34.7,40.8,10.7,10.4,8.7,9.9,17.1,24.3,13.6,41.1,35,4.3,7.4,0.000639932,100
0500000US29173,20.9,22.8,45.8,48.3,51.7,93.4,1.9,0.3,1.2,51.1,48.9,2.7,17.5,45.8,12.6,62054,5.7,29173,MO,35,41.8,10.5,10.6,8.8,10.5,18.9,24.8,14.1,41.1,40.1,4.5,8.4,9.71E-05,96.10504574
0500000US29175,22.1,17.1,40.1,44,56,88.9,5,0.3,2.4,51.9,48.1,3.3,17.1,41.1,15.8,55310,10.6,29175,MO,30.4,37.8,8.7,10.9,7.6,9.6,19.4,25.5,12.7,37.6,37.7,4,7.4,0.000327748,45.17588731
0500000US29177,22.8,18.8,42.2,45.8,54.2,93.2,1.2,0.3,2.8,50.5,49.5,2.7,15,54,12,72152,9.7,29177,MO,32,39.8,9.6,10.7,7.9,9.6,18.7,25,13.3,39.8,39.6,4,8.2,0.000261837,75.2192049
0500000US29179,19.1,23.3,46.1,49.6,50.4,91.8,1.5,0.2,1.7,52.5,47.5,4.5,15.4,49.5,17.9,44357,13.4,29179,MO,36.1,43.2,10.4,11,10.2,12.7,21.8,25.4,15.9,42.1,41.2,5.2,5.7,0.000484027,100
0500000US29181,23.4,20.2,41.4,45.5,54.5,93.7,0.2,0.5,1.2,49.8,50.2,5.4,12.9,29.8,19.7,43898,16.5,29181,MO,34.7,41.8,9.6,11.4,9.7,12.8,23,27.1,15.6,41,41.3,5,6.5,0.000150376,100
0500000US29183,22.8,16.4,39.6,44.6,55.4,85,5.1,2.9,4,49.4,50.6,1.4,42.4,32.6,4.7,102912,4.3,29183,MO,26.3,31.9,9,10,5.6,5.8,12.2,22.8,10.3,36.9,35.7,2.8,8.8,0.000443127,5.83047838
0500000US29185,21,25.8,47.2,48.5,51.5,93.6,0.8,0.2,2.1,50.8,49.2,2.7,13.7,49.1,16.3,46731,12.7,29185,MO,36.3,45,11.1,10.8,10.5,12.5,20.9,25.2,16.2,42.2,37.6,5.3,7.4,0.000412839,100
0500000US29186,21.6,20.8,43.2,48.4,51.6,94.2,1.6,0.1,1.4,51.4,48.6,2.3,18.4,37.6,7.9,61310,4.7,29186,MO,32.4,39.4,9.9,10.4,7.9,9.1,17.1,24.4,12.5,39.8,37.2,3.9,7.4,0.000334747,76.14218793
0500000US29187,21.1,16.9,39.2,45.9,54.1,91.3,3,0.4,1.8,52.7,47.3,3.6,16,41.4,17,54813,11.8,29187,MO,30.5,39.2,8.6,10.8,7.7,10.1,20.7,25.9,12.9,37.9,40.3,4,6.9,0.000646762,39.76346027
0500000US29189,22.1,18.7,40.2,42.8,57.2,63,24.2,4.7,3.7,47.8,52.2,1.8,46.9,33.1,9.6,81340,5.8,29189,MO,28,36.9,8.5,10.6,6.1,6.5,13.2,22.7,11.5,36.5,31.3,3.4,8.3,0.001268586,1.13799034
0500000US29195,21.9,17.4,35.4,46.1,53.9,79.8,4.7,0.8,12.2,50.8,49.2,5.6,26,24,14.7,56566,7.8,29195,MO,28.2,35.3,8.3,10.5,7.1,8.2,16.2,24.6,12.4,37.3,37.7,3.7,6.8,0.000481232,45.80658964
0500000US29197,27.6,18.9,38.8,47.2,52.8,94.6,0.1,0.5,1.7,49.5,50.5,2.6,10.6,51.6,9.7,56023,14.7,29197,MO,31.2,38.2,9.7,10.4,7.6,8.9,17.3,24.3,12.2,38.9,38.8,3.9,4.2,0.000661667,100
0500000US29199,29.8,19,36.3,46.4,53.6,96.7,0.1,0.1,0.1,49.1,50.9,13.9,14.5,29.8,7.1,67568,33.9,29199,MO,31.6,38.3,9.7,10.8,8.4,10.4,19.1,25.1,12.8,39.2,37.1,4.3,8.3,0.001642373,100
0500000US29201,24.2,18.4,39.4,43.6,56.4,82.5,11.2,0.2,2.5,48.4,51.6,4.6,21.7,48.2,14.5,58847,11.8,29201,MO,31,39.8,9,11,7.8,9.9,19.2,24.6,13.4,39.2,38.1,4.2,7,0.000522357,41.55290756
0500000US29203,22.2,22.6,45.5,47.7,52.3,92.7,0.2,0.4,0.5,50.9,49.1,2.2,14.6,57,16.7,59000,11.3,29203,MO,35.2,42.5,10.5,10.9,9.5,11.7,20.7,24.9,15.2,41,37,4.9,6.3,-999,100
0500000US29205,23.8,21.7,43.6,47.2,52.8,94.4,1.2,1.2,2.2,50.6,49.4,2.5,18,53.2,15.6,52127,10,29205,MO,34.4,42.6,10.2,10.8,9.6,11.8,20.5,25.2,14.9,40.8,40.3,4.8,6.7,0.000168948,100
0500000US29207,22.3,20.4,41.9,44.5,55.5,93.8,1,0.3,2.1,49.3,50.7,5.6,16.4,44.1,17,54067,11.8,29207,MO,34.8,40.2,9.6,10.9,8.8,11.4,21.6,26.1,14.2,38.9,37.6,4.6,7.2,0.000482742,69.79111052
0500000US29209,16.8,31.3,54.4,48.9,51.1,94.3,0.3,0.4,2.7,49.6,50.4,2,23,52.7,14,61323,9.4,29209,MO,38.3,45.5,12.3,10.4,10.2,11.3,17.3,23.5,15.6,44.8,41.1,5,7.4,0.000338826,88.68703807
0500000US29211,22,20.5,44.2,45.3,54.7,83.4,2.5,0.7,17.8,50.4,49.6,6,14.7,41,14.7,55500,8.6,29211,MO,33.1,41.1,9.5,10.4,8.9,10.3,18.7,24,15.1,40.6,40.1,4.5,7.5,0.00033151,100
0500000US29213,21,22.3,42,46.3,53.7,86.9,1.7,1,7.5,48.5,51.5,2.8,25.4,27.3,14.4,58258,14.8,29213,MO,32.4,39.4,10,10.7,8.3,9.5,16.8,24.3,13.3,39.4,35.7,4.2,5.4,0.00074861,43.86066763
0500000US29215,21.6,20.9,42.8,47,53,90.1,2.2,0.3,2.4,53,47,4.1,15.8,56,19.3,48055,15.7,29215,MO,34.2,43.8,9.7,10.9,9.6,12.2,21.7,25.5,15.8,40.7,42.1,4.9,6.8,0.000438038,99.21178099
0500000US29217,23.9,20.4,41.7,45.1,54.9,94.6,0.8,0.7,2.5,49.1,50.9,4.3,18,32.3,19,54519,15.6,29217,MO,33.4,40.5,9.7,11.1,9,11.3,20.5,26.6,14.3,40.7,37.8,4.6,6.5,0.000245242,58.25889692
0500000US29219,23.5,17.9,40.8,47.8,52.2,90.1,2.1,0.5,4,50,50,3.6,19.6,47.4,9.3,77989,8.2,29219,MO,30.8,37.8,9.2,10.5,7.3,8.7,17.1,24.9,12.3,38.7,39,3.7,8,0.000191288,63.03939962
0500000US29221,23.3,17.4,40.2,48.1,51.9,92.3,1.9,0.1,1,51.8,48.2,4.1,12.4,36.4,18.2,51886,11.4,29221,MO,32.7,41,9,11.2,8.8,11.9,22.9,26.4,14.8,39.5,41.9,4.6,6.5,0.000284507,80.47628498
0500000US29223,20.3,24.3,48.2,47.2,52.8,93.6,0.4,0.2,1,50.4,49.6,5.8,11,71.8,25.1,43393,13.9,29223,MO,37.7,45.4,10.7,11.3,11.1,14.3,23.9,25.8,17.4,42.6,41.5,5.7,4.9,0.000391573,100
0500000US29225,27.5,15.7,36.9,48.2,51.8,92.5,1.1,0.2,2.2,50.6,49.4,4.5,18.6,36,16.1,69731,13.4,29225,MO,29.2,37.1,8.6,10.8,7.4,9.4,19.4,26.1,12.2,37.5,41.7,3.8,7.9,0.000250884,73.92961715
0500000US29227,20.8,25.6,49,44.9,55.1,96.8,0.1,0,1.9,50.8,49.2,2.4,17.6,63.2,17.6,46167,10.6,29227,MO,36.7,43.8,11.2,10.6,9.9,11.7,19.2,24.5,15.5,42.2,40.2,5,7.7,0.000512033,100
0500000US29229,26.2,19.8,41.2,46.1,53.9,93.2,0.2,0.4,2.5,49.6,50.4,7.4,14.3,35.2,17.6,47304,15.7,29229,MO,34.1,41.3,9.6,11.2,9.5,12.6,23,26.6,15.5,40.5,42.2,5,6.4,0.000163711,76.62503322
0500000US29510,18.6,14.9,36.6,43.9,56.1,45.7,43.1,3.4,5.1,48.5,51.5,3.1,40.2,28.5,19.8,55279,9.3,29510,MO,25.6,37.5,6.5,11.7,6.1,7.4,16.5,23.9,13.3,33.7,37,3.9,7.2,0.000960876,0.000313191
0500000US30001,17.4,23.7,43.4,50.8,49.2,92.3,0.6,0.3,4.9,51.5,48.5,1.7,35.5,37.1,14.7,58072,5.6,30001,MT,29.5,34,9.8,10.9,7.4,7.5,13.1,24.3,10.5,34.7,28.3,3.8,8.1,0.001581778,50.15141683
0500000US30003,32.4,13.7,32.3,47.8,52.2,28.7,0,0.2,4.6,49.2,50.8,3,20.9,36.5,23.6,56680,18.5,30003,MT,27.7,35.6,7.2,14.1,8.3,10,24.7,25.2,15.1,31.1,35.5,5,5.4,0.000535865,71.90827827
0500000US30005,29.4,16.4,33.9,46.1,53.9,44.3,0.4,0,2.7,49.9,50.1,3.3,25.8,29.5,20.2,65050,17.2,30005,MT,30.2,36.9,8.4,13.2,8.3,9.3,20.8,24.3,14.3,33.8,41.1,4.7,5.5,0.000609013,100
0500000US30007,19.1,23.6,46.2,52.4,47.6,90.2,0.4,0.4,1.8,51.8,48.2,4.2,26.3,46.4,10.7,63636,6.6,30007,MT,30.1,35.3,10.3,10.9,7.2,7.5,13.9,23.1,10.4,34.9,30.7,3.7,8.8,0.000310366,100
0500000US30009,17.4,27.2,50.5,50.3,49.7,93,0.5,0.5,2.9,50.9,49.1,1.4,30.3,32.8,8.5,71017,7.5,30009,MT,33.9,40.1,11.4,10.9,8,8,13.4,22.8,11.8,36.6,33,4.1,8.6,0.0005494,100
0500000US30011,17.6,30.1,56.7,56.1,43.9,92.2,0.1,0,2.4,51.5,48.5,0.4,20.3,14.7,13.8,52171,8.9,30011,MT,34.2,39.9,11.9,11.1,9.2,9.5,15,23.2,12.3,38.1,32.9,4.7,5.5,0,100
0500000US30013,22.5,19.3,38.3,46.3,53.7,84.7,1.5,1.2,5.1,51,49,2.2,28.7,54.9,13.2,66203,6.7,30013,MT,31,33.9,9.2,12.3,6.7,7.5,14.4,27.1,10.4,34.5,35.3,3.6,7.8,0.000749883,19.82121559
0500000US30015,23.2,22.5,42.9,50.9,49.1,78.3,0.1,0.1,3,49.8,50.2,1.5,22.6,46.4,12.4,56927,5.9,30015,MT,31.4,37.5,9.9,11.8,7.9,8.5,16.6,23.8,12.2,35.8,35.6,4.2,6.7,-999,100
0500000US30017,19.9,20.4,42.6,46.1,53.9,91.2,0.4,0.4,3.3,50.5,49.5,2,29.8,48,11.7,63585,7.6,30017,MT,29.9,33.7,9.6,11,6.8,7.4,14.5,24,10.5,32.9,32.6,3.6,8.3,0.000797024,17.90751346
0500000US30019,20.1,28.9,48.7,44.7,55.3,89.6,0.3,0.9,1.6,51.6,48.4,1,27.5,67.5,11.9,58000,2.3,30019,MT,32.1,36.5,11.2,10.8,8.1,7.9,13.3,22.5,11.2,35.8,33.5,4.1,9,0,100
0500000US30021,21.1,20.7,43.5,48.2,51.8,93.3,0,0,3.4,52.6,47.4,2.2,25.5,33,8.8,70953,5.4,30021,MT,28.8,33.2,9.8,10.8,6.8,7,13.5,23.2,10.1,32.8,32.8,3.5,7.6,0.000467563,27.57082311
0500000US30023,12.4,25.5,49.6,50.3,49.7,90.6,0.3,0.7,3.4,53.2,46.8,1.8,22.3,69.2,18.1,49533,6.8,30023,MT,32.7,38.1,10.5,11.3,8.8,9.8,17,24.2,12.9,35.3,32.4,4.6,7.5,0.000760539,33.64164336
0500000US30025,25.3,20.2,37.2,44.4,55.6,92.8,0,0,0.6,49.1,50.9,0.3,16.5,25.9,12.1,72284,8.4,30025,MT,29.2,32.7,9.6,11.1,6.8,7.4,14.3,23.8,10.2,33.2,31.4,3.6,8.6,0.001061571,100
0500000US30027,20.7,24.7,45.3,50,50,93.2,0.6,0.9,2.2,51.2,48.8,1.7,23.8,35.4,14.9,59731,15.1,30027,MT,30.9,37.3,10.7,11.1,8,8.5,14.6,23.1,11.4,34.6,31.2,4.2,7.5,0.000720461,47.43656137
