"county_fips","per_HighBP","pred_outcome"
"26029",37.7,35.9100859063063
"26031",41.5,40.8020233182786
"26033",35.8,37.9611599360835
"26035",42.7,42.6116638910011
"26037",33.6,33.1649773520703
"26039",40.9,40.1014398706237
"26041",39.7,39.2503688872657
"26043",37.3,36.0726322344391
"26045",34.6,34.3094754742651
"26047",34.9,34.2951060203584
"26049",39.8,38.2203960999179
"26051",42.6,42.2811293761092
"26053",41.5,40.0062776740466
"26055",33.1,32.5270885959925
"26057",34.4,36.1684772117863
"26059",38,38.0282416794776
"26061",30.8,30.8769594664889
"26063",39.2,41.1868551439479
"26065",32.3,32.1307097605505
"26067",33.5,34.6316872511873
"26069",43.6,43.0275666089829
"26071",44.1,42.4038983035248
"26073",28.8,34.6445924536327
"26075",36.1,35.8575974884621
"26077",29.7,31.4404793839565
"26079",39.2,38.8650394515319
"26081",30.3,30.9398431678184
"26083",41.1,38.7954408459943
"26085",44.7,44.6323757210298
"26087",35.8,36.6523054692977
"26089",38.9,36.0110567616988
"26091",37.1,36.0427444190504
"26093",32.5,29.8922653558624
"26095",41.4,42.0013260834708
"26097",42.4,42.5123115699287
"26099",36.1,34.7382985168381
"26101",39.1,39.3832175808147
"26103",33.2,33.1892063707772
"26105",41.4,38.7402224021543
"26107",35.9,37.5373311232479
"26109",40.3,39.8076511200199
"26111",33.3,32.7723304720226
"26113",38.7,39.0084043325415
"26115",37,35.654940296879
"26117",34.1,37.2049761359193
"26119",45.7,45.3180338709977
"26121",36.2,36.9588499657306
"26123",36.9,38.7700060404374
"26125",31.5,29.4486466336008
"26127",38.5,38.8894364752335
"26129",43,43.1127520130859
"26131",45.8,46.8348215955979
"26133",39.4,39.8787538256484
"26135",43.5,42.7873919961459
"26137",36.5,35.9024819715772
"26139",29.2,30.4850601146008
"26141",43.7,43.0210981905721
"26143",43,44.0562428252472
"26145",37.4,39.6714575100936
"26147",37,36.5686771892313
"26149",36.7,37.4111711042286
"26151",39.4,40.3761415835746
"26153",43.5,42.0819512992885
"26155",35.7,36.6515832237603
"26157",39.1,39.24940317996
"26159",37,38.0355414251835
"26161",25,27.660203366326
"26163",39.6,39.2317338861351
"26165",36.9,37.5698255699274
"27001",41.7,44.6426562223928
"27003",30.1,31.3680868080659
"27005",35.6,37.2889980875275
"27007",31.1,36.2769088140112
"27009",29,33.1537084745482
"27011",38.8,40.1414062889619
"27013",26.3,31.4999036660214
"27015",32.5,35.3021865301326
"27017",34.8,34.7136594782338
