"county_fips","per_arthritis","pred_outcome"
"19019",27.2,29.4131115216424
"19021",22.1,27.4374682724891
"19023",33.2,33.6452623968999
"19025",29,32.1413293879244
"19027",28.3,30.5534238474067
"19029",30.9,32.8956374811768
"19031",26.4,31.2605549502945
"19033",31.9,30.3202604629171
"19035",34,32.6808357932172
"19037",28.7,30.7767518619717
"19039",29.1,31.1036565777909
"19041",29.2,30.5741749318354
"19043",33.1,33.8007180142191
"19045",29.4,30.3033330565944
"19047",28.9,30.5965618809216
"19049",22,21.1428526503305
"19051",29.9,26.4955307108026
"19053",26.4,31.1387878860958
"19055",29,30.6506875205754
"19057",30.2,30.9071396454526
"19059",30,30.9487637970986
"19061",27.1,27.7308485801013
"19063",30.7,32.854888692255
"19065",32.9,32.2074391622277
"19067",31.5,31.7465956344109
"19069",28.6,30.9384090843238
"19071",32.1,32.8552232078557
"19073",29.1,32.9018880890675
"19075",27,30.8814797553904
"19077",29.2,33.034180562208
"19079",28.9,30.1589181509899
"19081",30.1,32.2862837643301
"19083",33.3,31.8956288299018
"19085",28.1,30.2857142156233
"19087",30,29.2400915820643
"19089",29.1,29.9433259433988
"19091",29.9,31.3991720686049
"19093",29.5,32.7807409868129
"19095",27.4,30.2272885479806
"19097",30.3,31.1854890330319
"19099",26.1,29.5567149561146
"19101",30.4,28.99899321303
"19103",19,22.0370942801019
"19105",30.4,30.5083403577702
"19107",29.6,33.3170433330434
"19109",30.5,33.0433921767475
"19111",31.7,31.4140854697419
"19113",28.1,26.0266104082546
"19115",29.5,31.8223769586764
"19117",33.3,31.9286282770591
"19119",27.6,30.0802016061069
"19121",25.6,28.4662529186234
"19123",27.1,29.5452915969848
"19125",26.4,27.9738609568159
"19127",26.3,28.7599391860009
"19129",30.7,29.1513468118735
"19131",32.5,30.3653035021487
"19133",32.3,34.6124815827303
"19135",27.6,30.3451763588923
"19137",32.3,33.1117386014134
"19139",30.4,28.4171113581466
"19141",28.1,32.0647389940401
"19143",30,31.919550940666
"19145",32.9,31.475337987749
"19147",27.5,31.6572407368527
"19149",25.4,28.697420973467
"19151",31.3,33.553456349378
"19153",26.5,23.6679337840245
"19155",28.6,28.5555133838058
"19157",26.8,30.1711276518991
"19159",32.9,32.3504554933409
"19161",32.4,32.7769335393356
"19163",27.7,26.1738546496452
"19165",31.7,32.1135661271893
"19167",23.8,26.1957726745934
"19169",17.8,21.6436739372053
"19171",30.9,31.3204831432211
"19173",28.3,33.1659934054148
"19175",29.5,30.2841867285319
"19177",30.9,31.7750937555877
"19179",31.4,29.8419110570462
"19181",27.7,26.6978200411781
"19183",27.8,29.7013107502588
"19185",30.8,32.7201980819164
"19187",27.7,29.0241446607397
"19189",30.2,30.2642390370485
"19191",24.8,30.3163316530781
"19193",23.1,27.1774617751602
"19195",28.8,31.4985271663
"19197",31,31.9894992907016
"20001",34.8,31.2101457499125
"20003",32.3,30.8786953869227
"20005",28.6,29.0309687981571
"20007",33.1,32.5741124383673
"20009",30.7,29.9940968519121
"20011",31.1,29.7760065256788
"20013",29.1,31.2125764900524
"20015",28.6,25.4475504653626
"20017",35.7,30.6575285085763
"20019",38.8,33.2652307864385
"20021",33.6,30.322653328492
"20023",33.7,32.3668862804064
"20025",32.7,31.8166360137748
"20027",32.6,31.248127554023
"20029",31.7,28.948591761795
"20031",36.1,30.8394434029693
"20033",33.4,33.7974280428837
"20035",30.6,28.2738715489157
"20037",26.2,26.4718561070927
"20039",37,34.3680336453831
"20041",33.9,29.2099991859269
"20043",29.5,30.0343245591978
