"county_fips","per_heartDisease","pred_outcome"
"17111",6.3,5.21872841161287
"17113",6,5.14211210255604
"17115",7.6,7.56702804074807
"17117",8.8,8.07844938472694
"17119",6.7,6.49539613913462
"17121",8.4,8.15244421832263
"17123",9,8.72291310992621
"17125",8.7,8.64685981740351
"17127",9.1,8.23281163723326
"17129",7.5,7.17065819949448
"17131",8.3,7.81741006509109
"17133",6.6,5.68427728724798
"17135",8.1,7.84567987871177
"17137",8,7.58730511066591
"17139",7.3,7.32006769255361
"17141",8.1,6.97490321237626
"17143",6.7,6.54566479323821
"17145",9.3,8.18547455568761
"17147",7.2,6.85845110389061
"17149",8.7,8.26318671075188
"17151",10.4,9.53067869607794
"17153",9.5,9.70954593769515
"17155",8,8.06089650642873
"17157",8.2,7.79641925527488
"17159",8.5,7.81885450982581
"17161",7.4,7.34754965731983
"17163",6.7,6.29816196897749
"17165",8.8,8.22065107227146
"17167",6.7,6.45885259778953
"17169",9,8.97690179693238
"17171",7.8,7.89251782974462
"17173",8.7,8.29324891311348
"17175",8.2,8.51162048316889
"17177",8.8,8.3319763297619
"17179",7.3,6.65130541693793
"17181",8.6,8.78036509019215
"17183",8.8,8.10662768887344
"17185",8.9,8.13198493650435
"17187",8.1,7.66408315413114
"17189",7.6,7.3808633355985
"17191",8.7,8.46185705431899
"17193",9.9,8.83674047315786
"17195",7.8,7.68927525017907
"17197",5.4,4.83397202530702
"17199",7.6,7.07798171558214
"17201",8.1,7.09726301775207
"17203",7.8,6.18103565476833
"18001",9.5,7.08318971088501
"18003",7.3,5.92895645507544
"18005",7.2,5.99322655553428
"18007",9.4,7.70661324153197
"18009",10.1,8.62772265708308
"18011",6.3,4.39070923893431
"18013",9,8.21048328798517
"18015",8.3,7.62339082352275
"18017",9.1,7.63324745228864
"18019",7.1,6.34485741785508
"18021",8,7.45746086114263
"18023",8,6.89222670207975
"18025",9.7,9.12151347620022
"18027",8.8,7.01592962612159
"18029",7.4,6.78917575757619
"18031",7.4,6.94732422196799
"18033",7.2,6.86218147339217
"18035",8,7.45007892767708
"18037",7.9,6.80110385497239
"18039",7.9,6.56902962900398
"18041",10.2,8.25541330634923
"18043",7.9,6.0595342931135
"18045",8.3,8.04415280104341
"18047",8,7.33217181794784
"18049",9.6,8.02801627947666
"18051",8.5,7.07636794040871
"18053",8.8,8.05599387277287
"18055",8.9,8.09146492654608
"18057",5.2,3.30536774990684
"18059",7,5.70940488528258
"18061",8.5,7.13867571010263
"18063",6.2,4.78786893150752
"18065",8.6,7.56915586049015
"18067",8.2,7.38369118582904
"18069",7.9,7.05824115642096
"18071",8.6,7.05334740354141
"18073",7.7,7.03759062737924
"18075",9.7,7.80914037429385
"18077",8.2,7.59782858270913
"18079",8,7.53743091689391
"18081",6.7,5.52276350402328
"18083",8.4,7.34484345705845
"18085",7.8,6.65353660317972
"18087",8.1,6.8020941454699
"18089",7.7,6.75398422907846
"18091",8.4,7.30079654161416
"18093",9.3,7.65420494946782
"18095",8.1,7.3389880951811
"18097",6.8,5.58173486770102
"18099",8.2,7.25254902745214
"18101",9.5,8.20446391406919
"18103",8.3,7.51654152460672
"18105",5.9,5.55376317522188
"18107",9.1,7.2952002804612
"18109",8.3,6.82207331752546
"18111",8.8,8.18407170314335
"18113",7.5,6.80199347216745
"18115",9.3,8.44994460250576
"18117",8.8,8.37426871067364
"18119",9.2,8.28040026830147
"18121",8.8,8.47439350640473
"18123",8.4,7.42278929169549
"18125",8.9,8.3505791986883
"18127",7.1,6.17942071216397
"18129",7.7,7.2161390025032
"18131",9.2,8.32950873777719
"18133",7.5,6.82647137386728
"18135",9.6,8.0893461058535
"18137",8.3,7.42626251896389
"18139",8.3,7.65100598844635
"18141",7.3,6.25786536018905
"18143",9.4,7.88544664505897
"18145",8.4,7.31932633450973
"18147",8.2,7.52763358562153
"18149",8.6,8.10590161335948
"18151",8.1,7.39193890152208
"18153",8.5,7.66332751676931
"18155",8.8,8.43544998406165
"18157",5.8,5.40786048977244
"18159",8.5,7.72435426171423
"18161",8.3,7.52483737032552
"18163",7.3,6.76838664404505
"18165",8.4,7.99472555599268
"18167",7.6,7.20548772529624
"18169",9,7.71747393269218
"18171",8.5,8.03834679867894
"18173",7,5.93388748038758
"18175",8.4,7.83551082542323
