"county_fips","per_cancer","pred_outcome"
"08087",7.8,7.01274413986283
"08089",8.7,7.95756407442434
"08091",12.5,11.1574885192038
"08093",10.7,8.88553049272836
"08095",9.7,8.09167084041404
"08097",10.5,8.2174821524399
"08099",8.2,7.5679281270085
"08101",8.1,7.72590278047621
"08103",9.2,7.70927731869418
"08105",9,8.27829992081481
"08107",9.5,7.44497819745536
"08109",10.2,9.3172302267934
"08111",10.3,7.9653050148911
"08113",9.3,7.27916854508619
"08115",11.8,9.17096144652462
"08117",8.2,6.62652603632859
"08119",11.2,8.9956828851165
"08121",10.2,8.80691114338087
"08123",7.1,6.45675623472485
"08125",9.1,7.4898962845065
"10001",8.4,7.52339612457015
"10003",8.1,7.06262317149321
"10005",11.7,9.88889014345443
"11001",5.6,5.98483813651556
"12001",7.1,6.60332811583122
"12003",8.2,7.04136598396689
"12005",9.1,7.39769533506977
"12007",9.2,7.43296059400052
"12009",10.6,8.59422568729542
"12011",7.6,6.92081692466718
"12013",9.2,7.09478371703843
"12015",14.4,11.8624926952176
"12017",13.4,11.1482350170507
"12019",9,7.28290337367531
"12021",13.3,10.2796310951909
"12023",9.3,7.85919754755412
"12027",9.3,8.06950728672444
"12029",10.6,8.47846000931975
"12031",7.4,6.55513064970086
"12033",8.6,7.17152065929861
"12035",12.1,10.0318876829865
"12037",11.3,8.80007739363447
"12039",7.9,7.35655385881107
"12041",10.2,8.24994396527041
"12043",9.7,8.63493635333236
"12045",10.4,8.47157672185664
"12047",8.6,7.27155369034467
"12049",7.8,6.65337970768111
"12051",6.2,5.97779825784282
"12053",11.1,9.21479264948538
"12055",12.9,10.8448688862855
"12057",7.2,6.49771802654692
"12059",9.8,8.08738600274963
"12061",13.1,10.5245989524001
"12063",9,7.96258697420015
"12065",10,8.81161303078885
"12067",8.9,7.79656816992358
"12069",10.9,9.18085806521166
"12071",11.6,9.3943914672066
"12073",7,6.47838315028316
"12075",10.8,9.19768180163537
"12077",8.1,6.65659327765644
"12079",9,8.24132403817805
"12081",11.8,9.35306041505662
"12083",11.4,9.56559892973619
"12085",13.3,10.0431825271931
"12086",6.1,6.66505559023181
"12087",10.7,8.33174926341419
"12089",11.3,8.79302984046186
"12091",8.6,7.01439013593258
"12093",9.5,7.48363118228205
"12095",6.4,6.01985065574067
"12097",6.3,6.22488829562147
"12099",10.2,8.39842405730616
"12101",9.9,8.21646574477279
"12103",11.3,8.88462890833368
"12105",8.5,7.56818789920559
"12107",10.3,8.46300248872006
"12109",10.6,8.166201503894
"12111",10,8.50275459669786
"12113",9.2,7.19069635700278
"12115",14.1,11.2393762016078
"12117",8.1,6.96125257649755
"12119",17.8,15.3630685485168
"12121",9.9,8.27412545438181
"12123",9.6,7.99917075970225
"12125",8.2,6.69996692156682
"12127",10.6,8.76262806770494
"12129",9,7.42434627789596
"12131",10.3,7.95659104547371
"12133",9.2,7.62331200979407
"13001",8.5,7.43813532109944
"13003",6.8,6.67350012264253
"13005",8.2,7.38302791359376
"13007",8.9,8.93325311822155
"13009",6.9,6.86006052124612
"13011",8.9,7.81062610557148
"13013",6.9,6.4757888034025
"13015",7.9,6.88529178759989
"13017",7.8,7.21914311714236
"13019",8.6,7.48606625771892
"13021",6.9,6.5877494771164
"13023",8.3,7.43113177533825
"13025",9,7.77886626371146
"13027",8.7,8.00867987776267
"13029",7,6.2976394178055
"13031",6.1,6.18614164827921
"13033",7.4,7.33628879498881
"13035",7.3,7.04726080619893
"13037",6.1,6.50792361200674
"13039",7.4,6.72942967294266
"13043",8.1,7.56578025898317
"13045",7.2,6.74786865701476
"13047",9.3,7.78647428848819
"13049",6.8,6.12838590148209
"13051",7.2,6.76383552242795
"13053",3.2,3.59239395524166
"13055",8.7,7.58425070284377
"13057",8.5,7.00463903449153
"13059",5.5,5.78415241079741
"13061",9.2,10.3059088988273
"13063",4.5,5.30752856513707
"13065",8,6.96469782211223
"13067",7,6.16136985082887
"13069",6.9,6.63490157087937
"13071",7.5,6.64596978508399
"13073",7.7,6.85458394439329
"13075",7.8,7.02406983148345
"13077",7.9,6.99694213248218
"13079",8.8,8.18390189116775
"13081",8.2,7.45737597726112
"13083",9.6,8.44310630352014
"13085",9.5,8.07975907352858
"13087",7.5,7.04823953115271
"13089",5.8,5.9869753754978
"13091",8.3,7.49140195655997
"13093",7.7,7.65356892455606
"13095",6.4,6.68587081892481
"13097",6,6.04212097251069
"13099",8,7.59417957478936
"13101",7.2,6.9406697765439
"13103",7.3,6.75650289185428
"13105",8.8,8.30216704956753
"13107",7.3,6.91490814691429
"13109",7.5,7.31623391084497
"13111",12.1,10.4163628562654
"13113",8.9,7.70660574104051
"13115",8,7.18272099277008
"13117",7.5,6.26167108300504
"13119",8.9,7.78811050208969
"13121",5.9,5.83047745017572
"13123",11.1,9.41925924167809
"13125",8.9,8.41799521964395
"13127",9.5,8.17645355196322
"13129",8.1,7.14686100449036
"13131",8.3,7.50850631039317
"13133",11.2,9.94827890709157
"13135",5.7,5.56402572398538
"13137",8.8,7.9470271359244
"13139",7.8,6.87233967988246
"13141",7.5,8.13913187150431
"13143",8.4,7.48987852693698
"13145",9.1,8.10383302124677
"13147",9.5,8.64901234179334
"13149",8.7,7.78754285420149
"13151",6,6.19009669689934
"13153",6.9,6.4154542565991
"13155",8.4,7.17346249112356
"13157",7.9,7.10050376118306
"13159",8.4,7.74908120013509
"13161",7.8,6.73243401685563
"13163",7.2,7.5484100230606
"13165",7.1,7.66913680604878
"13167",7.8,7.35174603847383
"13169",8.1,7.85774081765568
"13171",7.7,7.57738099105373
"13173",7.4,6.67013750418256
"13175",8,7.48845077596452
"13177",7.4,6.75004899693393
"13179",4.8,5.49973952182285
"13181",10,9.20702101473798
"13183",5.6,5.94808880100921
"13185",6.2,6.17398414469725
"13187",8.4,7.8644293677111
"13189",8.1,7.54938244260284
"13191",10.1,9.62058778380045
"13193",6.6,6.65888390628555
"13195",8.6,7.77723192523966
"13197",8.9,8.37022490638012
"13199",8.3,8.22458025579843
"13201",9.6,8.40871966584797
"13205",7.5,7.02728602223594
"13207",8.6,7.91586846088372
"13209",7.9,7.50285710842498
"13211",9.3,8.3164795900477
"13213",8.2,7.24167913541046
"13215",6.4,6.28568590705652
"13217",6.3,6.5142692949218
"13219",9.3,7.36392088847825
"13221",8.9,8.06963057148064
"13223",6.8,6.2864498723723
"13225",7.1,6.94336483124246
"13227",10.2,8.71025238228553
"13229",8.7,7.5743149257903
"13231",8.4,7.70615426554351
"13233",7.8,7.05576255207594
"13235",8.6,8.94007308457561
"13237",10,8.84247771019939
"13239",10.5,10.0109590265608
"13241",11.6,9.83272727676681
"13243",8.7,7.92843673684818
"13245",6.1,6.34148806032592
"13247",6.4,6.64020362420557
"13249",8.7,7.57122751009048
"13251",8.3,8.11334148309449
"13253",9.8,8.86270593069271
"13255",7.9,7.57475743168478
"13257",9.2,8.31625381313744
"13259",5.5,5.78341098401391
"13261",7,7.1230259232194
"13263",8.8,9.24745778891972
"13265",9,9.43599861785048
"13267",7.1,6.3686509532468
"13269",8.6,8.27642592558404
"13271",7.6,6.62573749658792
"13273",7.7,7.33693329291922
"13275",8.3,7.61031125540823
"13277",7.4,6.78135863355745
"13279",7.8,7.2022002256744
"13281",13.4,11.5134572453353
"13283",7.7,7.35456371471659
"13285",7.4,6.9699982378751
"13287",8.1,7.76189611776059
"13289",8.8,8.89079406988954
"13291",12.9,11.1187931028506
"13293",8.3,7.61261871974076
"13295",9.3,7.8843753804504
"13297",8.1,7.21804944576576
"13299",7.8,6.9483845741821
"13301",8.2,8.73058509727542
"13303",7.1,7.31905834185183
"13305",7.8,7.07187975800779
"13307",9.3,7.45350172378397
"13309",6.9,5.91353238242759
"13311",10.2,8.90291618222425
"13313",7.4,6.70032380301245
"13315",8,7.26240352345981
"13317",8.8,8.5126253230403
"13319",8.3,8.14377972690234
"13321",8.7,8.08226685265422
"16001",8.2,7.00310787816277
"16003",11.5,10.283882523855
"16005",7.7,6.94226064998947
"16007",9.8,8.70590823929205
"16009",10,8.71770851277466
"16011",7.8,7.15088602172497
"16013",9.9,8.10717160988138
"16015",11.4,9.78253106914151
"16017",10.9,9.43746487249538
"16019",7.6,6.72021371258284
"16021",10,8.76700869930934
"16023",10.5,8.29865660592565
"16025",10.5,7.54654135416559
"16027",7.6,6.801368933966
"16029",9,7.94109776600737
"16031",7.4,6.75363793943475
"16033",8.4,6.63355386241441
"16035",11.1,9.50617745352213
"16037",11.8,11.3193206137802
"16039",7.2,6.55608121428307
"16041",8,7.10422080909844
"16043",8.5,7.7602086659611
"16045",10,8.57039971813228
"16047",8.4,7.46956372651735
"16049",11.2,9.78890512865591
"16051",7.5,6.59239348350233
"16053",7.1,6.53849411249185
"16055",9.4,7.96497656919383
"16057",7.2,6.75978020730659
"16059",11.7,10.246211694208
"16061",11.2,9.74102968883581
"16063",7.4,7.30830474660501
"16065",3.4,5.13969141529133
"16067",7.5,7.00116861312387
"16069",9.7,8.07584491207143
"16071",9.4,8.46724446961063
"16073",8.2,7.72039363471311
"16075",9,8.04179192853727
"16077",8,6.97723072621673
"16079",9.9,8.7430926043
"16081",8,6.87152471952306
"16083",8.1,7.31318352948816
"16085",10.9,9.44200765359143
"16087",10.2,9.16160094196078
"17001",9.7,8.20529203454036
"17003",9.5,8.73698620785122
"17005",8.6,7.8108084808627
"17007",8.3,7.28891166369015
"17009",7.1,6.80013589755184
"17011",10.1,8.81149090094214
"17013",11.1,9.59912590380165
"17015",10.1,8.91691797575874
"17017",8.6,7.95708728043006
"17019",6.5,6.33946364987261
"17021",9.3,8.14505936680883
"17023",9.7,8.34217277433432
"17025",9.9,8.46750268584252
"17027",9.2,7.87423646542153
"17029",8.4,7.59982801014092
"17031",6.4,6.57891270812823
"17033",9.3,8.07016341920651
"17035",10,8.62176233996793
"17037",7,6.60876372728745
"17039",9.7,8.34247005593207
"17041",9,7.93101499452536
"17043",8.1,7.10888866458116
"17045",10.5,9.161666118544
"17047",10.3,8.94818419386418
"17049",9.4,8.00964177956314
"17051",8.7,7.92477031418816
"17053",9.4,8.08571369522627
"17055",9.8,8.3361037721783
"17057",9.6,8.46464784790536
"17059",11,9.67748318528523
"17061",9.9,8.4853615503315
"17063",8.2,7.17538453146318
"17065",10.2,8.74425077341475
"17067",10.8,9.0725518137629
"17069",10.9,10.9015944902017
"17071",11.4,9.91470341390106
"17073",10,8.58262989323642
"17075",10.1,8.81704704733661
"17077",7.4,7.04485508383742
"17079",10.2,8.5682616199518
"17081",9.3,8.05261812537642
"17083",9.7,8.5027014577211
"17085",11.9,10.1780048007294
"17087",8.7,8.02140960080976
"17089",7.6,6.71058204288978
"17091",8.3,7.5219852174745
"17093",6.7,6.20294056087033
"17095",9.6,8.31238168224403
"17097",7.7,6.72030283904811
"17099",9.3,7.96012913830328
"17101",8.6,7.51434554664773
"17103",9.5,8.27240363416045
"17105",9.3,8.19955721216195
"17107",8.9,8.04486307430086
"17109",8.3,7.75983316244898
"17111",8.6,7.21251753139995
"17113",7.4,6.74962327732917
"17115",9.2,8.1135275894205
"17117",9.9,8.56831495727659
"17119",8.9,7.63561449789839
"17121",9.6,8.15916200777811
"17123",10.5,9.30306600155878
"17125",10.3,9.07867446759894
"17127",9.9,8.48201414314932
"17129",10,8.60956870600872
"17131",10,8.81863763428192
"17133",9.9,8.10291702675663
"17135",9.5,8.25264381747273
"17137",9.4,8.35381634980959
"17139",9.4,8.18065492996338
"17141",9.5,8.15829068920206
"17143",8.4,7.36860949867942
"17145",9,7.91056805518273
"17147",10.1,8.62253174191593
"17149",10,8.70250550717846
"17151",12,9.61929124580749
"17153",8.5,8.49013298505831
"17155",10.6,9.28574882131549
"17157",9.4,8.1411806008808
"17159",10,8.36866552527437
"17161",8.8,7.83507856507223
"17163",7.9,7.16169141971645
"17165",9.8,8.35257780137593
"17167",9.1,7.76259625991422
"17169",10.2,8.83497694996418
"17171",10,8.67570444087085
"17173",10.6,9.23234634157479
"17175",10.2,9.1196164415594
"17177",10.4,8.92575103892397
"17179",9.6,8.06989028913367
"17181",9.9,8.52410241863378
"17183",9.1,8.01491511866937
"17185",10.1,8.6384157206786
"17187",9.1,8.07105046482937
"17189",10.1,8.74649915625294
"17191",10.2,8.66518526967459
"17193",10.4,8.98339427222938
"17195",9.7,8.43048062395522
"17197",7.2,6.66291466553593
"17199",9.5,7.97928211924031
"17201",8.5,7.43305093085031
"17203",9.6,8.0794957602808
"18001",8.8,7.23674599374321
"18003",7.8,6.91457041121697
"18005",8.5,7.28188276625377
"18007",9.1,7.94438744571569
"18009",10.1,8.66386719425962
"18011",8.6,7.09543291131321
"18013",11.1,9.81202885380792
"18015",9.8,8.49489036179872
"18017",8.8,7.7810466225467
"18019",8.4,7.42250668022463
"18021",9.4,8.15136279854759
"18023",8.5,7.56380519870549
"18025",9.9,8.49213339681051
"18027",8.5,7.24813659106221
"18029",9.6,8.13318274432266
"18031",9.1,7.95838110441746
"18033",9,7.70451019899457
"18035",8,7.43735866789828
"18037",9.5,7.91701955007489
"18039",7.8,6.89201856949042
"18041",9.6,8.26886626733029
"18043",9,7.5457845592509
"18045",9.7,8.33620822178749
"18047",9.7,8.54663702237309
"18049",9.7,8.27150860861224
"18051",9.2,7.87537090815034
"18053",8.9,7.81984730021482
"18055",9.7,8.34807779222276
"18057",8.2,6.62027910535296
"18059",9,7.68412292027215
"18061",9.6,8.3482826101692
"18063",8.1,6.98250118774932
"18065",9.3,7.91462737527552
"18067",9.2,8.02961295598445
"18069",9.1,7.95897196242918
"18071",8.6,7.27743428030458
"18073",9.3,8.16481055348657
"18075",9.2,7.88928702871404
"18077",9.2,8.10588438263816
"18079",9,7.68546701181537
"18081",8.5,7.19392470224575
"18083",9,7.79269779322594
"18085",9.1,7.65650781874332
"18087",8,6.83758195532737
"18089",7.8,7.1907040409869
"18091",9.1,7.70439307881186
"18093",9.7,8.37849137417279
"18095",8.8,7.70529882865942
"18097",6.6,6.18751102875134
"18099",9.1,7.85696594718715
"18101",9.9,8.3694487036973
"18103",8.8,7.52817970987571
"18105",6.9,6.56932537311174
"18107",9.1,7.89659640401138
"18109",9.3,7.94459736417994
"18111",9.5,8.4855362852016
"18113",8.8,7.62698643385353
"18115",10.7,9.21995552350985
"18117",9.7,8.50246702107588
"18119",9.8,8.70013700615239
"18121",9.7,8.33085475295231
"18123",9.2,7.86693866135471
"18125",9.9,8.83512008243064
"18127",8.5,7.64432323704643
"18129",10.1,8.4760119427173
"18131",9.9,8.65764080912584
"18133",8.6,7.79562911945217
"18135",9.7,8.33598211009686
"18137",9.4,8.24152110313386
"18139",9.5,8.13147487174301
"18141",8.1,7.09055208394483
"18143",8.7,7.80183270808669
"18145",9.3,7.91479826385067
"18147",9.9,8.70172975535822
"18149",9.6,8.41243801719032
"18151",9.9,8.54611684246985
"18153",8.9,7.87907998288468
"18155",9.5,8.20297197719108
"18157",6.2,6.05493856822155
"18159",10.1,8.59691617104786
"18161",9.9,8.77563806308444
"18163",8.7,7.47597532968702
"18165",9.6,8.36871230805455
"18167",8.1,7.21797568030767
"18169",10.2,8.58993909581137
"18171",10.1,8.65769330051999
"18173",9.4,7.97181903938881
"18175",9.3,8.07705245157661
"18177",9.3,7.85185206135498
"18179",9.4,8.10216982167847
"18181",9.9,8.46165166583885
"18183",9.5,8.10468960156832
"19001",10.4,9.0408130141959
"19003",11,9.43105917901046
"19005",10.5,8.84517980751482
"19007",10.5,8.72487644354129
"19009",11.1,9.63163359652274
"19011",9.9,8.43084445950069
"19013",8,7.43468066619768
"19015",9.6,8.24161786459785
"19017",9.4,8.34055342691925
"19019",9.5,8.15445374149331
"19021",7.6,7.22253498514991
"19023",10.4,9.20918888665225
"19025",10.2,9.18926237328469
"19027",10.1,8.57690969627308
"19029",10.6,8.86814633020236
"19031",9.9,8.7480169191494
"19033",10.3,8.76057823843871
"19035",10.8,9.12491810607512
"19037",10.5,8.84145678793418
"19039",9,8.0718440467532
"19041",10.2,8.59344398250523
"19043",10.8,9.32837867522136
"19045",9.7,8.19302699499521
"19047",8.6,7.59306612107439
"19049",7.6,6.63045327350019
"19051",9.4,7.81880516103454
"19053",9.3,8.58605148177985
"19055",10.3,8.6741825479883
"19057",9.7,8.30608281815061
"19059",11.7,9.73050588716556
"19061",9.3,7.92020955398357
"19063",10,8.91478994269038
"19065",10.2,8.79806808199167
"19067",10.1,8.77154094926849
"19069",9.9,8.36562933772266
"19071",10.7,9.34241548389636
"19073",10.7,9.22198655548841
"19075",10.2,8.91117075501752
"19077",10.6,9.32461804837277
"19079",10,8.55018736657801
"19081",10.4,9.08775113669169
"19083",10.3,9.02593138053067
"19085",9.9,8.49369761656115
"19087",9.5,8.0093599548774
"19089",9.9,8.43923827091033
"19091",10.2,8.48475407880507
"19093",10.2,8.99766801671262
"19095",9.9,8.41727232331921
"19097",10.2,8.67386674628465
"19099",9.3,8.1873892637094
"19101",10.6,8.92093099363393
"19103",6.7,6.30853700270832
"19105",9.7,8.46950107614242
"19107",10.1,8.95094039864545
"19109",11,9.35348799227719
"19111",10,8.5331098161052
"19113",8.7,7.41886565362705
"19115",9.2,8.45623074598725
"19117",10.1,8.45789486938472
"19119",9.9,8.47002072433839
"19121",9.2,8.07304009271311
"19123",9.2,7.99478224149959
"19125",9.7,8.14180672807021
"19127",8.5,7.72005197521219
"19129",9.9,8.43132728706997
"19131",10.3,8.75629896941168
"19133",10.5,9.30618156384631
"19135",9.7,8.3952755790095
"19137",10.2,8.93401456486463
"19139",8.7,7.60316576062664
"19141",9.7,8.55187184738831
"19143",10.3,8.42157761581831
"19145",10,8.73271010741196
"19147",10.2,8.71348319831473
"19149",9.5,8.23502549934793
"19151",10.8,9.2679486323513
"19153",7.4,6.63076388436917
"19155",9,7.83514865821527
"19157",9.4,8.55145753286691
"19159",10.6,9.20793010601574
"19161",10.7,9.36886846118392
"19163",8.7,7.35363054018497
"19165",10.7,9.07820776581125
"19167",8.5,7.49483564592358
"19169",6.4,6.19526029811198
"19171",9.7,8.2665637155088
"19173",10,9.14626957639978
"19175",9.7,8.31827963159803
"19177",10.4,9.01861302716725
"19179",8.6,7.53273771331745
"19181",8.9,7.7086442950479
"19183",9.7,8.3711439058832
"19185",10.4,8.86633991532551
"19187",9.1,7.91772218787981
"19189",9.8,8.6513020061649
"19191",10.1,8.86920313232878
"19193",7.6,7.00071420398813
"19195",10.3,9.01514612416599
"19197",10.1,8.5745845823819
"20001",9.5,8.39517651006116
"20003",9.7,8.52625824117204
"20005",8.3,7.68692334493373
"20007",10.6,8.88222654393651
"20009",9.2,8.09730758241535
"20011",9.2,8.13933495402907
"20013",9.9,8.49866161887876
"20015",8.4,7.32341174796699
"20017",10.2,9.14422674489533
"20019",10.4,8.82750993506524
"20021",9.3,8.10408234290447
"20023",10.6,9.14467081623217
"20025",9.9,9.16367109512161
"20027",10.4,9.09380598211809
"20029",9.6,8.29218255929962
"20031",10.1,8.73280288874651
"20033",10.9,10.3465741456743
"20035",8.6,7.6885741473124
"20037",7.8,6.91759666915166
"20039",11.7,10.1232493123494
"20041",9.9,8.4955183302295
"20043",9.1,8.1878335986481
"20045",6.7,6.3470570622988
"20047",9.4,8.63552807696656
"20049",11.2,9.93448409037881
"20051",7.6,6.96869915591533
"20053",9.7,8.77129550742148
"20055",5.9,5.9421338276334
"20057",5.8,5.79635983620129
"20059",8.9,7.78617446098226
"20061",5,5.25601281191753
"20063",10.5,9.40617097219264
"20065",11.1,9.67895740019857
"20067",7,6.13108501086404
"20069",8.3,7.72741444117089
"20071",9.5,8.21441011969164
