"county_fips","per_smokin","pred_outcome"
"06065",11.3,14.5253861243886
"06067",12.9,11.5715869316279
"06069",11.1,13.4946444757198
"06071",12.7,15.0291588606667
"06073",10,10.4493958374477
"06075",8.6,6.62503185154772
"06077",12.5,14.0005499248292
"06079",9.8,11.1080002922475
"06081",8.8,7.48942449617598
"06083",9,11.7594271232223
"06085",8.9,6.95694973674288
"06087",10.4,10.0359268473747
"06089",13.5,14.4433234488375
"06091",14.3,15.4224757367394
"06093",14.8,14.9405686219808
"06095",12.7,12.2323413852118
"06097",10,11.0549107359074
"06099",12.6,14.4345963411253
"06101",15.9,14.031775141287
"06103",15.5,15.0094177300411
"06105",15.6,17.219699711839
"06107",15,15.7883474573981
"06109",12.3,14.6505746724244
"06111",10.5,11.4460061664086
"06113",11.3,9.64247478737399
"06115",15.7,14.7580098273295
"08001",15,16.3145990708672
"08003",14.9,15.5966909629041
"08005",12.3,12.4255828979368
"08007",10.7,12.6736185672763
"08009",18.6,16.5457800899479
"08011",18.5,18.4250888926423
"08013",9.8,9.81080930978207
"08014",8.6,9.96475339441637
"08015",15.1,12.6527887556489
"08017",13.2,15.9883409976424
"08019",10.9,10.4843370353185
"08021",13.8,16.8148374210868
"08023",16.1,15.8176517408911
"08025",19.4,19.5847126595488
"08027",13.2,12.3736883050937
"08029",15.7,15.271768110366
"08031",14.2,11.3165618655465
"08033",14.9,16.9152037438554
"08035",8.5,9.5589700364041
"08037",11.8,11.9648691475176
"08039",13.1,13.5187021993353
"08041",13,12.8745172139829
"08043",15.8,16.8182280113437
"08045",12.7,14.0865690899354
"08047",13.2,12.7672710731474
"08049",11.8,13.5933265700393
"08051",8.9,10.9523915759393
"08053",11.4,10.9699378778956
"08055",14.7,14.2596915609012
"08057",16.6,16.7968670269131
"08059",10.6,11.3483850652886
"08061",18.1,16.9506441536159
"08063",13.1,16.6688400136366
"08065",9.4,13.8538114784633
"08067",11.3,12.3678433116286
"08069",9,11.7558943100747
"08071",15.6,15.909563245051
"08073",16,17.3175596371599
"08075",17.1,18.0577592312103
"08077",14.8,13.787664866093
"08079",13.4,10.5519778210761
"08081",18.2,15.5532104916327
"08083",15.5,14.4885157615694
"08085",14.4,14.4805611912744
"08087",14.1,19.0384586524689
"08089",19.3,16.3100594696451
"08091",11.6,11.5635697709214
"08093",13.1,13.6955426938758
"08095",16.2,17.1447329905472
"08097",8.5,9.73385424513759
"08099",16.1,16.8874444301862
"08101",14,15.2363613276996
"08103",15.5,14.9699944443169
"08105",11.9,14.8366859365052
"08107",12.2,11.7464082339179
"08109",17.1,15.6906609307927
"08111",14,14.7111284106898
"08113",11.9,10.9301905265053
"08115",16,17.3831075093872
"08117",12.1,11.8716144525949
"08119",11.9,12.6851469272845
"08121",13.7,16.0250374409727
"08123",12.7,15.7636370286629
"08125",15,17.2711499045801
"10001",14.6,15.7201487209457
"10003",14,13.0530985753778
"10005",13.7,14.2911918250963
"11001",11.2,10.0710012059752
"12001",13.1,12.135124700614
"12003",19.1,19.9238547060901
"12005",15.8,15.7604547703912
"12007",20.9,21.0446845483041
"12009",13.1,14.0361950649092
"12011",13.4,13.6213682775658
"12013",19.8,21.4152546416159
"12015",13.9,15.6806216662411
"12017",13.5,18.0407600186643
"12019",13.5,15.2562236070726
"12021",11.5,12.2336479758486
"12023",19.4,19.4445990379466
"12027",19.8,23.1744565003057
"12029",22.1,22.0658054941775
"12031",14.9,14.8512955062238
"12033",15.9,16.3908759223057
"12035",13.4,14.9043404322535
"12037",17.7,18.5351556523074
"12039",17.7,19.4706573387646
"12041",18.8,19.3959378897465
"12043",20.3,21.7294462832653
"12045",16.8,17.0776250103012
"12047",21.9,23.6384951836309
"12049",19.9,23.8749970535989
"12051",18.4,22.6011158223149
"12053",15.9,17.6383456131386
"12055",15.6,18.4413186653509
"12057",12.8,13.7073051809593
"12059",21.6,20.5223786008472
"12061",13.5,14.131375007472
"12063",22,20.437621373602
"12065",17.9,18.3718980965911
"12067",21.9,23.0106422628882
"12069",14.8,15.5298119052691
"12071",12.2,14.7477197497954
"12073",12.3,11.4311619873024
"12075",18.2,19.1096371735505
"12077",21.2,20.7591195647544
"12079",22,21.1136747198351
"12081",15.1,13.7325337487297
"12083",16.7,17.2870880001616
"12085",13.4,13.4953028280912
"12086",13,14.760675405745
"12087",13.5,13.6413486872055
"12089",12.6,14.1110233088681
"12091",14.7,13.9610527418062
"12093",20.4,20.3919623796664
"12095",12.4,13.4205680925666
"12097",13.3,16.0898898875406
"12099",12.1,12.5287009378079
"12101",13.5,15.7814636753221
"12103",15,13.3452709954468
"12105",16.3,17.7107326004922
"12107",20.8,21.3992685397866
"12109",8.9,9.86711765848438
"12111",14.6,16.2376749519179
"12113",14.8,14.9395408096407
"12115",11.6,11.6245086081629
"12117",12.3,11.662037438892
"12119",10.6,12.8341820639077
"12121",19.6,19.2519166619962
"12123",19.9,20.16741852302
"12125",20.6,22.4558168632916
"12127",13.5,16.0582071959996
"12129",17.3,17.206366406854
"12131",15.7,13.3367658509266
"12133",20.7,21.5473957601735
"13001",18.4,22.6367546899645
"13003",20.5,22.8479020268692
"13005",21.3,21.7207289657479
"13007",17.5,19.103387187411
"13009",16.3,18.7909747583623
"13011",21.5,18.6594984657484
"13013",14.4,16.7764510702142
"13015",15.4,17.266643900354
"13017",22.5,22.0908886896641
"13019",20.3,21.3411885325964
"13021",17.5,18.3990555815379
"13023",15.5,18.4026170907686
"13025",20.9,21.0375402382405
"13027",21,21.2868794943351
"13029",14,13.3715600070973
"13031",14.1,17.2762280455509
"13033",18.5,19.674654431484
"13035",18.6,19.8445594571255
"13037",23.7,22.5771959533809
"13039",17.4,18.2918593648403
"13043",21.2,20.8720787660459
"13045",14.3,18.241815224064
"13047",14,16.88706274222
"13049",21,22.2706090023733
"13051",13,14.1137451657548
"13053",15.2,17.0113887442115
"13055",20.2,23.2150808053882
"13057",13.7,12.4545529770648
"13059",13.2,14.2809751765039
"13061",15.4,20.1291944484924
"13063",18,17.9889135306825
"13065",22.6,23.4438105285134
"13067",9.5,10.026357537248
"13069",20.4,21.1586903576875
"13071",21.2,21.4128106944672
"13073",15.2,12.7762018483034
"13075",19,20.3973889656997
"13077",13.5,13.7902812818018
"13079",18.9,20.4180276700193
"13081",18,21.1431377344879
"13083",14.8,16.9936832463794
"13085",12.6,13.6173529715168
"13087",18.7,20.9137219618227
"13089",13.3,11.6508079829349
"13091",16.9,21.0355150750006
"13093",18.1,21.4973460455206
"13095",18.2,18.8647176971563
"13097",14.9,14.9968441252362
"13099",19.9,20.5420446430102
"13101",17.8,19.494033567683
"13103",15.1,15.3133270765981
"13105",18.9,19.8297186603181
"13107",21.7,21.6646722353148
"13109",21.4,20.4260366776927
"13111",17.2,15.285313241605
"13113",10.2,10.3936080583966
"13115",17.8,18.3007674777806
"13117",10.3,8.62015784299843
"13119",18.2,19.1846006552828
"13121",10.6,9.38358214353939
"13123",14.6,16.6394632226982
"13125",17.8,18.9246511163733
"13127",13.1,15.5981644421499
"13129",20.2,18.4555620971219
"13131",19,19.9480119432524
"13133",13.8,14.4920964399142
"13135",11.9,12.7880517198792
"13137",16.9,16.601654240986
"13139",17,16.4499620028969
"13141",21.3,22.9671610518844
"13143",18.5,18.2241613222428
"13145",14.7,13.7389705579934
"13147",15.5,17.54085078694
"13149",19.1,19.8485500420802
"13151",13,15.1558565783736
"13153",13.7,14.2045797483354
