"county_fips","per_cancer","pred_outcome"
"37183",6.9,6.00789458675425
"37185",8.8,8.90263814864908
"37187",9.4,8.89727563753356
"37189",7.5,6.89238884953771
"37191",7.4,7.0682150389908
"37193",10.1,8.78703394420957
"37195",7.7,7.47374792161035
"37197",9.7,8.47746141855509
"37199",10.9,9.54379544526201
"38001",11.7,10.2699853906307
"38003",9.8,8.80352849329634
"38005",8.2,7.52577018806836
"38007",10.6,10.2267776797914
"38009",10.9,9.62282918676216
"38011",10.7,9.53045688656055
"38013",10.5,8.98967574406712
"38015",8.9,7.57676917698184
"38017",6.7,6.53768787733904
"38019",11.7,10.1706520204015
"38021",9.4,8.4847928153343
"38023",11.1,9.63743797849604
"38025",9,8.47332072368435
"38027",10.3,9.94469318045352
"38029",11.8,10.423879099372
"38031",10.8,9.21500510040298
"38033",11.2,9.75558003965408
"38035",7,6.87327774830879
"38037",12.2,10.4199249680925
"38039",12.3,10.3224447062692
"38041",10.4,9.96117461296943
"38043",11.4,10.2179555138652
"38045",11.4,9.99625089369698
"38047",11.4,10.1332842347323
"38049",10.1,9.12161760260825
"38051",12.1,10.7803036288561
"38053",6.7,6.61290510481504
"38055",11.1,9.80105865056875
"38057",10.2,8.8986361173692
"38059",8.8,7.66062336259237
"38061",7.3,7.20406910143885
"38063",11.4,10.0666293035556
"38065",11,9.91887846918586
"38067",10.6,9.89366167632142
"38069",10.6,9.17449892864639
"38071",9.9,8.5330554026116
"38073",10,8.96484778570997
"38075",9.8,8.76568725222199
"38077",9.2,8.33365742497311
"38079",6.9,6.96148625796453
"38081",10.2,9.37741667128115
"38083",13.4,11.0043207174164
"38085",5.9,6.10172389393896
"38087",12.6,10.248201122348
"38089",7.8,7.03017143661104
"38091",11.1,10.2379542270969
"38093",9.4,8.33477911458031
"38095",11.3,9.64833946014538
"38097",9.7,8.54290492486736
"38099",10.1,8.81591681035244
"38101",7.6,6.95307143297296
"38103",11.7,9.72572079996144
"38105",6.5,6.31202224369739
"39001",9.5,8.15292477029553
"39003",9,8.00370273330671
"39005",9.8,8.40906478061032
"39007",9.6,8.13397470206603
"39009",7.3,6.81452695724579
"39011",9.8,8.39723562488128
"39013",10,8.51125028359195
"39015",9.7,8.22745353840809
"39017",8.2,7.15170787253797
"39019",10.4,8.83391023600255
"39021",9.7,8.39804005052547
"39023",9.6,8.20856461101382
"39025",9.5,7.99815326427204
"39027",9.5,8.03294801692195
"39029",10.1,8.65439897356005
"39031",9.8,8.19286501051096
"39033",10,8.63305910917565
"39035",8.1,7.76098153910345
"39037",10,8.54749961997234
"39039",9.4,8.37028464430489
"39041",8.8,7.22984970272047
"39043",10.4,8.98141919443647
"39045",8.8,7.6042474110019
"39047",9.1,7.93333473970227
"39049",6.8,6.3293991053103
"39051",9.6,8.36577840304223
"39053",9.8,8.28714967984943
"39055",10.8,8.77928930503833
"39057",9,7.88440806210698
"39059",9.9,8.33044319320029
"39061",7.8,6.97725294908134
"39063",9.1,8.0618952700855
"39065",8.4,7.4508674029169
"39067",10.2,8.90597507567443
"39069",9.7,8.52709705891632
"39071",9.7,8.23249831301216
"39073",10.2,8.32892423090745
"39075",8.1,7.25708542820961
"39077",9.3,8.11263119643903
