county_fips,per_smokin,pred_outcome
55017,15.9,16.468838691711426
06005,13.2,14.478618621826172
48341,19.3,17.037795066833496
47003,21.6,19.40907096862793
18107,20.5,18.782111167907715
13261,17.1,19.076929092407227
29185,21.7,22.091510772705078
28039,18.5,19.97456169128418
55105,17.2,15.842678546905518
21215,18.8,18.622867584228516
39003,21.5,18.465391159057617
20129,16.8,16.368186473846436
28031,19.5,21.921462059020996
39107,18.9,16.92933464050293
27131,13.8,15.052539825439453
48283,17.4,19.576330184936523
20045,14.5,13.376718521118164
48393,15.2,16.949481964111328
13189,16.4,20.597673416137695
29075,22.6,19.710749626159668
47071,20.2,22.288562774658203
31037,15.7,16.29101848602295
47159,20.2,22.78774356842041
05053,19.5,19.640520095825195
16075,16.6,17.481828689575195
17103,17.8,18.417040824890137
46071,26.1,33.39061260223389
47059,21.9,20.25618267059326
27099,16.4,17.329885482788086
31013,14.5,17.27684783935547
48139,14.4,14.534381866455078
08079,13.4,12.27295970916748
40043,18.7,17.465399742126465
48297,17.7,20.85346508026123
13309,24.4,22.060141563415527
19101,16.5,14.780978202819824
08125,15.0,18.10114288330078
29217,21.1,21.12676239013672
50013,13.1,12.36362361907959
17171,13.7,17.919095039367676
26135,19.9,20.65483570098877
20123,17.1,16.50896167755127
45063,14.6,14.869829177856445
48357,15.7,16.502477645874023
13187,13.6,16.45164203643799
31185,10.7,16.28743600845337
27147,12.9,16.245068550109863
18171,19.5,17.683683395385742
48303,14.3,16.15929126739502
20137,17.3,18.63314723968506
