county_fips,per_depres,pred_outcome
08125,22.3,21.929818153381348
39023,26.7,23.332096099853516
37105,24.4,22.078624725341797
38001,19.1,16.156979084014893
29221,26.4,25.695487022399902
33001,23.1,22.63640022277832
24043,22.9,20.399022102355957
20203,19.0,20.007702827453613
48129,23.6,21.048383712768555
42023,,24.04933738708496
51089,23.7,22.67637825012207
05099,24.1,24.294307708740234
40055,23.9,22.577404975891113
55057,24.2,21.63314914703369
46017,22.6,18.65487289428711
06047,21.5,18.251047134399414
16057,23.4,24.920039176940918
39169,25.4,23.07192325592041
48471,22.8,21.2731294631958
54013,30.9,27.84212017059326
32001,22.0,21.099105834960938
19197,19.5,19.240619659423828
31039,16.7,17.431621074676514
47123,30.8,26.223597526550293
13253,19.5,21.493745803833008
13235,21.8,21.073891639709473
13173,22.0,23.937097549438477
13255,20.0,21.91068935394287
17095,21.9,20.005911827087402
29201,24.6,25.179869651794434
48239,22.4,22.954349517822266
12041,20.6,21.961864471435547
37161,26.7,23.109689712524414
13043,21.2,22.416820526123047
19121,20.3,18.16278076171875
48383,19.6,20.976430892944336
40049,25.9,24.14221477508545
54051,29.9,22.931407928466797
55009,23.2,20.064414024353027
21197,,28.257502555847168
18033,26.5,24.04789447784424
27005,23.9,22.011317253112793
36117,20.9,22.658281326293945
26069,27.0,22.404419898986816
28073,21.3,22.628385543823242
48179,23.2,21.881521224975586
18081,25.3,21.699578285217285
18111,24.8,23.64123249053955
27147,23.1,20.42759132385254
28131,20.9,23.48656463623047
46025,19.9,20.52638339996338
51595,21.1,20.493809700012207
21047,,24.91041374206543
31091,16.9,18.311073303222656
17201,22.5,21.60202980041504
21133,,29.884228706359863
47057,29.9,26.96719741821289
27099,24.3,21.63865566253662
13245,20.4,19.165327072143555
12069,17.1,20.625601768493652
48279,21.4,22.54404640197754
39099,24.5,23.569933891296387
39011,24.8,21.65926456451416
48253,21.4,21.929333686828613
40125,25.9,24.579805374145508
56041,20.8,20.94731330871582
13105,20.4,22.74962615966797
20065,19.6,20.012544631958008
29229,26.6,26.47865867614746
31093,16.8,15.78959035873413
47099,32.0,25.388582229614258
51775,24.9,22.45194721221924
51101,23.9,21.40495014190674
01013,22.5,21.201022148132324
16063,21.7,21.049893379211426
17189,22.2,19.638626098632812
27107,23.9,18.29077434539795
27141,24.1,19.216201782226562
18167,26.5,24.58907413482666
08105,21.0,20.75399684906006
48213,24.2,23.834553718566895
31083,16.6,18.3639497756958
40021,25.3,23.039801597595215
17011,22.5,20.594096183776855
37159,24.7,23.008089065551758
18029,25.1,23.29190158843994
55103,22.5,19.751835823059082
53061,25.0,21.463144302368164
54017,29.2,24.030515670776367
48003,22.1,21.322409629821777
13081,20.5,20.852896690368652
13167,20.2,21.795578002929688
17125,22.6,21.866172790527344
26161,26.7,21.75978660583496
27115,24.9,21.838809967041016
20083,19.0,18.56906223297119
29075,25.0,24.167158126831055
05031,26.5,25.26301670074463
16083,23.7,22.729839324951172
19143,20.1,18.55501651763916
16071,22.0,20.496542930603027
21055,,25.49667453765869
28009,19.4,20.89893341064453
28153,19.7,21.553730010986328
31015,16.0,18.53140163421631
06015,23.5,21.395316123962402
18091,24.5,22.205471992492676
20181,20.2,18.632394790649414
22011,28.9,25.06929874420166
34023,12.7,15.92722463607788
46031,23.8,18.943520545959473
46127,19.9,18.450766563415527
45055,21.9,21.611767768859863
36109,22.5,23.34127140045166
29045,25.4,24.166996955871582
13089,16.9,17.823657035827637
54079,30.1,22.68424129486084
01059,25.1,23.958027839660645
48467,24.7,23.33794116973877
37093,24.7,20.444518089294434
26015,26.2,20.88731861114502
31007,16.3,16.31985855102539
55089,21.8,20.385356903076172
37033,23.5,21.13858699798584
29113,24.9,24.06147289276123
45021,24.1,23.383566856384277
12003,19.6,21.746063232421875
18069,25.8,23.708518028259277
28057,21.1,25.081806182861328
25015,27.4,23.58067798614502
05149,25.1,25.11369800567627
19149,18.9,19.084829330444336
08061,23.2,21.50835609436035
01119,21.5,19.240907669067383
18175,27.4,25.453752517700195
01001,25.1,21.658231735229492
13091,20.6,21.99512481689453
19091,20.1,20.50714111328125
19013,21.3,20.015164375305176
20207,20.7,20.00735092163086
27021,23.0,19.15387725830078
21207,,27.463007926940918
28029,18.9,20.46507453918457
29225,26.1,24.811509132385254
30093,25.1,23.298175811767578
39131,29.2,27.789198875427246
47177,29.7,26.433588981628418
48059,23.9,22.13626194000244
55001,22.6,19.786709785461426
54055,31.1,23.615958213806152
47147,28.3,26.113500595092773
39081,27.8,24.320154190063477
01025,22.6,20.53763771057129
12019,18.9,20.818172454833984
18055,26.3,24.10179901123047
20055,18.2,20.52261447906494
29085,24.9,24.133919715881348
28065,17.8,19.591760635375977
22127,26.4,23.594902992248535
35047,19.5,18.0122652053833
01087,20.7,19.470979690551758
13029,20.5,21.798190116882324
17089,18.6,19.416900634765625
18149,26.4,25.83571147918701
20087,20.7,19.452226638793945
22039,28.3,26.674757957458496
40093,24.2,20.811469078063965
31171,16.6,16.69221019744873
41003,26.7,23.268038749694824
47007,29.0,26.455506324768066
21013,,29.30894660949707
47143,30.2,26.566160202026367
10001,22.5,21.361502647399902
54049,30.3,23.55890464782715
51810,23.3,18.766724586486816
13039,20.9,21.576427459716797
24035,22.4,19.712410926818848
19031,20.7,18.55703353881836
19113,23.1,20.446914672851562
39003,27.2,23.00978183746338
06059,19.0,16.350833892822266
12057,16.6,20.82167339324951
16019,25.3,24.472956657409668
48385,22.7,20.90281391143799
46137,23.1,19.343183517456055
47159,30.0,27.627883911132812
04017,22.2,20.474166870117188
55019,22.6,23.346590995788574
13147,20.4,21.576858520507812
31111,18.9,18.00616455078125
21037,,23.344143867492676
26027,26.9,22.710638999938965
36111,19.4,21.9480037689209
18125,25.4,24.027974128723145
18173,24.8,22.125381469726562
46073,18.7,17.39509105682373
12015,16.2,20.522265434265137
13111,20.7,21.75956439971924
19159,20.5,19.708784103393555
22125,21.8,21.02737331390381
28147,19.2,20.76915168762207
30061,23.4,21.365445137023926
34021,14.8,17.7592716217041
45011,22.4,21.179887771606445
47095,29.2,24.025827407836914
49009,24.2,18.816393852233887
39043,24.5,21.812952041625977
12013,19.9,21.871010780334473
16011,23.0,22.382986068725586
18071,25.5,24.712651252746582
20015,21.2,20.871088981628418
40137,25.4,24.070836067199707
27145,25.1,22.076610565185547
29117,26.1,24.018081665039062
40031,25.1,21.61599636077881
38093,20.6,18.912263870239258
45067,21.6,21.254928588867188
48115,21.1,21.135173797607422
08009,24.2,21.429362297058105
55085,23.5,20.69046401977539
40071,26.5,22.94849395751953
51037,24.0,22.50405502319336
42109,,23.120409965515137
16055,23.7,22.840020179748535
17023,22.5,21.90238094329834
27151,24.7,21.46242618560791
