county_fips,per_heartD,pred_outcome
48191,9.5,9.957327365875244
31023,7.1,7.048572540283203
05065,10.9,10.197023868560791
38043,8.9,8.486353874206543
37077,7.2,6.907670974731445
37109,7.0,6.7139506340026855
51660,5.0,4.829978942871094
51690,8.4,7.659470796585083
19001,8.3,7.727842330932617
39073,9.2,9.015905380249023
13243,12.0,10.10777473449707
48507,9.0,7.354374647140503
48011,7.4,7.892309665679932
13265,10.4,10.055347442626953
19035,8.7,8.078084468841553
05025,9.3,9.007898330688477
08091,7.0,6.836444854736328
05147,10.7,10.452155113220215
48429,7.7,8.04081106185913
27109,5.5,5.478829622268677
13301,9.4,10.068888664245605
48359,6.8,6.653811454772949
29089,7.3,7.386809825897217
13125,7.9,7.945392608642578
13085,6.6,6.829720973968506
05123,9.3,9.357096672058105
55125,9.4,8.73243236541748
39093,7.6,7.263901472091675
28135,8.6,8.964571952819824
29021,7.6,6.775609493255615
48187,5.6,5.510741710662842
48235,7.3,8.78821611404419
12027,10.7,9.01572847366333
18039,7.1,6.745291233062744
48237,7.6,7.668132066726685
40037,8.0,8.10223388671875
29169,4.5,5.352144002914429
19039,8.4,7.803820371627808
08079,7.3,7.108825445175171
01061,9.3,9.292616844177246
01017,8.6,8.751759052276611
12081,8.8,8.264232635498047
08121,7.4,8.057510137557983
19079,7.3,6.961668252944946
20139,7.8,7.893786668777466
48311,9.5,7.559186220169067
19093,7.9,7.581722974777222
08099,7.6,7.625169277191162
39135,7.9,7.885758638381958
39137,7.0,6.875868558883667
17179,6.6,6.801022529602051
19161,8.1,7.755406856536865
48403,10.4,9.722790718078613
19181,5.6,5.450000524520874
19107,8.2,7.532111883163452
39155,8.9,8.436033248901367
48463,7.0,7.227479457855225
48469,6.8,6.8027708530426025
08025,6.4,7.080291986465454
08027,8.8,8.725156784057617
08005,4.9,4.726349353790283
08043,7.6,7.70067834854126
48261,8.3,9.318751811981201
48433,9.4,8.58864450454712
48227,6.3,6.168194532394409
40001,9.6,9.817768096923828
36039,7.6,7.682766437530518
05047,9.5,9.58942174911499
36041,9.3,8.894696474075317
36113,7.2,7.533292055130005
36057,7.4,7.526079416275024
36093,6.1,6.333770513534546
51137,7.1,6.872371196746826
40091,11.1,10.72073221206665
37075,8.7,9.067198753356934
01131,10.8,10.412759780883789
01107,8.7,8.939986228942871
54061,5.6,5.080481052398682
29063,7.8,7.271726131439209
