county_fips,per_diabet,pred_outcome
29075,13.2,13.12006425857544
05031,11.6,11.488271713256836
16083,11.0,11.359837055206299
19143,14.0,12.104967594146729
16071,10.5,10.843903064727783
21055,,13.922027587890625
28009,17.4,17.012493133544922
28153,17.8,16.692075729370117
31015,14.8,12.666030883789062
06015,12.5,11.7767333984375
18091,15.0,12.358845233917236
20181,12.3,12.001418113708496
22011,13.4,12.316584587097168
34023,11.6,11.036596298217773
46031,19.9,16.454341888427734
46127,10.6,9.635853290557861
45055,14.8,13.95388412475586
36109,7.6,8.297685146331787
29045,14.9,13.878739356994629
13089,13.0,12.149837017059326
54079,14.1,12.222154140472412
01059,16.4,13.68469524383545
48467,13.4,12.996545314788818
37093,13.3,14.030614376068115
26015,11.2,10.932328224182129
31007,13.1,11.630283832550049
55089,10.1,9.05660104751587
37033,15.5,15.924286842346191
29113,11.1,11.021469116210938
45021,15.0,14.062849521636963
12003,12.3,14.87859058380127
18069,13.3,11.87568712234497
28057,12.2,12.883901596069336
25015,8.2,8.08544111251831
05149,14.7,13.4558424949646
19149,11.2,10.29698371887207
08061,11.8,11.760755062103271
01119,19.7,20.530115127563477
18175,14.7,12.593526840209961
01001,13.3,11.853721618652344
13091,16.7,15.64072322845459
19091,13.2,11.718217849731445
19013,11.6,10.660152435302734
20207,13.6,14.23112678527832
27021,14.2,13.166516780853271
21207,,14.849476337432861
28029,18.2,17.482114791870117
29225,12.2,12.562185764312744
30093,10.2,10.189777851104736
39131,16.2,14.438543319702148
47177,15.5,14.037150382995605
48059,13.2,12.561607837677002
55001,16.7,13.509556770324707
54055,17.2,14.570593357086182
47147,12.7,12.00601053237915
39081,15.1,14.251078128814697
01025,18.4,17.82357883453369
12019,12.2,14.680642127990723
18055,14.7,12.924346923828125
20055,13.1,11.406941890716553
29085,19.7,17.60762596130371
28065,21.8,19.552380561828613
22127,17.1,15.262239456176758
35047,17.1,15.632290840148926
01087,20.0,19.43647003173828
13029,10.0,9.704255104064941
17089,11.5,10.330498218536377
18149,15.0,13.597301959991455
20087,11.3,10.463432312011719
22039,16.8,16.14377784729004
40093,13.3,13.639901161193848
31171,11.3,11.694266319274902
41003,9.3,8.421281337738037
47007,17.3,14.960861682891846
21013,,17.22472095489502
47143,15.7,13.99571180343628
10001,14.3,12.559237003326416
54049,14.7,12.107111930847168
51810,12.3,10.216660499572754
13039,12.3,11.496129035949707
24035,11.6,10.194760799407959
19031,11.9,11.02289867401123
19113,11.2,9.306041717529297
39003,14.5,12.834630012512207
06059,11.5,10.332343101501465
12057,12.5,14.2415771484375
16019,9.4,9.125654697418213
48385,18.3,18.780056953430176
46137,18.7,18.819374084472656
47159,13.5,12.62890625
04017,15.1,16.728970527648926
55019,12.5,12.194014549255371
13147,15.3,14.674161911010742
31111,12.9,11.626978397369385
21037,,10.2024245262146
26027,13.1,12.52797794342041
36111,10.9,10.889145374298096
18125,14.5,12.5225248336792
18173,11.6,10.106222152709961
46073,13.8,12.562009334564209
12015,15.6,15.588598728179932
13111,16.5,14.24347972869873
19159,12.2,11.868913173675537
22125,14.6,12.43099594116211
28147,17.8,17.787755012512207
30061,12.8,13.796666622161865
34021,11.1,10.707630157470703
45011,19.4,18.675905227661133
47095,19.0,16.551964282989502
49009,13.5,10.66038990020752
39043,14.4,12.850552558898926
12013,15.2,15.58089017868042
16011,11.2,11.066481113433838
18071,13.6,12.546412944793701
20015,10.7,9.787951946258545
40137,14.2,14.277124404907227
27145,10.1,10.125042915344238
29117,12.6,13.652788639068604
40031,12.8,12.463153839111328
38093,10.9,11.252315044403076
45067,22.0,19.065234184265137
48115,15.3,14.945109844207764
08009,13.4,13.953299522399902
55085,13.8,11.30616283416748
40071,14.1,13.605491161346436
51037,18.6,16.97257709503174
42109,,11.168607711791992
16055,9.9,10.360230922698975
17023,12.0,11.493820190429688
27151,13.2,11.80335807800293
38071,12.3,11.09837293624878
28061,19.0,18.477444648742676
17085,13.2,10.929474353790283
18077,13.5,12.412974834442139
29163,13.5,12.527296543121338
36055,11.2,10.427935600280762
36063,11.3,12.195795059204102
47167,14.2,12.243477821350098
51121,9.6,8.08043098449707
55091,12.4,11.210949897766113
05079,13.8,14.074271202087402
16061,15.1,14.431702613830566
39055,12.4,10.537874698638916
21067,,10.699066638946533
27061,13.7,12.569800853729248
28145,14.1,13.795326232910156
30095,10.8,10.847193717956543
42047,,11.982595443725586
21041,,14.317172050476074
47023,13.9,13.733155727386475
51685,13.8,11.729412078857422
48481,15.0,14.296700477600098
54091,15.9,13.175672054290771
55065,12.5,10.711913108825684
29083,14.4,14.337350368499756
30099,11.0,11.921531677246094
31025,10.8,9.815999984741211
48405,20.9,18.158706665039062
26145,14.1,12.89112377166748
28077,18.8,16.06077241897583
20035,12.8,12.28614854812622
12017,15.8,15.61112642288208
13281,15.9,12.924671173095703
25023,10.3,9.594666004180908
26153,15.8,14.870316982269287
28095,16.7,15.341323852539062
34015,10.3,10.591763496398926
39039,13.3,12.314033508300781
42085,,13.083670616149902
51051,16.9,16.607664585113525
01053,18.5,16.614611625671387
01039,16.3,15.033560752868652
13101,13.6,15.218059062957764
17003,19.0,17.449785232543945
27169,9.8,9.683054447174072
34031,12.7,12.184027671813965
38087,14.6,11.638633728027344
42105,,13.393289566040039
45005,21.6,19.962451934814453
16043,10.5,10.61630630493164
17069,14.7,13.850724220275879
18123,13.4,11.895947456359863
27031,12.9,12.061200141906738
49033,11.6,11.110462188720703
51185,15.9,14.45839262008667
53063,10.2,9.313270568847656
37181,16.8,18.30716323852539
05071,14.6,13.405694007873535
08051,7.1,6.981649398803711
12107,17.5,16.618168830871582
18079,14.3,12.645528793334961
40109,12.6,12.085144519805908
28115,13.8,12.90097713470459
21175,,14.472001552581787
31019,9.6,9.464727401733398
27079,10.9,9.999641418457031
37125,11.5,12.148276805877686
45047,15.4,14.606326580047607
49035,8.5,8.30372929573059
48297,16.2,14.64096450805664
56015,12.3,11.195021152496338
47161,14.0,13.537572383880615
01021,14.1,13.664035320281982
04021,12.9,12.242908477783203
13177,11.8,10.559021472930908
13109,16.8,17.064334869384766
19117,13.9,12.639528751373291
21211,,11.472123146057129
27087,16.8,16.867137908935547
29167,13.0,13.036278247833252
30037,14.7,13.714142322540283
38069,12.1,12.141196727752686
48067,15.7,15.123765468597412
21111,,12.034858226776123
48339,11.4,10.434338569641113
48075,12.0,12.657017707824707
56003,12.6,11.780614852905273
48489,18.8,17.919387817382812
21167,,12.45710277557373
21117,,10.310544490814209
13117,9.9,8.8833909034729
26131,16.5,14.921893119812012
27003,10.6,9.18291711807251
28103,21.2,21.8758602142334
01029,14.6,13.904448509216309
42015,,12.498364448547363
29061,14.2,13.611050605773926
21235,,12.739313125610352
42115,,12.677475452423096
48163,15.3,15.328589916229248
45023,16.9,16.25942897796631
48217,14.2,14.15777587890625
47031,13.9,13.038692951202393
46083,8.8,8.254641056060791
25025,9.3,9.772988319396973
48005,14.9,14.664528369903564
48007,15.9,15.10876178741455
42017,,9.733108520507812
19007,15.4,13.444630146026611
21205,,11.909147262573242
17019,9.6,9.174066066741943
35003,17.7,17.271516799926758
17167,11.9,10.636906623840332
35039,17.2,15.935094833374023
35031,19.0,17.47685432434082
38055,12.1,11.847421646118164
37195,16.8,16.263411045074463
19191,10.7,10.01470136642456
51107,9.5,8.506091594696045
47075,20.7,17.326502799987793
53019,15.1,14.013259887695312
37007,17.2,17.889575004577637
21209,,9.818297863006592
13299,16.8,15.728304386138916
48341,14.9,13.324388027191162
17001,12.0,11.550353050231934
26053,15.2,13.318238258361816
39027,13.5,12.50929069519043
29179,15.9,14.783292293548584
01083,12.5,11.579940795898438
19133,13.1,13.14587926864624
20187,14.7,13.466368198394775
18155,14.9,13.99185037612915
22045,17.1,15.648110389709473
25021,9.0,9.202008247375488
22115,12.5,11.582895278930664
