county_fips,per_copd,pred_outcome
48393,6.7,8.090152740478516
54031,12.6,10.624821186065674
48399,7.8,8.87078046798706
48301,,9.99239444732666
31089,8.1,7.2069714069366455
17175,8.8,9.404349327087402
48193,9.4,10.055229187011719
16009,10.2,9.529011726379395
19109,8.2,7.898569345474243
28141,10.7,11.665403842926025
31131,6.8,7.373573303222656
46051,7.7,7.246381521224976
16067,7.3,8.1237313747406
19157,7.5,7.714977264404297
22001,11.2,10.616426467895508
37079,9.6,9.78075885772705
42011,,7.410587787628174
51600,4.5,4.339278936386108
48335,7.0,7.660975217819214
51790,7.5,7.5953757762908936
20171,6.9,7.226909637451172
31001,7.0,6.690125226974487
45053,8.9,8.972167015075684
38047,8.9,7.642283916473389
29081,11.5,10.58946418762207
20157,9.9,8.560823440551758
28087,8.0,7.754575252532959
51590,10.7,10.836080074310303
51650,6.9,6.745602369308472
05029,10.7,10.161802291870117
17139,8.6,8.638518333435059
19105,7.7,7.445303201675415
27097,7.2,8.279192447662354
29151,8.0,7.994682312011719
40061,10.8,10.817263126373291
46057,6.1,6.589562892913818
54007,14.3,13.81300163269043
05111,11.3,11.47181224822998
21137,,12.156525135040283
17027,7.4,7.419785499572754
37147,6.7,6.652671813964844
29207,11.4,11.801851272583008
17045,9.8,8.91784954071045
21191,,11.222310066223145
36073,8.5,9.415462970733643
38011,7.4,7.448986530303955
01117,5.5,6.007646560668945
13217,6.6,6.794841527938843
39157,9.7,9.848982810974121
19135,7.5,8.147526979446411
18113,8.9,8.852551937103271
29141,12.5,12.69802188873291
36067,6.8,7.69156813621521
48493,6.1,7.027453422546387
46087,6.4,6.768985986709595
48233,7.5,8.235076904296875
51840,8.3,6.815737009048462
40105,10.2,10.257862567901611
31129,7.9,8.174378633499146
48325,6.1,7.33577036857605
17005,8.0,8.25508737564087
45069,11.4,11.101261138916016
39069,8.3,8.991044044494629
21007,,10.75021505355835
46111,7.8,8.115556716918945
48009,8.1,8.419566631317139
21063,,14.94506549835205
38065,7.0,7.536106109619141
37063,5.1,5.169546127319336
19165,7.9,7.5981316566467285
19175,7.9,8.668497562408447
47065,7.7,6.72631573677063
55087,5.9,5.6421637535095215
17165,9.7,9.520649909973145
47109,11.8,11.590238571166992
31103,9.0,7.8370585441589355
31113,7.1,7.3978681564331055
40053,9.2,8.227400302886963
46007,11.5,10.995729446411133
48195,7.0,7.556126117706299
19103,5.0,5.390502214431763
17081,8.8,9.063140869140625
47015,10.8,10.73522138595581
18085,8.5,8.579288482666016
20059,7.7,7.995770215988159
27153,8.3,8.639373540878296
38077,6.6,6.128393650054932
23015,8.6,8.141654968261719
20057,6.6,6.648658514022827
17145,9.5,9.438814640045166
17093,4.7,5.169007301330566
29099,7.9,8.11196517944336
29105,11.1,10.125946044921875
26039,11.6,10.06983757019043
29127,9.1,9.471633911132812
42093,,7.61860990524292
26143,12.0,11.17497730255127
12009,7.8,6.879645347595215
31119,6.7,6.783164739608765
31135,7.3,7.458190679550171
35021,10.8,8.85209059715271
51173,10.9,11.822916030883789
27085,6.3,7.097028970718384
48155,11.8,10.632232189178467
31167,6.8,6.595701217651367
31179,5.8,5.614643573760986
38045,8.0,8.090689420700073
39089,7.6,7.589905023574829
05053,8.2,9.279768943786621
47111,10.9,11.150298118591309
20107,8.4,9.55846881866455
20061,5.9,6.0514607429504395
19041,7.8,7.717509508132935
20169,7.6,7.5062665939331055
20037,7.9,8.11349606513977
48095,7.8,8.168254375457764
48107,8.6,10.076475143432617
26043,9.2,7.412358999252319
37163,9.2,9.416496276855469
48117,7.2,6.5853798389434814
26067,8.1,8.394897937774658
21141,,10.375825881958008
48127,9.4,9.649593353271484
27055,6.4,6.838138580322266
51025,9.6,10.076547622680664
27039,5.1,5.844665288925171
27047,7.4,8.500144481658936
26149,9.6,9.382628440856934
17051,9.2,10.15363597869873
17055,10.2,10.085528373718262
48131,7.0,8.53556776046753
21025,,14.243852615356445
27041,6.4,7.170866966247559
46067,7.3,7.4508216381073
48023,9.7,9.297260284423828
46047,10.2,9.243044376373291
46097,8.2,7.362743854522705
25003,7.7,7.376527309417725
27073,7.0,7.591655015945435
44003,7.0,6.999271392822266
51011,8.7,8.955402851104736
31003,8.1,8.360010147094727
56005,6.6,6.072242498397827
45061,10.4,10.082325458526611
48047,7.1,9.070690155029297
51013,3.2,3.9481765031814575
51065,6.8,7.152139902114868
53021,5.4,6.4194207191467285
53059,7.0,7.727573871612549
51109,8.1,8.245596885681152
51115,8.8,8.447106838226318
48191,9.6,11.074123859405518
31023,7.0,6.819594144821167
