county_fips,per_stroke,pred_outcome
25003,4.0,3.5409210920333862
27107,3.8,3.6502885818481445
31169,4.5,3.883358120918274
37021,3.4,3.2376492023468018
12055,6.0,4.653064966201782
48081,5.5,4.517284393310547
31145,3.4,3.6597297191619873
37169,4.5,4.04127299785614
54019,5.4,4.252371788024902
37145,5.1,4.5712902545928955
39063,3.5,3.187884569168091
22093,4.9,4.354008436203003
46003,3.7,3.5328716039657593
20131,3.4,3.34305202960968
48199,3.8,3.6665931940078735
27011,4.9,4.056769371032715
20083,3.8,3.485706925392151
31097,3.3,3.4685158729553223
16021,4.5,4.2363059520721436
27023,4.1,3.714083671569824
47137,6.2,4.798163652420044
48153,5.0,4.046220660209656
47147,3.4,3.2673377990722656
56031,4.6,4.02152943611145
51103,5.5,4.718629598617554
29077,3.2,3.109336495399475
39007,4.5,4.192197561264038
37197,4.9,4.3136584758758545
08063,4.0,3.484731078147888
40097,5.0,4.504361391067505
39093,3.9,3.4932931661605835
08075,3.9,3.571951746940613
20193,3.4,3.276365876197815
51685,3.1,2.874796986579895
39111,4.9,4.55116605758667
13047,3.6,3.380759596824646
12019,3.4,3.969942331314087
17187,4.1,3.582615852355957
18003,3.6,3.105800986289978
48267,5.2,4.258967161178589
48389,3.8,3.2900034189224243
40029,5.8,4.960249662399292
47055,4.7,4.011451482772827
28005,7.0,5.734395503997803
48359,3.8,3.259765863418579
45087,5.8,5.015117883682251
26055,3.3,3.158895492553711
47033,4.7,4.169655799865723
21083,4.3,3.9162615537643433
55065,4.0,3.4934624433517456
55099,4.7,4.339829921722412
17005,4.2,3.4535865783691406
18101,4.5,3.9035708904266357
08047,3.3,2.8421276807785034
26027,4.2,3.8426791429519653
28137,4.3,4.159498453140259
20029,4.2,3.6261483430862427
21197,4.1,3.907417058944702
19177,4.4,4.176499605178833
28163,5.3,4.892050266265869
48425,3.2,3.58925724029541
20125,5.0,3.8654180765151978
30107,5.1,4.418155670166016
55017,3.5,3.2363851070404053
06005,4.2,4.068063378334045
48341,4.0,3.136077046394348
47003,3.8,3.5770821571350098
18107,4.4,3.447514533996582
13261,5.0,4.766833543777466
29185,5.3,5.00379490852356
28039,4.3,3.8577888011932373
55105,3.4,3.2091652154922485
21215,3.6,3.1142287254333496
