"county_fips","per_obesit","pred_outcome"
"13257",37.5,35.9403291666667
"13259",42.4,42.1556958333334
"13261",42.5,39.5090791666666
"13263",43.6,41.1152708333333
"13265",43.3,40.1641625
"13267",46,41.4101541666666
"13269",42.6,42.4223208333333
"13271",45.7,42.6802166666666
"13273",46.8,42.7253416666667
"13275",38.9,39.0573666666666
"13277",41.6,39.5240583333333
"13279",42.1,40.7902
"13281",36,33.5679708333334
"13283",42.8,41.5969666666667
"13285",41.7,41.9995458333333
"13287",43.2,41.6111875
"13289",42.2,38.4980833333333
"13291",36.9,32.9317916666667
"13293",41.7,38.8365833333334
"13295",41.5,36.2963458333333
"13297",35.8,36.2120583333333
"13299",39.2,40.7985541666667
"13301",44.1,41.5334125
"13303",43.3,38.5775875
"13305",41.6,39.5176583333334
"13307",42.9,42.8329
"13309",47.1,42.4975833333333
"13311",35.2,33.6530958333333
"13313",36.7,35.8496583333334
"13315",41,41.1663375000001
"13317",43.4,38.5633458333333
"13319",43.2,40.3368166666666
"13321",39.1,38.9996375
"16001",28.8,31.6113375
"16003",31.8,33.0470375
"16005",36.4,35.8209666666667
"16007",33.5,32.6372541666667
"16009",34.3,34.153225
"16011",41,36.294925
"16013",25.9,30.3352166666667
"16015",31.9,32.6976416666667
"16017",26.9,31.7774166666667
"16019",35,33.793
"16021",31,33.9198375
