"county_fips","per_depres","pred_outcome"
"13309",20.7,20.8625291666667
"13311",22.6,21.8260541666667
"13313",23,21.7136333333333
"13315",19.9,20.4009541666667
"13317",19.6,19.8355041666667
"13319",21.6,21.2270375
"13321",21.4,21.6087625
"16001",24.8,24.8289583333333
"16003",21.8,20.973375
"16005",25.5,23.3242583333333
"16007",23.6,21.7715
"16009",22.8,22.4388541666667
"16011",23.8,22.9098125
"16013",20.1,20.3421708333333
"16015",20.3,21.524725
"16017",23,22.9156083333333
"16019",23.2,23.8067625
"16021",22.1,22.4456458333333
"16023",23.2,22.5557333333333
"16025",20.9,22.1909875
"16027",22.4,22.8766166666667
"16029",22.7,21.6364416666667
"16031",22.6,22.3176708333334
"16033",21.4,21.8136666666667
"16035",21.6,20.9379083333333
"16037",20.5,20.4312083333333
"16039",22.6,22.4767875
"16041",23.2,21.9758541666667
"16043",22.5,20.3721958333333
"16045",22.3,21.5702333333333
"16047",22.7,22.03025
"16049",21.2,20.5294
"16051",22.6,21.654625
"16053",22.5,21.9271375
"16055",22.4,23.1748541666667
"16057",24.5,25.0390999999999
"16059",21.4,21.2238875
"16061",23.4,22.3960208333333
"16063",22.5,21.30065
"16065",30,25.6575166666667
"16067",23,22.0355083333333
"16069",22.7,23.3678625
"16071",21.6,21.7150833333333
"16073",22.6,21.5549875
"16075",23.7,24.236025
"16077",22.5,21.9672166666667
"16079",24.7,22.2047583333333
"16081",21.4,20.273875
"16083",24.3,23.2215333333333
"16085",22.6,20.7818291666667
"16087",22.5,21.8761833333333
"17001",21.8,20.388475
"17003",20.5,23.5253833333334
"17005",23.4,20.8962708333333
"17007",22.1,21.4910833333333
"17009",20.1,19.5466625
"17011",22.2,20.5013875
"17013",19.6,20.6900875
"17015",19.9,20.4614458333333
"17017",20.9,20.2942916666667
"17019",20,20.7454250000001
"17021",21,20.73365
"17023",21.2,21.9016958333333
"17025",23.1,22.018025
"17027",21.2,21.364625
"17029",23.8,22.0287416666667
"17031",17.3,16.4446083333334
"17033",22,21.821325
"17035",22.2,21.6773791666666
"17037",21.9,20.6503666666667
"17039",22,20.5475666666667
"17041",22.5,21.6743541666667
"17043",16.3,17.4316666666667
"17045",22.1,21.3322791666666
"17047",21.9,22.5644749999999
"17049",21.2,21.4523333333334
"17051",21.1,21.5693541666666
"17053",22.5,23.4310458333333
"17055",22.8,21.9586166666667
"17057",22.4,20.3177541666667
"17059",22.4,22.9074541666667
"17061",22.7,21.2924874999999
"17063",20.7,20.3094583333333
