"county_fips","per_highCh","pred_outcome"
"19081",37.8,38.1112791666667
"19083",37.6,37.9952125000001
"19085",37.2,37.3868208333333
"19087",35.5,36.4364375
"19089",35.3,37.4283041666667
"19091",37.6,37.2527541666667
"19093",36.9,38.2765875
"19095",35,36.9980875
"19097",36.8,37.8259958333334
"19099",36.2,37.1147166666667
"19101",36.2,36.6255
"19103",26.6,32.2820416666666
"19105",36.3,37.1529916666667
"19107",36.3,38.1030541666667
"19109",37.6,38.1803916666667
"19111",37.3,37.0211125
"19113",33.5,34.8921083333333
"19115",36.3,37.3073333333333
"19117",37.4,39.0688458333333
"19119",33.7,35.7402833333334
"19121",33.5,36.4596083333333
"19123",34.8,36.6205708333334
"19125",36,36.6461666666667
"19127",36.7,37.0323833333334
"19129",36.6,36.5015541666667
"19131",36.8,37.5825666666666
"19133",37.3,38.7710083333333
"19135",35.3,36.7146125000001
"19137",37.3,38.3897375
"19139",32.9,34.9166749999999
"19141",35.9,36.7535958333333
"19143",36.8,36.3991000000001
"19145",38.6,38.6648333333334
"19147",36.9,36.8893500000001
"19149",36.5,36.0014124999999
"19151",39,38.2011958333333
"19153",33.7,35.2365749999999
"19155",35.1,36.6007791666667
"19157",34.9,36.7844291666667
"19159",37.6,38.7482958333333
"19161",37.1,38.3133458333333
"19163",34.5,33.7507833333333
"19165",36.8,38.5885291666667
"19167",31.8,34.1517541666666
"19169",27.4,31.3756541666667
"19171",37,37.5946624999999
"19173",36.2,38.5369375000001
"19175",35.4,37.286525
"19177",37.7,39.5089458333334
"19179",36.1,37.6920166666667
"19181",33.7,34.805175
"19183",35.4,36.3693833333333
"19185",37.4,39.7188375
"19187",33.8,36.0977375
"19189",35.6,35.8581125
"19191",34.4,35.4159166666667
"19193",37.4,36.6082083333333
"19195",36.9,37.4653916666667
"19197",36.3,36.1717166666667
"20001",40.3,40.8696083333333
"20003",40.8,40.587875
"20005",37.2,38.9709708333334
"20007",40.4,41.4767958333334
"20009",38.7,39.7641583333334
"20011",37.7,39.133475
"20013",40.5,40.9342083333333
"20015",40.3,39.8211583333334
"20017",40.2,41.6078624999999
"20019",42.2,42.2019583333333
"20021",40.5,40.5907166666666
"20023",40.6,39.6951125
"20025",38.7,40.3067
"20027",41.2,40.6297625
"20029",37.6,39.6951833333333
"20031",38.4,40.3802
"20033",39.7,41.6387625
"20035",38.3,39.6569124999999
"20037",36.4,37.1630916666666
"20039",40.4,41.8032208333334
"20041",35.5,39.8429458333333
"20043",39.9,40.286475
"20045",32.3,34.8032583333333
"20047",40.4,40.62815
"20049",44.1,42.6152708333333
"20051",33.2,35.5209791666668
"20053",40.9,40.5505166666667
"20055",33.1,35.6841208333334
"20057",35.6,35.8723458333334
"20059",37.9,39.5976916666667
"20061",29.2,31.2038000000001
"20063",40,41.2967208333333
"20065",43.1,42.7727458333332
"20067",35.5,36.9555500000001
"20069",36,37.8714625
"20071",38.2,38.9636208333333
"20073",41.3,42.3825791666667
"20075",36.3,37.9161125
"20077",40.9,40.8850625
"20079",38,39.2760833333333
"20081",36.4,38.4612416666667
"20083",39.5,41.1272124999999
"20085",40.4,40.1834625
"20087",39.3,39.9952875000001
"20089",42.9,41.2650125
"20091",37.8,36.7713166666668
"20093",37.1,37.6754833333333
"20095",40.2,40.1633708333333
"20097",39.6,40.7795541666666
"20099",39.9,39.5610291666667
"20101",40.9,40.5928958333333
"20103",36.2,36.5100875000001
"20105",39.9,42.1642875
