"county_fips","per_diabetes","pred_outcome"
"18095",14,12.2030076980591
"18097",13,11.8402509689331
"18099",14,11.9428863525391
"18101",14.6,14.1791210174561
"18103",14.6,12.087306022644
"18105",9.9,8.27175235748291
"18107",13.5,12.0028448104858
"18109",13.4,11.204909324646
"18111",14.4,12.3660249710083
"18113",13.2,10.976674079895
"18115",14.3,11.6570253372192
"18117",14.7,12.5165462493896
"18119",14.5,12.5418558120728
"18121",15.4,13.7082376480103
"18123",13.4,12.0922155380249
"18125",14.5,12.1689882278442
"18127",12.5,10.1046371459961
"18129",12.9,10.4580478668213
"18131",14.5,12.6394367218018
"18133",12.4,10.0912027359009
"18135",14.4,13.0824346542358
"18137",12.5,11.5984029769897
"18139",14.3,12.4332513809204
"18141",12.9,11.6339817047119
"18143",14.1,12.8722515106201
"18145",13.9,11.536075592041
"18147",13.4,10.3641710281372
"18149",15,13.4065866470337
"18151",13.5,10.8404808044434
"18153",14.1,12.5288991928101
"18155",14.9,13.3607873916626
"18157",10,8.60540866851807
"18159",13.5,11.5874919891357
"18161",13,11.893798828125
"18163",12.8,11.9240913391113
"18165",14.3,11.7405271530151
"18167",13.7,11.3301868438721
"18169",13.8,11.7254123687744
"18171",14.1,12.1699056625366
"18173",11.6,9.36299133300781
"18175",14.7,13.1721611022949
"18177",14.7,13.2111215591431
"18179",12.7,11.5359687805176
"18181",14.6,11.9671068191528
"18183",12.6,11.4527788162231
"19001",13.1,11.6232528686523
"19003",13.2,11.946816444397
"19005",13.1,12.371467590332
"19007",15.4,13.65061378479
"19009",13.6,12.1845655441284
"19011",11.1,10.2810077667236
"19013",11.6,10.7695865631104
"19015",11.2,10.0183744430542
"19017",9.9,9.42955112457275
"19019",11.1,10.5391836166382
"19021",13,12.0623092651367
"19023",12.6,11.7868089675903
"19025",12.3,11.1410856246948
"19027",12,10.5050706863403
"19029",13.9,12.1879081726074
"19031",11.9,10.6745691299438
"19033",12.5,11.4378442764282
"19035",13.7,13.1264238357544
"19037",12.6,11.2027149200439
"19039",14.2,12.5640754699707
"19041",12.3,11.1790542602539
"19043",13.9,12.6346740722656
"19045",12.7,11.7711048126221
"19047",14.3,13.5494966506958
"19049",8.8,8.52601051330566
"19051",12,11.8188495635986
"19053",12.4,11.9579830169678
"19055",12.5,10.6753206253052
"19057",12.3,12.2321243286133
"19059",12.1,10.6581993103027
"19061",10.4,9.701584815979
"19063",12.7,12.0927495956421
"19065",13.1,12.2084712982178
"19067",12.9,12.4214811325073
"19069",14.1,12.8594131469727
"19071",12.7,11.2996454238892
"19073",13.1,11.9388618469238
"19075",11.1,10.5231685638428
"19077",12.4,11.4953546524048
"19079",12.1,11.2605657577515
"19081",12.6,12.0015249252319
"19083",12.9,11.6954326629639
"19085",12.5,10.5196256637573
"19087",12.5,11.3673257827759
"19089",12.4,11.5270090103149
"19091",13.2,11.8811445236206
"19093",12.4,11.5750045776367
"19095",11.7,10.4106531143188
"19097",12.7,12.0144605636597
"19099",11.9,10.4925317764282
"19101",13.2,10.9668483734131
"19103",8.8,8.25440120697021
"19105",11.9,10.8833999633789
"19107",13.4,11.9430704116821
"19109",13.1,11.8712043762207
"19111",12.9,11.8731803894043
"19113",11.2,9.23435878753662
"19115",12.8,12.6762437820435
"19117",13.9,13.8960332870483
"19119",11.8,10.2229423522949
