"county_fips","per_depression","pred_outcome"
"16029",22,21.8266124725342
"16031",22.1,22.6446552276611
"16033",20.4,20.5200576782227
"16035",20.8,19.7008018493652
"16037",20.6,20.6423759460449
"16039",22.8,19.9581909179688
"16041",22.8,21.6733951568604
"16043",22.1,20.924430847168
"16045",21.8,20.315502166748
"16047",20.9,22.8515529632568
"16049",20.9,20.21262550354
"16051",22.5,22.401195526123
"16053",21.6,21.6149425506592
"16055",23.7,22.3057422637939
"16057",23.4,23.5487194061279
"16059",21.9,20.8382663726807
"16061",21.9,20.8065662384033
"16063",21.7,22.7514877319336
"16065",27.9,26.267261505127
"16067",20.8,21.714111328125
"16069",23.9,22.6073303222656
"16071",22,19.7325992584229
"16073",22.2,22.2304401397705
"16075",22.5,22.0469665527344
"16077",21.2,21.3277416229248
"16079",22.9,23.4112873077393
"16081",20.7,20.6897792816162
"16083",23.7,21.375036239624
"16085",21.2,19.7116355895996
"16087",21.8,22.3087100982666
"17001",22.4,21.4634895324707
"17003",21.2,21.5679836273193
"17005",22.8,20.6123542785645
"17007",21.5,19.9674034118652
"17009",20.5,19.5479717254639
"17011",22.5,21.3114986419678
"17013",21.2,18.5203418731689
"17015",21.3,21.9839324951172
"17017",21.6,22.0428237915039
"17019",22.6,21.0248126983643
"17021",22.4,20.4217700958252
"17023",22.5,19.0592823028564
"17025",23.6,24.5317134857178
"17027",21.7,20.4354972839355
"17029",24.1,22.6541175842285
"17031",18.7,16.1490669250488
"17033",22.3,20.3234786987305
"17035",22.9,18.5451259613037
"17037",23,22.4331703186035
"17039",22.5,18.620849609375
"17041",22.6,22.257137298584
"17043",17.4,16.0541477203369
"17045",22.8,21.1620998382568
"17047",23.6,24.8476676940918
"17049",22.5,21.058235168457
"17051",22.4,24.5638942718506
"17053",22.9,22.0887012481689
"17055",23.7,23.3716506958008
"17057",23.1,20.2502937316895
"17059",23,24.6896209716797
"17061",23.2,22.910924911499
"17063",22,20.4494247436523
"17065",23.3,21.0142841339111
"17067",22,20.8854160308838
"17069",22.4,20.880163192749
"17071",21.4,20.9306526184082
"17073",21.8,19.153829574585
"17075",22.8,22.3153171539307
"17077",23,22.5679035186768
"17079",22.6,19.2671184539795
"17081",22.7,21.6245670318604
"17083",22.8,20.9995040893555
"17085",20.6,20.3702583312988
"17087",21.5,22.6638641357422
"17089",18.6,16.1776218414307
"17091",21.4,20.1375312805176
"17093",19.4,18.645040512085
"17095",21.9,18.9193744659424
"17097",18.1,17.4525241851807
"17099",22.3,20.2197532653809
"17101",22,21.5305957794189
"17103",21.2,19.3347969055176
"17105",22,20.5495109558105
"17107",22.2,21.9307479858398
"17109",23.8,23.4601211547852
"17111",21.7,20.5064258575439
"17113",22.3,22.8646049499512
"17115",21.7,19.6237812042236
"17117",22.9,21.3829154968262
"17119",22.2,20.8340625762939
"17121",23.5,24.6585102081299
"17123",22.5,21.1929111480713
"17125",22.6,23.0896034240723
"17127",22.8,23.8093090057373
"17129",22.5,19.9208183288574
"17131",22.4,21.1489944458008
"17133",21.3,19.9463577270508
"17135",22.3,20.5175514221191
"17137",22.5,20.5847301483154
"17139",23.7,22.3602275848389
