"county_fips","per_highChol","pred_outcome"
"17071",37.7,40.1680908203125
"17073",34.9,35.9592933654785
"17075",36,38.718864440918
"17077",32,34.5415878295898
"17079",35.7,37.825267791748
"17081",35.2,37.3400421142578
"17083",35.1,37.0228424072266
"17085",39,39.2346229553223
"17087",35,38.7215881347656
"17089",34.2,36.0513114929199
"17091",34.5,36.9783020019531
"17093",30.8,33.8559265136719
"17095",36,38.1081428527832
"17097",32,35.3504447937012
"17099",34.6,35.8027000427246
"17101",34.7,36.4852867126465
"17103",34.9,35.9170532226562
"17105",35.8,36.060905456543
"17107",33.9,36.0175666809082
"17109",32.4,33.9385604858398
"17111",32.2,34.1101608276367
"17113",30.4,31.6458053588867
"17115",34.4,36.8404846191406
"17117",35.5,37.5897979736328
"17119",35.2,35.4248504638672
"17121",36,38.0683898925781
"17123",36.3,37.7369613647461
"17125",37.3,39.4176292419434
"17127",37.7,39.3903694152832
"17129",34.7,37.1925315856934
"17131",36.7,37.9762649536133
"17133",33.7,35.2007331848145
"17135",35.9,36.4950904846191
"17137",35.5,36.4812469482422
"17139",35.3,38.3127555847168
"17141",35,36.2757377624512
"17143",32.7,34.5598258972168
"17145",35.6,35.8598899841309
"17147",34.5,36.2001533508301
"17149",35.6,38.9474716186523
"17151",40.3,40.9916801452637
"17153",37,42.3008460998535
"17155",36.9,37.8738174438477
"17157",35.5,36.7750244140625
"17159",35.8,37.4442367553711
"17161",33.6,36.3927841186523
"17163",32.3,35.2801818847656
"17165",36.1,39.2351341247559
"17167",33.3,34.9136390686035
"17169",37.3,40.7884979248047
"17171",35.8,37.099494934082
"17173",36.3,39.0769004821777
"17175",36.9,38.5748863220215
"17177",36.2,38.5681610107422
"17179",34.3,35.4597015380859
"17181",37,40.1439743041992
"17183",35.9,37.3292999267578
"17185",36,37.8230476379395
"17187",33.9,37.9097442626953
"17189",35.8,37.0961494445801
"17191",36.4,40.146556854248
"17193",37.4,41.2921676635742
"17195",37,36.2541275024414
"17197",32.8,35.255012512207
"17199",35,35.2211112976074
"17201",32.8,35.977165222168
"17203",34.2,34.281623840332
"18001",35.5,37.2944793701172
"18003",33.6,35.2653923034668
"18005",33.9,34.8954925537109
"18007",36.8,37.3692321777344
"18009",38.4,40.5615692138672
"18011",33.4,34.3194923400879
"18013",38.3,40.0615005493164
"18015",36.8,39.3232841491699
"18017",37.5,37.8145217895508
"18019",33.8,35.9163208007812
"18021",36.3,37.9506721496582
"18023",35.7,37.0645904541016
"18025",39.9,41.5583267211914
"18027",36.6,38.4247360229492
"18029",35.6,36.9703598022461
"18031",35.6,35.9455223083496
"18033",34.1,36.6010475158691
"18035",35.4,37.5421485900879
"18037",36.3,36.1159744262695
"18039",33.5,37.183235168457
"18041",39.5,39.0320014953613
"18043",34.5,34.9612503051758
"18045",37.7,38.5939178466797
"18047",35.7,38.0284004211426
"18049",36.7,39.2863655090332
"18051",36.1,35.9064445495605
"18053",35.4,37.7923698425293
"18055",37.4,39.0364036560059
"18057",32.3,34.0874214172363
"18059",35.2,37.3173370361328
"18061",35.8,38.6861801147461
"18063",33.8,34.9767227172852
"18065",34.7,35.9968643188477
"18067",36.2,38.1028366088867
"18069",37.3,37.5582885742188
"18071",36.4,36.0702095031738
"18073",35.7,36.4866142272949
"18075",37,38.4590034484863
"18077",35.8,37.3544044494629
"18079",35.9,37.0485534667969
"18081",34.7,35.5307159423828
"18083",35.9,36.2882118225098
"18085",33.3,35.7436103820801
"18087",34.4,37.606575012207
"18089",35.2,36.5702934265137
"18091",37.3,37.0297164916992
"18093",36.9,38.0177345275879
"18095",37.8,37.914722442627
"18097",32.9,34.6775970458984
"18099",35.8,38.0947113037109
