"county_fips","per_obesity","pred_outcome"
"18147",39.9,37.6958198547363
"18149",42.4,39.060417175293
"18151",34.8,35.9659957885742
"18153",43.6,38.5637626647949
"18155",40.4,38.6334838867188
"18157",27.9,31.4337177276611
"18159",36.5,37.0815124511719
"18161",37.6,38.8102149963379
"18163",38.2,36.9137687683105
"18165",40.6,37.6919212341309
"18167",41,36.0141563415527
"18169",38.1,35.9905128479004
"18171",41.6,38.8870620727539
"18173",34,31.7950763702393
"18175",41.5,40.1584281921387
"18177",37.9,38.5807342529297
"18179",41.9,38.7277984619141
"18181",44.6,37.3305130004883
"18183",39.7,37.0247077941895
"19001",39.9,38.3555793762207
"19003",39.1,37.5095558166504
"19005",42.3,37.6557922363281
"19007",43.4,37.428581237793
"19009",37.6,37.02783203125
"19011",40.8,37.0343627929688
"19013",40.4,34.7284240722656
"19015",43.4,34.9319343566895
"19017",37.6,30.6788520812988
"19019",37.6,37.6734390258789
"19021",38.1,38.9653549194336
"19023",39.3,37.9451675415039
"19025",39.8,38.4564781188965
"19027",39.7,37.3255920410156
"19029",40.7,36.3188247680664
"19031",40.8,36.8545570373535
"19033",40.1,35.54736328125
"19035",40.6,35.73095703125
"19037",39.4,37.1225624084473
"19039",43.1,37.87353515625
"19041",35.2,36.7783050537109
"19043",41,38.1967430114746
"19045",39.3,37.1327629089355
"19047",42.6,37.5801696777344
"19049",32.8,32.8336372375488
"19051",37.5,35.7315406799316
"19053",39.6,34.4710083007812
"19055",39.7,37.3017349243164
"19057",34.6,35.0521125793457
"19059",37.2,31.0309085845947
"19061",34.3,32.6036262512207
"19063",42.5,37.0919647216797
"19065",38.5,36.9521598815918
"19067",39.8,37.9140396118164
"19069",40.7,35.5803413391113
"19071",39.9,36.7523727416992
"19073",35.8,37.8813743591309
"19075",37.5,37.0372314453125
"19077",37.2,36.2936401367188
"19079",36.5,38.0769424438477
"19081",42.2,35.8427772521973
"19083",38.9,37.7292098999023
"19085",35.2,37.0022659301758
"19087",38.8,38.078784942627
"19089",38,37.8570899963379
"19091",41.4,35.9750175476074
"19093",41,37.3247146606445
"19095",43.4,37.8539505004883
"19097",40.3,38.2588577270508
"19099",38.3,38.3430519104004
"19101",39.6,26.7795944213867
"19103",30.4,28.0163135528564
"19105",39.7,38.1572761535645
"19107",41.4,38.8732795715332
"19109",38.2,34.5657234191895
"19111",37.6,36.2301330566406
"19113",35.4,32.6973304748535
"19115",40.2,39.1980056762695
"19117",39.8,39.9542274475098
"19119",42.2,36.9640693664551
"19121",37.2,36.7774696350098
"19123",38.6,37.4506454467773
"19125",39.4,32.6640090942383
"19127",44.1,37.6579856872559
"19129",39.2,33.4663619995117
"19131",40.1,37.3227806091309
"19133",42.2,36.9266128540039
"19135",38.2,37.3916854858398
"19137",39.5,36.4028587341309
"19139",41.4,36.3381767272949
"19141",38.8,34.2530937194824
"19143",39.5,37.4669799804688
"19145",42.9,36.0105133056641
"19147",40,38.029670715332
"19149",39.4,37.9221878051758
"19151",36.2,37.0731391906738
"19153",37,32.3733139038086
"19155",39.1,36.1713562011719
"19157",40.5,34.8799819946289
"19159",42.7,37.005729675293
"19161",41.3,37.0892333984375
"19163",40.6,30.4852313995361
"19165",37.8,37.4427337646484
"19167",33,36.1361389160156
"19169",30.8,26.7221946716309
"19171",40.2,36.999828338623
"19173",39.7,37.8662109375
"19175",37.2,35.3129959106445
"19177",39.5,37.2374000549316
"19179",41.7,38.0482749938965
"19181",38.7,34.4495658874512
"19183",38.6,37.7886085510254
"19185",40.6,38.4569129943848
"19187",41.2,36.0460319519043
"19189",38.4,36.778621673584
"19191",34.7,33.359302520752
"19193",39.1,35.8060111999512
"19195",40.5,36.3822822570801
"19197",40.7,36.5988311767578
"20001",37.4,36.3120727539062
"20003",40.1,35.7929763793945
"20005",37,37.5774230957031
"20007",38.6,33.823413848877
"20009",38.8,36.6251068115234
"20011",36.7,37.1206436157227
"20013",39.6,36.8359146118164
"20015",39,32.4388389587402
"20017",38.2,33.9315071105957
"20019",40.4,37.3835639953613
"20021",43.8,37.7789306640625
"20023",38,36.179027557373
"20025",36.8,36.1937866210938
"20027",39.6,35.0929527282715
"20029",41.4,34.978328704834
"20031",36.9,35.9159278869629
"20033",39.2,37.8158721923828
"20035",40.9,37.6969680786133
"20037",36.8,34.1315116882324
"20039",36.6,33.2130355834961
"20041",39.5,37.5996589660645
"20043",37.5,37.9742851257324
"20045",30.5,27.548620223999
"20047",39.9,38.9785575866699
"20049",40.5,35.0670318603516
"20051",36.5,31.5627040863037
"20053",39.1,37.0337677001953
"20055",37.3,38.3425979614258
"20057",39.1,39.8396453857422
"20059",40.3,37.063304901123
"20061",34.5,36.8424758911133
"20063",37.4,38.309196472168
"20065",36.7,36.5957183837891
"20067",35.4,37.9921455383301
"20069",39.5,34.7363929748535
"20071",36.8,32.6496963500977
"20073",40.7,34.8211059570312
