"county_fips","per_arthritis","pred_outcome"
"06001",20.5,17.158447265625
"06003",26.9,29.8777313232422
"06005",30.3,31.3948783874512
"06007",25.1,25.6883716583252
"06009",31.9,34.0663719177246
"06011",23.7,26.3014678955078
"06013",23,19.9492206573486
"06015",29.5,29.0753955841064
"06017",30,28.3275928497314
"06019",22.2,23.1241111755371
"06021",25.8,27.9422340393066
"06023",26.9,25.8720893859863
"06025",21.3,26.2600879669189
"06027",28.7,30.8498439788818
"06029",21.1,22.4399337768555
"06031",21.4,20.7698307037354
"06033",29.7,32.7919235229492
"06035",24.7,26.8487396240234
"06037",19.3,18.8372917175293
"06039",24.8,28.9611282348633
"06041",26,26.5816974639893
"06043",33.1,33.3891181945801
"06045",28.5,31.419605255127
"06047",23.5,21.8508071899414
"06049",32.8,35.3719825744629
"06051",24.3,25.251184463501
"06053",22.9,23.6818256378174
"06055",26.8,25.7551746368408
"06057",32.5,32.3825263977051
"06059",21.1,20.4290428161621
"06061",25.6,26.2580318450928
"06063",33.9,33.3179359436035
"06065",25,24.0723857879639
"06067",25.5,20.894588470459
"06069",19.5,24.9609851837158
"06071",22.2,20.9862308502197
"06073",22.7,20.7722015380859
"06075",19.2,17.6535701751709
"06077",20.9,22.6714992523193
"06079",24.9,25.6155643463135
"06081",20.1,18.9056339263916
"06083",21.4,22.12868309021
"06085",18,17.1369781494141
"06087",22.8,25.2875823974609
"06089",29.4,29.7712936401367
"06091",37.8,34.66796875
"06093",32.7,33.593994140625
"06095",22.9,24.0213680267334
"06097",27.3,27.2812366485596
"06099",24.4,22.9495487213135
"06101",24.5,24.5738086700439
"06103",30,31.0764026641846
"06105",34.6,32.1462554931641
"06107",22.1,22.6675567626953
"06109",32.5,31.9580497741699
"06111",24.3,23.8712100982666
"06113",19.4,23.1176471710205
"06115",22.5,25.0529365539551
"08001",21,21.8434085845947
"08003",23.6,27.3922004699707
"08005",22.3,20.9448509216309
"08007",31.3,30.8477592468262
"08009",37.9,31.6697254180908
"08011",27.2,29.4581356048584
"08013",23.7,20.5770568847656
"08014",23.1,20.2419834136963
"08015",31.9,29.4291381835938
"08017",30.9,30.0170249938965
"08019",27.8,28.6148014068604
"08021",29.9,29.9500274658203
"08023",32.9,33.1456451416016
"08025",22.9,25.738468170166
"08027",35.4,32.8388595581055
"08029",32.1,32.209659576416
"08031",19.3,18.552339553833
"08033",30.6,34.5319213867188
"08035",21.1,21.0958709716797
"08037",22.2,22.4011077880859
"08039",26.6,28.3433570861816
"08041",24.7,21.7851428985596
"08043",29,29.4596881866455
"08045",27,24.394847869873
"08047",29.3,26.8563957214355
"08049",26,28.647970199585
"08051",21.8,23.7963695526123
"08053",32.1,34.6181335449219
"08055",34.1,33.6562461853027
"08057",34.4,32.5852699279785
"08059",26.3,23.3858795166016
"08061",34.5,31.5868854522705
"08063",29.9,28.623743057251
"08065",20.9,24.169319152832
"08067",27.2,27.161247253418
"08069",24.4,23.7475986480713
"08071",33.8,33.1707611083984
"08073",28.6,27.5320568084717
"08075",27.6,28.3921089172363
"08077",26.4,28.5091705322266
"08079",33,31.0071659088135
"08081",28.5,26.2418041229248
"08083",32.1,30.7718105316162
"08085",31.8,31.316722869873
"08087",26.3,26.4979267120361
"08089",31.1,29.8350276947021
"08091",32.5,34.1949501037598
"08093",31,30.6928424835205
"08095",31,30.1990013122559
"08097",25.2,25.2769222259521
"08099",29.1,29.4153823852539
