"county_fips","per_diabetes","pred_outcome"
"13063",16.2,15.0162291666666
"13065",17.3,16.2357916666667
"13067",10.9,10.1617291666667
"13069",16.1,15.212
"13071",16.7,15.8826458333333
"13073",11.9,10.5722083333334
"13075",16.5,15.149
"13077",12.4,10.8141875
"13079",15.5,13.7068125
"13081",19.4,17.2660416666666
"13083",12.6,11.9021875
"13085",11.6,10.39475
"13087",17.8,16.7193125
"13089",13,11.2176875
"13091",16.7,15.9764583333333
"13093",18.3,18.1875
"13095",19,18.5357708333334
"13097",13.6,12.7133333333333
"13099",18.9,17.9609166666666
"13101",13.6,13.8710416666667
"13103",11.3,11.034375
"13105",16.6,16.4319583333334
"13107",16.4,16.3242291666667
"13109",16.8,15.8562708333333
"13111",16.5,14.038375
"13113",12.6,10.6641041666667
"13115",14.1,12.8153125
"13117",9.9,8.53347916666667
"13119",14.7,14.7782083333334
"13121",10.9,10.1873125
"13123",15.2,13.9339375
"13125",14.5,13.5101875
"13127",15.3,13.3871458333333
"13129",13.9,12.5916666666667
"13131",17.2,15.8758333333333
"13133",15.6,12.2959375
"13135",12.6,11.4523333333333
"13137",12.9,12.8141458333333
"13139",13.2,12.1904166666667
"13141",22.8,20.8554583333333
"13143",12.6,12.926375
"13145",12.6,10.49325
"13147",15.3,13.50625
"13149",14.3,14.5064166666666
"13151",13.4,12.5420625
"13153",13.1,11.4971666666667
"13155",16.2,14.98175
"13157",11.6,11.16525
"13159",14.6,13.4200416666666
"13161",16.4,16.7269583333333
"13163",18.5,17.903375
"13165",18.2,17.6762708333333
"13167",18,15.7573958333334
"13169",14.4,13.3115416666667
"13171",13.6,12.6561875
"13173",15.9,15.2812708333333
"13175",16.4,16.3888541666667
"13177",11.8,10.5444583333334
"13179",11.6,13.0634583333333
"13181",18.2,16.0768125
"13183",12.4,14.6487083333333
"13185",12.9,13.1015625
"13187",11.5,11.1767708333333
"13189",16.7,15.911625
"13191",20.4,15.7948958333334
"13193",21.1,18.8075624999999
"13195",14.7,14.4914166666667
"13197",18.7,16.4791875
"13199",17.6,17.0380208333333
"13201",17.8,15.6471875
"13205",18.4,17.6433333333333
"13207",13.1,11.9124791666667
"13209",15.4,14.3513333333333
"13211",12.9,11.3915208333333
"13213",13.3,12.5020416666667
"13215",15,13.8685416666667
"13217",14.4,13.5797291666666
"13219",10.1,8.97789583333332
"13221",14.1,12.5157708333333
"13223",11.6,11.132
"13225",14.9,14.1965
"13227",13.6,11.8851458333333
"13229",14.3,12.5155625
"13231",11.9,11.6364791666667
"13233",14.1,14.3489166666667
"13235",16.8,17.4669166666667
"13237",17.1,13.8770833333333
"13239",23.6,17.1373125
"13241",15.5,13.1518958333333
"13243",24.9,19.9225
"13245",16.7,15.3699375
"13247",17,13.0579583333333
"13249",15.1,12.9018125
"13251",17.8,16.5482291666667
"13253",18,16.8535833333333
"13255",16,15.8974791666667
"13257",14.9,13.9381041666667
"13259",17.9,18.2018333333334
"13261",16.7,16.6060833333333
"13263",22.1,19.6619374999999
"13265",21.7,20.0495208333333
"13267",16,15.7183125
"13269",20.2,17.5139375
"13271",20.5,18.1887708333333
"13273",21.2,19.7485416666667
"13275",16,14.806
"13277",15.8,14.9415833333334
"13279",15.5,14.8930416666667
"13281",15.9,12.7262916666667
"13283",18.3,16.4503333333333
"13285",15,14.8648958333333
"13287",18.5,17.4267291666667
"13289",18.6,16.94275
"13291",15.7,13.7044166666667
"13293",16.3,15.6310208333333
"13295",13.5,12.8311666666667
"13297",13,12.0309375
"13299",16.8,15.6265
"13301",20.2,19.276125
"13303",18.7,15.7282916666667
"13305",15.8,15.0617708333333
"13307",21,18.4720625
"13309",16,15.7465625
"13311",13.2,12.2470208333333
"13313",14.1,12.4316666666667
"13315",17.4,16.3650208333333
"13317",18.9,17.0724166666666
"13319",17.7,17.3267291666667
"13321",16.9,16.0044375
"16001",9,8.77097916666667
"16003",13.9,13.991125
"16005",9.7,9.72597916666668
"16007",11.6,11.3223541666667
"16009",13.5,13.5570416666666
"16011",11.2,11.339125
"16013",10.2,9.63427083333334
"16015",12.1,12.3653125
"16017",11.8,12.5384375
"16019",9.4,9.64693750000001
"16021",12.6,13.6785833333333
"16023",15.2,14.9436041666667
"16025",11.8,11.7308125
"16027",11.2,11.3270833333333
"16029",10.5,11.4426875
"16031",11,11.4582291666667
"16033",13.8,13.3360833333333
"16035",13.1,13.71
"16037",13.4,13.8840833333334
"16039",10.4,11.6551875
"16041",9.4,10.6687708333333
