"county_fips","per_HighBP","pred_outcome"
"27091",35.5,38.2572291666667
"27093",33.8,35.1751458333333
"27095",33.2,36.3630625
"27097",34.9,35.4048333333333
"27099",33.4,34.8234374999999
"27101",36.2,37.518375
"27103",30.1,30.683125
"27105",34.5,37.3430416666667
"27107",34.2,36.4526875
"27109",28.6,30.4520416666666
"27111",35.1,37.648375
"27113",33,33.9249166666667
"27115",38.1,37.612
"27117",35.4,37.0860416666667
"27119",34,34.8591458333333
"27121",35.8,37.25325
"27123",29.2,29.5369791666667
"27125",36.8,35.7481041666667
"27127",33.8,35.8821041666668
"27129",34.2,36.1016458333333
"27131",29.3,31.9788333333333
"27133",32.1,34.4038958333333
"27135",33.9,35.3329375
"27137",31.7,33.305875
"27139",27.1,29.3050416666667
"27141",26.8,30.0642083333333
