"county_fips","per_heartDisease","pred_outcome"
"35045",8.3,7.98845833333335
"35047",8.5,8.62104166666665
"35049",7.6,7.14916666666666
"35051",12.7,9.991875
"35053",8.7,8.24133333333334
"35055",8.7,8.07914583333335
"35057",9.6,9.20281249999999
"35059",8.7,9.11568749999999
"35061",7.4,7.39716666666668
"36001",5.5,5.79685416666666
"36003",7.3,7.65433333333334
"36005",7,6.66570833333333
"36007",7.1,6.9613125
"36009",8,8.0990625
"36011",7.7,7.47052083333331
"36013",7.9,7.65447916666666
"36015",7.3,7.26114583333333
"36017",8.1,7.83850000000002
"36019",7,6.89847916666666
"36021",7.8,7.41160416666667
"36023",6.2,6.35002083333335
"36025",8.5,8.38237500000001
"36027",6,5.91904166666666
"36029",6.5,6.3035625
"36031",8.1,7.98993749999999
"36033",7.6,7.5000625
"36035",7.8,7.62370833333333
"36037",6.9,7.11395833333332
"36039",7.6,7.81695833333334
"36041",9.3,8.58800000000002
"36043",7.6,7.81047916666667
"36045",6,6.28277083333334
"36047",5.7,5.52174999999999
"36049",7.7,7.84777083333336
"36051",6.6,6.80899999999999
"36053",6.7,6.8165625
"36055",6.3,6.10299999999999
"36057",7.4,7.68404166666667
"36059",5.4,5.53564583333333
"36061",4.9,5.50983333333333
"36063",7,6.95999999999998
"36065",7.3,7.12114583333332
"36067",6.5,6.31495833333333
"36069",6.8,6.81964583333334
"36071",5.8,5.75372916666668
"36073",7.5,7.51768750000001
"36075",7.2,7.46562499999999
"36077",6.8,7.21945833333334
"36079",5.8,5.81574999999999
"36081",6,6.01652083333332
"36083",6,6.07583333333333
"36085",5.8,5.7631875
"36087",6.3,5.29639583333333
"36089",7.3,7.29256249999998
"36091",6,5.91114583333332
"36093",6.1,6.14233333333334
"36095",7.6,7.85172916666665
"36097",8.2,7.918125
"36099",7.8,7.51647916666667
"36101",7.5,7.27389583333332
"36103",5.7,5.69327083333333
"36105",7.2,7.16597916666667
"36107",7.6,7.34914583333333
"36109",4.8,5.36289583333333
"36111",6.8,6.96941666666667
"36113",7.2,7.19722916666668
"36115",7.4,7.58893750000001
"36117",7.3,7.24179166666665
"36119",5.6,5.38583333333333
"36121",7.3,7.44787500000001
"36123",7.9,7.77389583333333
"37001",6.7,6.66845833333332
"37003",8,7.87856250000002
"37005",10.5,9.4345
"37007",8.8,8.93445833333335
"37009",9.4,8.98668749999999
"37011",8.4,8.20329166666667
"37013",9.2,8.97312499999999
"37015",9.6,9.73333333333333
"37017",9.1,8.87537499999997
"37019",8.8,8.20456250000001
"37021",6.7,6.51256249999998
"37023",8.6,8.23887499999999
"37025",5.5,5.22799999999999
"37027",8.4,7.77512499999999
"37029",6.1,6.14204166666667
"37031",8.1,7.86302083333333
"37033",8.5,9.0238125
"37035",7.1,6.98395833333331
"37037",7.8,7.23522916666667
"37039",10.3,9.44397916666667
"37041",9.5,8.99558333333333
"37043",9.9,8.83089583333335
"37045",7.8,7.84981250000001
"37047",8.6,8.9350625
"37049",7.4,7.07845833333332
"37051",5.7,5.76704166666666
"37053",6.3,6.36502083333333
"37055",7.1,6.8348125
"37057",7.6,7.50481249999999
"37059",7.5,7.45441666666666
"37061",8.4,8.6915
"37063",5,4.98435416666667
"37065",8.8,8.79789583333334
"37067",6.5,6.161625
"37069",6.8,6.82864583333334
"37071",6.7,6.55193749999999
"37073",8.6,8.57850000000001
"37075",8.7,8.51035416666666
"37077",7.2,7.11685416666668
"37079",8.1,8.41008333333333
"37081",6.1,6.04172916666667
"37083",9.8,9.50883333333334
"37085",6.2,6.20647916666667
"37087",8.3,8.09010416666666
"37089",8.2,7.54104166666666
"37091",9.1,9.08291666666667
"37093",6,6.26389583333334
"37095",9.6,9.63679166666665
"37097",6.2,6.05812500000001
"37099",7.4,7.57285416666667
"37101",5.9,5.96239583333333
"37103",9.4,9.52359166666666
"37105",7.2,7.25783333333337
"37107",9.5,8.89043750000001
"37109",7,6.80308333333334
"37111",8.3,7.92472916666666
"37113",9.6,8.94954166666666
"37115",7.6,8.02110416666665
"37117",9.5,9.96489583333334
"37119",4.8,4.61685416666664
"37121",8.4,8.54937500000001
"37123",8.8,8.45266666666667
"37125",7.3,7.31641666666668
"37127",7.5,7.63279166666667
"37129",6.3,6.19856249999999
"37131",10.6,9.70383333333333
"37133",4.7,5.124125
"37135",5.2,5.11866666666667
"37137",9.6,9.00131250000002
"37139",6.7,6.78695833333333
"37141",6.8,6.5165
"37143",9.2,9.04950000000002
"37145",8.2,8.49060416666664
"37147",6,6.31997916666669
"37149",9.5,8.55645833333334
"37151",7.8,7.75872916666667
"37153",8.8,8.51597916666666
"37155",9.3,8.70027083333333
"37157",8.4,8.67720833333331
"37159",7.3,7.35950000000001
"37161",8.9,8.43118749999999
"37163",8.1,8.41212499999998
"37165",9,8.87262500000001
"37167",7.6,7.68379166666667
"37169",8.4,8.10633333333334
"37171",8.7,8.27420833333333
"37173",8.7,8.82881249999999
"37175",9,8.13204166666669
"37177",9.7,10.2025833333333
"37179",5.5,5.09672916666666
"37181",8.3,8.28112499999999
"37183",4.7,4.54154166666668
"37185",10.5,9.78893750000001
"37187",11.1,10.5992083333334
"37189",6.3,5.89402083333333
"37191",7.4,7.26906250000002
"37193",9,9.00960416666666
"37195",8.6,8.19366666666667
"37197",8.4,8.17464583333334
"37199",9.1,8.88424999999998
"38001",9.7,9.30947916666666
"38003",7.5,7.55608333333332
"38005",9,7.60762500000001
"38007",8.4,8.1828125
"38009",8,8.16724999999999
"38011",7.8,8.11204166666665
"38013",7.3,7.39414583333333
"38015",5.9,5.77079166666666
"38017",4.8,4.82877083333332
"38019",8.5,8.47999999999999
"38021",7.3,7.35566666666667
"38023",8.6,8.37285416666667
"38025",7.1,7.54997916666668
"38027",8.8,8.39258333333333
"38029",9.5,8.63397916666666
"38031",7.8,7.78712499999999
"38033",9.4,9.46912500000002
"38035",5.4,5.37958333333333
"38037",11,9.38885416666666
"38039",9,8.39870833333334
"38041",8.1,8.37822916666667
"38043",8.9,8.4504375
"38045",8.8,8.48608333333332
"38047",9.6,8.29985416666666
"38049",7.8,7.61187500000001
"38051",10.1,10.0568958333333
"38053",5.4,6.06964583333334
"38055",8.1,8.13668749999999
"38057",8.2,7.70833333333333
"38059",6.2,6.0705625
"38061",6.9,6.64122916666667
"38063",8.5,8.25268750000001
"38065",7.9,8.34297916666667
"38067",8.6,8.27052083333331
"38069",8,8.00745833333332
"38071",8.1,7.51841666666665
"38073",7.8,7.63185416666668
"38075",7.2,7.32716666666667
"38077",7,7.1335
"38079",8.5,8.08506250000002
"38081",7.7,7.82197916666666
"38083",10.5,8.95658333333333
"38085",9.9,9.27558333333334
"38087",10.3,8.44352083333332
"38089",6,5.73425000000001
"38091",8.7,8.50085416666668
"38093",7.3,7.14314583333333
"38095",10.1,8.35116666666667
"38097",6.8,6.79133333333334
"38099",8.2,7.74716666666667
"38101",5.3,5.52833333333334
"38103",9.5,8.30039583333333
"38105",5.1,5.21597916666667
"39001",9.2,8.97756250000001
"39003",7.9,7.16766666666667
"39005",8.2,7.617625
"39007",9.2,8.37554166666667
"39009",6.2,5.92789583333333
"39011",7.5,6.90008333333333
"39013",8.6,7.95283333333334
"39015",8.7,8.40052083333335
"39017",6.6,5.82212500000002
"39019",9.1,8.44164583333334
"39021",7.5,7.16162499999999
"39023",8.4,8.01650000000002
"39025",7,6.27160416666667
"39027",8,7.619375
"39029",8.8,8.27487500000002
"39031",9.1,8.77408333333335
"39033",8.8,8.17727083333335
"39035",6.9,6.51889583333333
"39037",8.5,7.80689583333335
"39039",7.6,7.27179166666667
"39041",5,4.94485416666666
"39043",8.3,7.50895833333331
"39045",6.6,6.010625
"39047",8.2,7.9596875
"39049",5.6,5.11331250000001
"39051",7.4,7.18935416666667
"39053",9.2,8.24962500000001
"39055",7.4,6.6999375
"39057",6.4,5.89935416666667
"39059",8.9,8.38852083333334
"39061",6.5,5.83587499999999
"39063",6.9,6.64097916666667
"39065",7.5,7.49708333333336
"39067",9.1,9.28733333333333
"39069",7.6,7.3045625
"39071",8.5,8.00679166666667
"39073",9.2,8.69368750000002
"39075",7.8,7.32447916666667
"39077",7.7,7.51460416666667
"39079",8.4,8.26172916666669
"39081",8.7,8.20683333333337
"39083",7.5,7.05891666666667
"39085",7.3,6.73372916666667
"39087",8.6,7.92241666666667
"39089",6.8,6.41127083333335
"39091",8,7.42495833333333
"39093",7.6,6.82616666666667
"39095",7.5,6.78697916666666
"39097",6.8,6.72039583333334
"39099",8.4,7.60922916666666
"39101",8.3,7.75731250000001
"39103",6.8,6.18408333333333
"39105",10.3,9.71537499999999
"39107",7.3,6.79089583333334
"39109",7.3,6.86314583333333
"39111",9.9,9.57935416666665
"39113",7.2,6.78324999999999
"39115",9.4,8.59352083333334
"39117",7.8,7.55166666666666
"39119",8,7.68727083333332
"39121",11.9,9.20439583333333
"39123",8.5,7.989125
"39125",8.1,7.55858333333336
"39127",8.3,7.8921875
"39129",7.1,6.97764583333333
