"county_fips","per_smoking","pred_outcome"
"05113",20.6,19.9061666666667
"05115",18.2,18.600875
"05117",21.9,17.7519375
"05119",16.3,15.8270625
"05121",22.8,21.1492291666667
"05123",25.6,25.3311041666667
"05125",15.1,15.7438541666667
"05127",22.2,20.915625
"05129",24.2,22.0211666666667
"05131",18.9,17.94175
"05133",19.4,22.1465625
"05135",22.3,21.1984791666666
"05137",21.8,21.7459375
"05139",17.4,19.8033125
"05141",23.6,20.2829166666666
"05143",16.5,14.7165416666667
"05145",21.7,19.6232291666667
"05147",22.1,20.2705
"05149",21,19.7798333333333
"06001",10.1,9.58716666666665
"06003",12.3,13.345625
"06005",13.2,14.9643125
"06007",13.1,14.8180833333333
"06009",14,16.0090833333334
"06011",14.7,17.8611041666667
"06013",10.4,10.6767291666666
"06015",19.3,18.5181875
"06017",9.8,12.6591458333333
"06019",14.1,16.3754375
"06021",14.9,19.1346041666667
"06023",15.8,15.8413541666667
"06025",13.6,18.3807708333333
"06027",12.9,14.9502708333333
"06029",16.5,16.5484791666666
"06031",16,16.502125
"06033",13.2,18.3113958333333
"06035",16.7,21.679625
"06037",10.7,12.96725
"06039",15.1,20.3996666666667
"06041",7.3,9.24397916666669
"06043",15.9,14.7407708333334
"06045",13.6,17.0515208333334
"06047",17.4,17.5532916666667
"06049",13.7,16.6120833333333
"06051",12.6,14.3680625
"06053",13.6,14.4072083333333
"06055",12.6,11.4783333333334
"06057",15.5,12.641625
"06059",10.7,11.064375
"06061",11.2,11.7852083333333
"06063",12.9,15.1327916666667
"06065",11.3,15.037875
"06067",12.9,13.7848333333333
"06069",11.1,14.9016666666666
"06071",12.7,14.5152083333334
"06073",10,11.2348333333333
"06075",8.6,9.86985416666666
"06077",12.5,15.6799166666667
"06079",9.8,12.0953541666667
"06081",8.8,8.94475000000003
"06083",9,12.5043125
"06085",8.9,8.80149999999997
"06087",10.4,12.4604791666666
"06089",13.5,16.9740208333333
"06091",14.3,15.3431666666667
"06093",14.8,17.4459166666667
"06095",12.7,13.273
"06097",10,11.7597083333334
"06099",12.6,15.5908541666667
"06101",15.9,16.2724791666667
"06103",15.5,19.837625
"06105",15.6,17.4407916666667
"06107",15,16.657625
"06109",12.3,15.0695208333333
"06111",10.5,12.1947708333333
"06113",11.3,13.2433541666666
"06115",15.7,16.7553958333333
"08001",15,14.0000208333334
"08003",14.9,17.0186666666666
"08005",12.3,11.6930833333333
"08007",10.7,12.7184166666667
"08009",18.6,16.9223958333333
"08011",18.5,21.2674375
"08013",9.8,10.7389583333334
"08014",8.6,9.48797916666668
"08015",15.1,12.448
"08017",13.2,16.592625
"08019",10.9,10.9471458333334
"08021",13.8,16.9261666666666
"08023",16.1,16.8988333333333
"08025",19.4,23.4997083333333
"08027",13.2,13.2800625
"08029",15.7,15.6383541666667
"08031",14.2,11.3666458333333
"08033",14.9,14.9880416666667
"08035",8.5,9.31591666666667
"08037",11.8,11.8654166666667
"08039",13.1,13.2192291666667
"08041",13,12.0125
"08043",15.8,17.9142083333333
"08045",12.7,13.698375
"08047",13.2,12.9734791666667
"08049",11.8,13.3619375
"08051",8.9,11.7916875
"08053",11.4,11.996375
"08055",14.7,15.4188958333333
"08057",16.6,15.3957708333333
"08059",10.6,11.2232083333334
"08061",18.1,19.382625
"08063",13.1,17.6321041666667
"08065",9.4,12.6143958333333
"08067",11.3,12.0669375
"08069",9,11.5610833333333
"08071",15.6,19.0731041666667
"08073",16,17.6061875
"08075",17.1,17.3773958333333
"08077",14.8,14.96
"08079",13.4,11.900875
"08081",18.2,17.372
"08083",15.5,14.9507916666667
"08085",14.4,14.2348333333333
"08087",14.1,17.4211875
"08089",19.3,18.7045416666667
"08091",11.6,11.4205208333333
"08093",13.1,13.5085208333333
"08095",16.2,17.1858958333333
"08097",8.5,10.5030416666667
"08099",16.1,18.7987916666667
"08101",14,17.1285833333333
"08103",15.5,16.9626458333333
"08105",11.9,14.0933958333333
"08107",12.2,11.691
"08109",17.1,16.3218541666667
"08111",14,13.83275
"08113",11.9,11.3471458333333
"08115",16,15.5777083333333
"08117",12.1,11.723625
"08119",11.9,13.3406458333333
"08121",13.7,15.5248333333333
"08123",12.7,14.7940833333333
"08125",15,16.8766874999999
"10001",14.6,16.4324583333333
"10003",14,13.292
"10005",13.7,14.216
"11001",11.2,11.71525
"12001",13.1,13.729375
"12003",19.1,19.060375
"12005",15.8,15.0987708333334
"12007",20.9,22.0190833333333
"12009",13.1,13.7702916666667
"12011",13.4,13.5510416666666
"12013",19.8,22.0747083333333
"12015",13.9,14.66025
"12017",13.5,16.614125
"12019",13.5,14.8928333333333
"12021",11.5,12.4094583333334
"12023",19.4,19.7992916666666
"12027",19.8,22.8851041666667
"12029",22.1,19.8781041666667
"12031",14.9,14.9321875
"12033",15.9,15.8820416666666
"12035",13.4,14.1553333333333
"12037",17.7,17.5691875
"12039",17.7,20.5395208333334
"12041",18.8,18.6978541666666
"12043",20.3,21.3972708333333
"12045",16.8,17.1339791666667
"12047",21.9,24.4145208333333
"12049",19.9,25.4032291666667
"12051",18.4,19.7766875
"12053",15.9,16.1392291666666
"12055",15.6,17.3812291666666
"12057",12.8,13.4557708333333
"12059",21.6,20.29875
"12061",13.5,14.6269791666667
"12063",22,21.4881875
"12065",17.9,18.1363333333333
"12067",21.9,21.8386458333333
"12069",14.8,15.0240625
"12071",12.2,13.7716458333334
"12073",12.3,13.50975
"12075",18.2,19.2610000000001
"12077",21.2,21.6271041666667
"12079",22,21.361
"12081",15.1,13.9647083333333
"12083",16.7,16.8709375
"12085",13.4,12.9187291666667
"12086",13,14.7228541666666
"12087",13.5,12.2082708333334
"12089",12.6,14.9585
"12091",14.7,14.0801666666667
"12093",20.4,18.876625
"12095",12.4,13.2066458333333
"12097",13.3,15.0126458333333
"12099",12.1,13.2578958333333
"12101",13.5,14.9306458333334
"12103",15,14.2029583333333
"12105",16.3,17.0881458333333
"12107",20.8,21.4710416666667
"12109",8.9,11.4531458333334
"12111",14.6,15.1166458333334
"12113",14.8,14.8136041666667
"12115",11.6,12.7144583333333
"12117",12.3,12.6900833333333
"12119",10.6,13.6544791666666
"12121",19.6,18.6486666666667
"12123",19.9,20.439
"12125",20.6,21.2169791666666
"12127",13.5,14.8285625
"12129",17.3,16.3786666666667
"12131",15.7,14.0601875
"12133",20.7,22.21525
"13001",18.4,24.7613125
"13003",20.5,23.8897708333333
"13005",21.3,22.2188958333334
"13007",17.5,18.4448125
"13009",16.3,18.2138541666667
"13011",21.5,17.7208333333334
"13013",14.4,15.8709375
"13015",15.4,16.7416875
"13017",22.5,22.6562083333333
"13019",20.3,21.6280833333333
"13021",17.5,19.069625
"13023",15.5,19.5457291666667
"13025",20.9,21.4946666666667
"13027",21,22.4266666666667
"13029",14,13.507375
"13031",14.1,17.1335
"13033",18.5,20.6853333333333
"13035",18.6,20.7003541666667
"13037",23.7,24.1038333333333
"13039",17.4,17.811625
"13043",21.2,21.530875
"13045",14.3,17.7786666666667
"13047",14,16.5784166666666
"13049",21,21.9625416666666
"13051",13,14.9866666666666
"13053",15.2,16.4048125
"13055",20.2,22.9028541666667
"13057",13.7,12.5843333333333
"13059",13.2,13.8926875
"13061",15.4,21.6742291666667
"13063",18,18.6553333333333
"13065",22.6,24.52225
"13067",9.5,10.9854375
"13069",20.4,22.3655625000001
"13071",21.2,21.9297708333333
"13073",15.2,12.9530208333334
"13075",19,20.7755625
"13077",13.5,13.9165208333334
"13079",18.9,20.7448541666667
"13081",18,21.5545
"13083",14.8,17.0585625
"13085",12.6,13.4021458333333
"13087",18.7,21.0991041666666
"13089",13.3,13.0142916666666
"13091",16.9,21.9164583333333
"13093",18.1,21.7265624999999
"13095",18.2,20.54775
"13097",14.9,15.2998125
"13099",19.9,20.9297083333333
"13101",17.8,18.8912291666666
"13103",15.1,15.545875
"13105",18.9,21.141
"13107",21.7,22.5093125
"13109",21.4,21.3408125
"13111",17.2,16.3684583333333
"13113",10.2,10.9430625
"13115",17.8,18.4911041666667
"13117",10.3,9.90289583333334
"13119",18.2,21.24
"13121",10.6,11.9043125
"13123",14.6,16.4427083333333
"13125",17.8,21.0142083333333
"13127",13.1,15.9460833333334
