"county_fips","per_stroke","pred_outcome"
"45017",5.3,4.85539583333334
"45019",3.1,2.89272916666666
"45021",4.5,4.04064583333334
"45023",5,4.6279375
"45025",4.8,4.70537499999999
"45027",5.8,5.24870833333333
"45029",5.4,4.69685416666666
"45031",4.8,4.64614583333333
"45033",7,5.20343749999998
"45035",3.7,3.14204166666666
"45037",4.9,4.33058333333334
"45039",6.4,5.43668750000001
"45041",4.4,4.1279375
"45043",5.1,4.1998125
"45045",3,2.99389583333333
"45047",4.9,4.0453125
"45049",5.9,5.15633333333335
"45051",4.4,3.93172916666666
"45053",5,4.32895833333334
"45055",4.3,3.92006250000001
"45057",3.9,3.62047916666667
"45059",4.5,4.30745833333333
"45061",6.4,5.47602083333335
"45063",3.5,3.11781249999999
"45065",5.6,4.89222916666666
"45067",6.4,5.71114583333334
"45069",6.1,5.44350000000001
"45071",4.9,4.21427083333334
"45073",4.8,3.92539583333333
"45075",5.5,5.30072916666667
"45077",3.6,3.25014583333333
"45079",3.4,3.15583333333334
"45081",5,4.5679375
"45083",3.6,3.49533333333333
"45085",4.2,3.94972916666666
"45087",5.8,4.81333333333334
"45089",6,5.61687500000001
"45091",3.3,2.90425
"46003",3.7,3.5666875
"46005",4.7,3.4250625
"46007",5.5,4.88143750000001
"46009",4,3.76477083333333
"46011",2.3,2.48454166666666
"46013",3.2,3.06929166666667
"46015",4.3,3.68064583333333
"46017",6.1,5.26270833333334
"46019",3.7,3.66033333333333
"46021",4.9,3.79343749999999
"46023",4.6,4.0750625
"46025",4.1,3.79027083333334
"46027",2.7,2.62525
"46029",3.9,3.41266666666668
"46031",6.5,5.23066666666668
"46033",4.5,4.05360416666667
"46035",4.2,3.65881249999999
"46037",4.6,4.25302083333333
"46039",4.4,3.5505625
"46041",5.7,5.00814583333334
"46043",4.3,4.13227083333333
"46045",3.7,3.46928333333333
"46047",5.1,4.52883333333334
"46049",4.8,4.47383333333334
"46051",3.9,3.73022916666666
"46053",5.3,4.10872916666666
"46055",4.4,4.3393125
"46057",3,3.12347916666667
"46059",4,3.80377083333333
"46061",3.3,3.16510416666667
"46063",3.5,3.33458333333332
"46065",3,2.93289583333335
"46067",3.6,3.64518749999999
"46069",3.8,3.87483333333334
"46071",6,5.57827083333334
"46073",4.5,4.3521875
"46075",4.2,3.77035416666667
"46077",4,3.69116666666665
"46079",3.3,3.45191666666667
"46081",3.4,3.46939583333333
"46083",2.4,2.6241875
"46085",5.4,4.34797916666667
"46087",3.3,3.25814583333333
"46089",4.8,4.45195833333334
"46091",3.6,3.73202083333333
"46093",2.9,3.01177083333333
"46095",6.6,5.65162500000001
"46097",4.2,3.95702083333333
"46099",2.8,2.75077083333333
"46101",3.8,3.56962499999999
"46103",3.6,3.21304166666667
"46105",3.6,3.952625
"46107",4.2,3.96120833333334
"46109",5.7,4.8873125
"46111",3.9,3.56674999999999
"46115",4.1,3.73812499999999
"46117",3.6,3.48095833333334
"46119",3.8,3.94135416666667
"46121",6.8,5.41039583333335
"46123",5.4,4.44249999999999
"46125",3.4,3.54833333333333
"46127",3.3,3.03395833333334
"46129",4.4,3.79802083333333
"46135",3.4,3.36872916666667
"46137",5.8,5.23310416666668
"47001",4.2,3.65760416666666
"47003",3.8,3.42860416666667
"47005",5,4.542625
"47007",5.3,4.66002083333331
"47009",3.9,3.468375
"47011",3.6,3.41345833333333
"47013",4.7,4.27552083333333
"47015",4.2,3.77735416666667
"47017",4.7,4.029
"47019",5.1,4.05
"47021",3.5,3.27264583333334
"47023",4.5,3.87906250000001
"47025",4.3,4.01008333333334
"47027",5.8,4.89535416666665
"47029",5.4,4.44289583333334
"47031",4.4,3.5980625
"47033",4.7,4.16879166666666
"47035",5.5,4.50635416666666
"47037",3.3,2.8195625
"47039",5.5,4.51625
"47041",5,3.90514583333333
"47043",3.7,3.41947916666668
"47045",4.3,3.79608333333334
"47047",4.4,3.90458333333332
"47049",5.3,4.47266666666667
"47051",4.4,3.78439583333334
"47053",4.6,3.796625
"47055",4.7,3.93775000000001
"47057",5.6,4.1765
"47059",4.7,4.04866666666667
"47061",4.8,4.3595625
"47063",4.1,3.85202083333333
"47065",3.5,3.13927083333333
"47067",6.4,5.06802083333332
"47069",4.9,4.61183333333333
"47071",4.6,4.50041666666667
"47073",4.4,4.10333333333333
"47075",6.2,5.22295833333334
"47077",4.7,4.08839583333332
"47079",5.4,4.29329166666667
"47081",4.5,3.80625
"47083",4.3,4.07422916666666
"47085",5,3.919875
"47087",5.5,4.5823125
"47089",4.1,3.65375
"47091",5.2,4.61533333333332
"47093",3.3,2.95097916666667
"47095",5.3,4.51925000000001
"47097",5.1,4.42370833333333
"47099",4.7,3.91089583333334
"47101",5.1,4.37622916666668
"47103",4.2,3.72841666666666
"47105",4.6,4.00841666666667
"47107",4,3.86468750000001
"47109",4.9,4.2348125
"47111",4.2,3.89277083333334
"47113",4.3,3.849
"47115",4.3,4.03454166666667
"47117",4.2,3.58774999999999
"47119",3.3,3.2514375
"47121",4.3,4.23572916666666
"47123",4.9,4.20270833333334
"47125",2.9,2.78483333333333
"47127",4.3,3.62966666666666
"47129",4.8,4.22312499999999
"47131",4.6,4.06727083333333
"47133",4.4,4.11908333333333
"47135",5,4.2495
"47137",6.2,4.72547916666667
"47139",4.7,4.16697916666666
"47141",3.5,3.20070833333332
"47143",5.2,3.879375
"47145",4.4,3.90508333333335
"47147",3.4,3.27424999999999
"47149",3.1,2.747125
"47151",4.8,4.49510416666666
"47153",5.3,4.21129166666666
"47155",3.7,3.82677083333334
"47157",4.2,3.7551875
"47159",3.9,3.70360416666666
"47161",4.2,3.966375
"47163",4.1,3.64741666666666
"47165",3.3,3.084
"47167",3.9,3.36677083333334
"47169",3.4,3.32995833333334
"47171",4.9,4.14020833333333
"47173",4.3,3.97395833333334
"47175",5.2,4.60685416666667
"47177",4.9,3.92433333333334
"47179",4.1,3.21929166666667
"47181",4.8,4.21668749999999
"47183",3.8,3.93404166666667
"47185",4.8,4.24939583333333
"47187",2.5,2.411375
"47189",3.1,2.88985416666667
"48001",4,3.99383333333333
"48003",3.2,2.97635416666667
"48005",4.4,3.85462500000001
"48007",4.9,4.254125
"48009",4,3.69206249999999
"48011",3.8,4.04906250000001
"48013",3.6,3.78222916666667
"48015",4,3.75656249999999
"48017",3.4,3.42741666666667
"48019",4.5,4.21299999999999
"48021",3.7,3.54229166666667
"48023",4.1,3.9925625
"48025",3.8,3.78497916666666
"48027",3.2,3.10058333333333
"48029",3.2,2.967125
"48031",4.2,3.88479166666667
"48033",3.1,3.066875
"48035",5.1,4.16308333333332
"48037",4.4,3.84639583333334
"48039",2.9,2.82879166666666
"48041",2.6,2.52806250000001
"48043",3.8,3.52272916666666
"48045",6.7,5.04777083333333
"48047",4.5,4.8095
"48049",4.1,3.78920833333334
"48051",4.5,3.97664583333333
"48053",4.1,3.72377083333333
"48055",3.8,3.63120833333334
"48057",3.7,3.71429166666667
"48059",4.2,3.62833333333333
"48061",4.5,3.81022916666666
"48063",4.6,4.44281249999999
"48065",3.5,3.66047916666667
"48067",5,4.53254166666666
"48069",4,3.6260625
"48071",3.1,3.12925
"48073",4.5,4.04154166666667
"48075",3.8,3.45460416666667
"48077",3.9,3.74222916666666
"48079",5.2,5.03466666666667
"48081",5.5,4.53679166666668
"48083",4.9,4.51052083333334
"48085",2.3,2.34470833333332
"48087",4.5,4.33360416666666
"48089",4.4,3.98097916666666
"48091",3.1,2.96722916666668
"48093",4.9,4.27868749999999
"48095",5.5,4.64591666666666
"48097",3.9,3.68633333333333
"48099",3.1,3.05233333333333
"48101",5.8,4.59845833333334
"48103",3.5,3.34320833333334
"48105",3.9,4.14533333333333
"48107",4.5,4.61239583333333
"48109",4.8,5.55372916666668
"48111",3.7,2.98977083333333
"48113",3.2,2.93039583333334
"48115",4.1,4.17645833333333
"48117",4.2,3.396625
"48119",4.2,3.90533333333333
"48121",2.5,2.4251875
"48123",4.5,4.4391875
"48125",4.8,4.14693749999999
"48127",6,5.36722916666667
"48129",4.8,4.3073125
"48131",3.9,4.38664583333334
"48133",4.4,3.88675000000001
"48135",3,3.17814583333333
"48137",6.5,4.50939583333334
"48139",3,2.8995625
"48141",3.2,3.38122916666667
"48143",3.4,3.08487500000001
"48145",4.8,4.59327083333333
"48147",4,3.61389583333333
"48149",4,4.02229166666666
"48151",4.8,4.19775
"48153",5,4.17418750000001
"48155",5.9,5.127875
"48157",2.7,2.53712499999999
"48159",3.4,3.64725
"48161",4.7,4.02552083333334
"48163",3.6,3.79481249999999
"48165",3.1,3.28102083333333
"48167",3.4,2.94864583333334
"48169",3.3,3.79425000000001
"48171",4.3,3.79185416666666
"48173",2.7,2.83385416666667
"48175",4.5,4.18322916666666
"48177",4.2,3.83124999999999
"48179",4.3,3.76472916666668
"48181",4,3.4568125
"48183",4,3.64147916666666
"48185",4.3,3.9619375
"48187",3.2,2.93183333333334
"48189",3.9,3.66931250000001
"48191",5.2,4.76539583333333
"48193",4.8,4.19852083333333
"48195",3.6,2.8900625
"48197",4.5,3.93266666666666
"48199",3.8,3.67583333333334
"48201",3.5,2.96339583333333
"48203",4.2,3.8770625
"48205",3.2,3.22604166666666
"48207",4.5,4.16345833333333
"48209",2.7,2.51802083333334
"48211",3.5,3.4351875
"48213",4.8,4.09877083333334
"48215",4.1,3.72335416666666
"48217",4.7,3.97235416666667
"48219",4,3.62022916666667
"48221",3.7,3.670375
"48223",4,3.74558333333333
"48225",5.3,4.66114583333333
"48227",3.4,3.281
"48229",3.8,4.86825000000001
"48231",3.6,3.49364583333335
"48233",3.9,3.47279166666667
"48235",3.8,3.91481249999999
"48237",3.9,3.749375
"48239",4.7,4.039875
"48241",5.2,4.6938125
"48243",5.9,4.55575
"48245",4.6,3.82543750000001
"48247",5,4.22975
"48249",4,3.98914583333333
"48251",3.5,3.22879166666667
"48253",4.1,3.81441666666666
"48255",3.6,3.98033333333333
"48257",3.2,3.06283333333334
"48259",3.1,2.933875
"48261",7.4,4.74560416666665
"48263",4.2,4.19139583333333
"48265",4.9,4.11239583333333
"48267",5.2,4.11083333333332
"48269",6,3.19108333333334
"48271",4.7,4.26818750000001
"48273",3.3,3.58354166666666
"48275",4.8,4.03575
"48277",4.5,3.96881250000001
"48279",4.4,4.05058333333334
"48281",4.2,3.68904166666666
"48283",3.8,5.03481250000001
"48285",4.3,4.14314583333333
"48287",4.6,4.091625
"48289",5.1,4.36220833333334
"48291",4,3.93075
"48293",5.5,4.67537500000001
"48295",4.7,3.7841875
"48297",4.6,4.56395833333334
"48299",4.7,4.11758333333333
"48301",2.7,4.38185416666666
"48303",2.9,3.02429166666667
"48305",4.7,3.585375
"48307",4.7,4.10195833333334
"48309",3.7,3.39764583333333
"48311",5.4,4.2703125
"48313",4,3.76372916666667
"48315",5.7,4.85731250000001
"48317",3.3,3.78491666666667
"48319",4.4,3.69595833333333
"48321",4.7,4.1748125
"48323",4.1,3.8574375
"48325",3.4,3.42520833333334
"48327",5.1,4.66775
"48329",2.7,2.73293749999999
"48331",4.3,4.088625
"48333",4.3,4.01016666666667
"48335",3.7,3.6425
"48337",4.1,4.02137500000001
"48339",3.1,2.73704166666667
"48341",4,3.21095833333333
"48343",4.9,4.634125
"48345",4.5,4.42514583333334
"48347",3.9,3.64672916666666
"48349",4.5,4.03897916666667
"48351",6.1,4.91379166666667
"48353",4.6,4.08081249999999
"48355",3.7,3.57172916666667
"48357",3.5,3.06895833333334
"48359",3.8,3.42697916666667
"48361",3.8,3.4615
"48363",4.1,3.96652083333333
"48365",4.6,4.13983333333334
"48367",3,2.97856250000001
"48369",4.1,3.38602083333334
