"county_fips","per_smokin","pred_outcome"
"01001",14.5,16.722875
"01003",13,15.2421333333333
"01005",20.2,21.6835625
"01007",19.7,21.0613333333333
"01009",16.6,19.7946416666667
"01011",24.7,24.273625
"01013",18.3,20.5930791666667
"01015",16.3,18.7788583333333
"01017",17.7,19.8134416666667
"01019",17.5,19.5248958333333
"01021",16.9,19.3155458333333
"01023",18.2,20.38875
"01025",17.7,20.2789416666667
"01027",18.2,19.7463458333333
"01029",17.8,18.6115625
"01031",16.6,18.9311
"01033",16.2,18.9575375
"01035",20.5,21.1266375
"01037",17.8,18.2262083333333
"01039",17.6,19.4215708333333
"01041",18.1,19.8257125
"01043",16.6,19.798275
"01045",17.5,19.5296833333333
"01047",19.5,21.4197041666667
"01049",19.6,22.2069625
"01051",15.1,16.6381458333334
"01053",21.2,22.18835
"01055",17.8,18.9341166666666
"01057",18.7,20.917925
"01059",19.2,21.4548166666666
"01061",19.4,20.4753958333333
"01063",22.3,23.4232833333333
"01065",18.9,19.8224208333333
"01067",16.6,18.4057083333334
"01069",16,18.5580208333334
"01071",19,21.9033083333333
"01073",13.7,17.36195
"01075",18.8,20.6078708333333
"01077",14.2,17.7187416666667
"01079",18.5,19.9932083333333
"01081",12.9,15.1550333333334
"01083",14.2,16.8124541666667
"01085",21.6,22.0188625
"01087",15.6,19.0013916666667
"01089",11.8,14.7931958333334
"01091",17.5,20.0942041666666
"01093",18.5,21.1716958333333
"01095",16.6,19.144975
"01097",15.4,18.1688916666667
"01099",19.7,21.2597458333333
"01101",14.4,18.0083166666667
"01103",16.1,18.2621541666666
"01105",21.9,21.3054791666667
"01107",18.7,20.9097333333334
"01109",14.9,17.5389375000001
"01111",16.9,18.6057458333333
"01113",18.1,19.46995
"01115",15.2,17.7844583333333
"01117",10.5,14.1040208333333
"01119",16.3,22.1788041666667
"01121",17.7,19.5363375
"01123",16.3,19.3118458333333
"01125",13.6,15.9993249999999
"01127",18.4,20.5081791666667
"01129",17.3,20.2799791666667
"01131",21.6,22.6750916666666
"01133",19.6,21.2879125
"04001",22.4,22.5611083333333
"04003",12.8,15.0576125
"04005",11.5,14.2000208333333
"04007",15.4,16.9691666666666
"04009",15.2,17.4000708333333
"04011",11.6,14.0046458333333
"04012",14.1,17.0774583333333
"04013",10.8,11.503475
"04015",16.1,18.0972375
"04017",18.8,18.5673666666666
"04019",10.5,13.3498041666667
"04021",12.3,13.7327541666667
"04023",11.6,16.9487416666667
"04025",12,13.8771583333333
"04027",12.7,16.7016791666667
"05001",17.3,20.5656666666667
"05003",20,22.629875
"05005",16.6,20.4941333333333
"05007",11.7,16.3928416666667
"05009",16.4,20.9102875
"05011",18.9,22.4825083333333
"05013",16,21.1197458333333
"05015",17,20.2245666666667
"05017",19.7,23.6475208333334
"05019",15,18.872
"05021",18.3,22.0304
"05023",17.4,20.4855916666667
"05025",17.7,21.099825
"05027",16.1,20.8471166666666
"05029",18.8,22.3002666666667
"05031",15.8,19.6217958333333
"05033",16.8,20.8758791666667
"05035",18.5,22.2701458333333
"05037",19.8,23.260275
"05039",16.3,20.8742458333333
"05041",22.3,25.7366958333333
"05043",17.4,20.8390041666666
"05045",13.6,18.2152291666667
"05047",19.5,22.5839166666667
"05049",20.4,21.8273583333333
"05051",15.5,18.4075125
"05053",15.6,20.5071874999999
"05055",18.5,21.7580708333333
"05057",17.7,22.1868791666666
"05059",18.6,22.1969958333333
"05061",17.1,21.492825
"05063",17.1,22.7685958333333
"05065",19.8,22.4250541666666
"05067",21.1,24.4501625
"05069",17.3,21.2549458333334
"05071",18.3,22.04635
"05073",21.5,24.8952416666667
"05075",19.8,23.1368666666667
"05077",22.3,26.2102124999999
"05079",19.9,23.3884749999999
"05081",17.8,19.8486916666666
"05083",18,21.1163916666667
"05085",16,19.8746041666666
"05087",19,22.2641541666667
"05089",18,22.3190833333333
"05091",19.1,22.1868625
"05093",18.8,22.9920291666666
"05095",19.1,23.2501875
"05097",17.8,22.8727375
"05099",20.4,23.9838916666667
"05101",17.8,22.0005458333334
"05103",18.2,21.2866958333333
"05105",17.6,21.4215541666666
"05107",21,24.8588541666667
"05109",17.4,20.0695833333333
"05111",20.4,23.8296875
"05113",18.6,21.5928041666666
"05115",16.4,20.3297875
"05117",17.3,20.309425
"05119",13.4,19.2909416666667
"05121",20,23.6327916666666
"05123",21.8,25.7462416666666
"05125",14.2,17.6771958333334
"05127",18.5,22.250025
"05129",20.9,23.7048416666667
"05131",16.1,18.2090791666667
"05133",18.8,22.2357583333334
"05135",19.3,22.8265166666666
"05137",19.7,23.021675
"05139",17.6,20.7940874999999
"05141",19.3,22.3664791666667
"05143",13.4,17.0730083333334
"05145",17.4,20.93925
"05147",20.2,23.3159208333333
"05149",18.4,21.7656458333333
"06001",9.3,8.95737916666668
"06003",11,11.7458041666667
"06005",12.2,13.5902166666667
"06007",12.8,13.7380875
"06009",13.4,13.7992
"06011",13.4,15.1044125
"06013",9.3,9.38028750000001
"06015",15,15.206525
"06017",10.4,10.928925
"06019",13.2,12.7977541666667
"06021",13.9,16.11975
"06023",14.2,13.4575125
"06025",12.9,17.3643083333333
"06027",12,12.8591916666667
"06029",14.6,13.658875
"06031",14.8,14.8237666666667
"06033",15.2,15.8269
"06035",15.9,17.4331666666666
"06037",11.2,10.8393625
"06039",14.8,14.5721458333333
"06041",8.2,9.22332916666668
"06043",12.6,13.9137208333333
"06045",14.3,14.6186708333333
"06047",14.1,14.1345666666667
"06049",14.8,15.6609041666667
"06051",11.7,14.04185
"06053",11.9,12.3160666666666
"06055",10.4,10.4764416666667
"06057",11,11.604925
"06059",9.2,9.53567916666665
"06061",9.4,9.29431666666668
"06063",13,13.4112666666666
"06065",11.5,11.912575
"06067",11.8,10.3145833333333
"06069",10.9,11.9535583333333
"06071",12.3,12.4825583333333
"06073",10,10.2354166666667
"06075",8.8,9.12521250000001
"06077",12.6,12.4577625
"06079",10.2,10.8378208333333
"06081",8,8.2388375
"06083",10.7,11.479325
"06085",8.1,8.18610416666668
"06087",10,10.4359458333333
"06089",13.8,14.2787625
"06091",15.1,16.4641208333334
"06093",14.4,14.6631833333333
"06095",11.3,11.3363583333334
"06097",10.6,10.4410583333333
"06099",13.4,12.4293458333333
"06101",13.9,12.9237125
"06103",15.1,15.0905791666667
"06105",16.9,15.8242625
"06107",14,14.2224583333333
"06109",12.3,13.263325
"06111",10.4,10.83525
"06113",9.8,10.4996833333334
"06115",14.5,14.3778291666667
"08001",13.4,14.5706416666667
"08003",12.7,14.6112791666666
"08005",10.5,12.7218958333333
"08007",12,12.6937375
"08009",16.9,16.4855125
"08011",20,20.3622333333332
"08013",8.8,11.0000375
"08014",8.7,10.7519875
"08015",12.1,12.6329666666667
"08017",13.9,16.4928708333333
"08019",10.1,11.8794833333333
"08021",13,15.144625
"08023",13.5,15.3938958333333
"08025",18,19.4591749999999
"08027",12.2,13.5254541666667
"08029",14.5,14.7541458333333
"08031",10.3,12.41785
"08033",14.9,15.452925
"08035",7.8,9.93901250000001
"08037",10.3,12.8767041666667
"08039",11.2,12.4205625
"08041",10.7,13.1754
"08043",15.5,17.5101291666666
"08045",12.2,13.6509833333333
"08047",11.4,12.9370625
"08049",11.8,13.1769
"08051",9.6,12.1258083333333
"08053",8.4,11.0964541666667
"08055",12.9,13.0725208333333
"08057",16.9,15.7198083333333
"08059",9.9,12.2693666666667
"08061",13.8,16.3371958333334
"08063",14.5,16.6888125
"08065",10.2,12.6526041666667
"08067",11.7,11.6197208333333
"08069",9.6,12.4653916666667
"08071",13.7,16.0880875
"08073",15.5,17.8434375
"08075",16,17.3995625
"08077",12.7,14.2900125
"08079",10.5,11.4624416666667
"08081",15.6,15.4019125
"08083",14.7,13.9476125
"08085",13.4,14.2312583333333
"08087",13.8,16.4281833333334
"08089",15.3,16.7321583333333
"08091",9.1,11.0820375
"08093",11.3,13.2879291666667
"08095",14.3,15.9055458333333
"08097",8.3,10.7173541666667
"08099",15,17.30245
"08101",13.9,15.2309416666667
"08103",13.1,14.2051625
"08105",12.5,14.6087166666667
"08107",10.2,11.19225
"08109",14.6,14.2417333333333
"08111",11.2,13.2843833333333
"08113",9.8,12.333575
"08115",13.6,16.3357458333333
"08117",10.5,12.4791333333333
"08119",11.3,13.4501208333333
"08121",13.4,16.4656416666666
"08123",12.7,14.0418083333333
"08125",13.9,16.6825458333333
"10001",13.5,15.5995291666667
"10003",11.6,13.2229041666667
"10005",14,13.9258041666667
"11001",9.4,10.4976666666667
"12001",11.2,17.1272291666667
"12003",16.6,20.5188958333333
"12005",14.6,17.0329333333333
"12007",19.3,20.8160833333333
"12009",12.5,14.5296083333333
"12011",11.8,16.0313958333334
"12013",20.2,21.2534791666666
"12015",12.8,15.4823666666667
"12017",15.2,17.5079916666666
"12019",13.5,15.8514083333333
"12021",10.3,15.2956291666667
"12023",18.2,20.3995041666667
"12027",19.6,21.6158916666667
"12029",20,21.488225
"12031",13.9,15.6735916666667
"12033",14.2,18.354725
"12035",12.2,14.6209083333333
"12037",16.6,18.743175
"12039",18.6,20.2967208333334
"12041",17,20.3493916666667
"12043",19.7,21.9198208333333
"12045",15.5,17.3886708333333
"12047",20.6,23.2567375
"12049",17.6,22.2563041666667
"12051",17.4,22.2201208333333
"12053",14.3,17.1407166666667
"12055",14.3,16.5786541666667
"12057",12.1,16.5910083333333
"12059",19.2,21.6406208333333
"12061",11.5,14.476175
"12063",19,20.1404708333333
"12065",17.1,19.3320791666667
"12067",19.3,21.4950875
"12069",12.3,15.6949125
"12071",11.9,15.5737875
"12073",11.3,17.3548833333333
"12075",17.8,20.2077
"12077",19.3,20.8709458333333
"12079",18.8,21.0988833333333
"12081",12.4,16.456575
"12083",14.8,16.55005
"12085",11.4,15.0477666666667
"12086",11.3,16.2558041666667
"12087",12,16.3931
"12089",12.4,15.6548333333333
"12091",12.8,16.9709666666667
"12093",18.2,20.4935
"12095",11.9,15.7842625
"12097",11.8,16.0248166666667
"12099",11.2,15.5636208333333
"12101",13.5,16.4646833333333
"12103",12.2,16.4123875
"12105",14.4,16.7849541666667
"12107",21,21.0414166666667
"12109",10.1,14.7013333333333
"12111",13.5,15.6479958333333
"12113",13.4,16.7139958333333
"12115",10.5,16.4323625
"12117",10.8,15.8728083333334
"12119",9.9,15.3923375
"12121",17.9,20.2914666666667
"12123",19.2,20.43915
"12125",20.1,21.7103583333334
"12127",13.7,15.6513916666667
"12129",15.3,18.5013208333333
"12131",13.8,17.8925208333333
"12133",19.5,21.716575
"13001",20.3,22.1764166666667
"13003",22,22.6653416666666
"13005",18.8,21.9829375
"13007",20,21.0144291666667
"13009",15.8,17.7474166666667
"13011",17.3,18.9243833333334
"13013",15,16.0391333333333
"13015",15.2,16.1022
"13017",21.3,21.6025
"13019",20.7,21.2330416666667
"13021",16.8,18.6021708333333
"13023",16.6,18.422575
"13025",19.6,20.8784
"13027",19.8,21.2415416666667
"13029",12.3,15.0030958333333
"13031",14.1,16.8127958333333
"13033",19,19.95555
"13035",17.4,18.9956458333333
"13037",20.8,22.5036416666667
"13039",14.8,17.0193958333333
"13043",18.6,20.6909666666667
"13045",16.1,17.2060625
"13047",14.7,16.6009125
"13049",20.1,22.3837958333333
"13051",13.3,15.4165458333334
"13053",13.5,16.2754458333333
"13055",21.3,23.6282166666666
"13057",11.7,12.7986916666667
"13059",12.3,14.0770666666667
"13061",17.2,18.3188125
"13063",16,17.5820916666666
"13065",21.2,21.9846958333333
"13067",10.4,12.5973541666667
"13069",20.7,21.8713583333333
"13071",19.2,21.6551208333333
"13073",11.9,14.0430833333333
"13075",19.7,20.9631833333333
"13077",12.3,13.8008375
"13079",17.1,18.6416
"13081",19.9,21.2230916666667
"13083",15.2,19.298775
"13085",12.6,14.6240083333333
"13087",18.9,20.91875
"13089",11.5,13.6888791666667
"13091",18.7,21.2310041666667
"13093",18.1,21.0672875
"13095",17.7,19.1775625
"13097",13.7,14.6508041666667
"13099",18.8,20.3002666666667
"13101",16.3,20.5670291666666
"13103",14.1,16.2515541666667
"13105",17.8,20.253325
"13107",20.3,22.4739541666666
"13109",19.2,20.9739875
"13111",16.1,16.9280958333333
"13113",9.6,11.6499208333334
"13115",16,17.0781166666666
"13117",9.2,10.8594375
"13119",17.9,19.5176125
"13121",9.9,13.0657708333333
"13123",15,17.1584
"13125",18.1,19.1070708333334
"13127",14.4,16.4482375
"13129",17.3,18.2602916666666
"13131",17.9,20.0639958333333
"13133",12.1,14.6538791666667
"13135",11.7,13.1988916666667
"13137",15,17.0490791666667
"13139",14,15.9020083333333
"13141",21.9,22.7224666666667
"13143",17.4,18.3837708333333
"13145",12.2,14.0672416666666
"13147",16,18.1296333333334
"13149",18.3,20.683975
"13151",12.9,14.5462041666667
"13153",13,15.3903083333333
"13155",18.3,21.2108708333333
"13157",14.6,14.89405
"13159",17.3,17.3223208333333
"13161",20.6,23.768875
"13163",19.9,21.1516208333334
"13165",21.9,23.4165916666666
"13167",21.5,21.9420125
"13169",15.9,16.6591208333333
"13171",15.5,16.66445
"13173",19.7,20.4045375
"13175",18.1,19.3554541666666
"13177",13.1,16.0770916666667
"13179",14.3,16.9779708333333
"13181",18,19.4294083333333
"13183",17.2,19.9469541666667
"13185",15,17.4756041666667
"13187",13.5,16.1503208333333
"13189",17.3,19.1481458333333
"13191",19.2,18.9591041666667
"13193",22.7,23.6177125
"13195",18.2,17.7267166666667
"13197",18.5,20.5444291666666
"13199",18.6,20.4288875
"13201",17.8,19.0417916666667
"13205",19.3,22.4397208333333
"13207",14.2,15.4095541666666
"13209",17,18.6368666666667
"13211",13,13.9587125
"13213",17,20.3174
"13215",15.1,17.409075
"13217",14.8,17.144025
"13219",9.3,12.1465791666667
"13221",15.3,16.7014
"13223",12.7,14.1109375
"13225",14.3,17.3881333333334
"13227",15.1,16.6635708333333
"13229",18.2,18.3097875
"13231",14.9,16.4391125
"13233",17.9,20.2883041666666
"13235",18.9,19.8043458333333
"13237",15.5,16.4024208333333
"13239",19.3,21.2192333333333
"13241",14.6,15.472975
"13243",21.1,20.5536916666667
"13245",16.2,18.5095583333333
"13247",14.1,15.287575
"13249",16,16.9521291666667
"13251",18.2,19.9027333333334
"13253",17,19.8481875
"13255",17,19.1332666666667
