"county_fips","per_obesit","pred_outcome"
"20011",36.7,39.3217583333333
"20013",39.6,39.6202375
"20015",39,38.1501125
"20017",38.2,39.0649333333333
"20019",40.4,40.8900791666666
"20021",43.8,41.9330958333333
"20023",38,35.0723333333333
"20025",36.8,37.4566875
"20027",39.6,38.7008833333334
"20029",41.4,39.0881375
"20031",36.9,39.5391916666667
"20033",39.2,37.3486875000001
"20035",40.9,40.4077833333332
"20037",36.8,38.8425916666666
"20039",36.6,38.0759708333333
"20041",39.5,37.5333666666667
"20043",37.5,38.6306916666667
"20045",30.5,33.5571375000001
"20047",39.9,38.8015833333333
"20049",40.5,40.6413666666666
"20051",36.5,36.6184416666666
"20053",39.1,37.947725
"20055",37.3,40.1665291666667
"20057",39.1,41.9637541666667
"20059",40.3,39.1634333333333
"20061",34.5,37.7214333333333
"20063",37.4,36.9373125000001
"20065",36.7,38.7756916666667
"20067",35.4,40.4779791666666
"20069",39.5,37.29665
"20071",36.8,37.4122041666667
"20073",40.7,40.3447166666666
"20075",40.2,39.7699375
"20077",41.9,39.8096208333333
"20079",36.5,37.6538416666666
"20081",41.8,39.2842875
"20083",36.5,36.2950458333334
"20085",37.8,38.6317166666667
"20087",34.7,36.9410583333333
"20089",39.1,39.9140666666667
"20091",31.2,30.9454583333332
"20093",37.6,34.6511708333333
"20095",39.8,39.0331041666666
"20097",39,35.8011375000001
"20099",41.3,41.9783208333333
"20101",36.6,38.7423541666666
"20103",39.8,38.5332958333333
"20105",40.2,38.1199958333333
"20107",37.2,38.77865
"20109",39.8,36.5989583333333
"20111",37.8,39.5874833333333
"20113",37,37.4305333333333
"20115",38.7,38.77235
"20117",37.4,39.0554583333334
"20119",36.8,37.7343791666667
"20121",35,38.7278791666666
"20123",39,38.3544624999999
"20125",38.9,41.6671541666666
"20127",36.7,39.0057208333333
"20129",37.9,36.6008166666666
"20131",38.7,37.3864291666667
"20133",39.5,40.3746875
"20135",35.2,38.3837916666666
"20137",42.7,37.4993499999999
"20139",41.8,39.5897583333334
