"county_fips","per_diabet","pred_outcome"
"35015",11.6,12.3410333333333
"35017",15.9,14.428275
"35019",16.5,16.09945
"35021",19.6,16.2176041666666
"35023",16.4,15.22965
"35025",12,12.4103
"35027",14.4,15.6300958333333
"35028",8,9.84823333333331
"35029",17.7,16.0445875
"35031",19,17.7000708333333
"35033",18.5,16.5399083333333
"35035",12.7,12.7554
"35037",17.2,15.0826166666666
"35039",17.2,15.9561708333333
"35041",11.5,12.1894958333333
"35043",11.8,12.0077166666667
"35045",14.5,14.6091708333333
"35047",17.1,15.1288708333333
"35049",12.6,12.2296208333333
"35051",18.2,15.5076416666667
"35053",15.7,16.3107125
"35055",15.2,14.3995375
"35057",16.5,16.4004458333333
"35059",14.7,13.9428208333333
"35061",14.6,13.9450458333333
"36001",9.2,10.0132083333333
"36003",11.1,12.4432333333333
"36005",16.1,14.4953
"36007",10.9,11.0972083333333
"36009",12.1,12.9924291666667
"36011",11.8,12.1634458333333
"36013",12.6,12.2602
"36015",11.5,11.65265
"36017",12.3,11.5809375
"36019",10.7,11.5264458333333
"36021",11.8,11.0049083333333
"36023",9.3,10.5300833333333
"36025",12.5,12.244925
"36027",9.9,10.117225
"36029",10.8,11.1414083333333
"36031",11.8,11.2720291666667
"36033",12.2,12.1941791666667
"36035",12.1,11.8541666666667
"36037",10.7,11.9903208333333
"36039",11.7,11.607225
"36041",13.4,12.55505
"36043",11.3,11.9897833333334
"36045",10,10.82905
"36047",12,12.6546333333333
"36049",11.8,12.1377708333333
"36051",10.1,11.1439625
"36053",10.3,10.7073166666667
"36055",11.2,11.2480125
"36057",11.5,12.1893416666667
"36059",10.1,9.84821666666669
"36061",8.9,9.80576249999998
"36063",11.3,11.5908125
"36065",11.5,11.1176541666667
"36067",10.9,11.0901916666667
"36069",10.5,10.6480375
"36071",11.2,11.1528833333333
"36073",11.7,12.2108583333333
"36075",11.2,11.9531666666667
"36077",10.2,10.6239625
"36079",9.7,9.74026666666667
"36081",14.3,13.3682333333333
"36083",9.9,10.2360041666667
"36085",11.9,11.3196708333333
"36087",11.3,10.9440625
"36089",11.9,12.1493458333334
"36091",9.6,9.21822083333332
"36093",10.2,10.5474583333333
"36095",11.3,11.9827583333333
"36097",12.4,12.6094083333333
"36099",11.6,12.2932666666667
"36101",11.5,11.4614541666667
"36103",10,10.3265125
"36105",12.1,12.0543708333334
"36107",11.3,11.892675
"36109",7.6,10.3020375
"36111",10.9,10.9576375
"36113",11.2,10.2218125
"36115",11.2,11.729725
"36117",11.2,12.07755
"36119",10.5,9.95854166666668
"36121",11.2,12.019975
"36123",11.6,11.8164791666667
"37001",12.2,12.4209625
"37003",12.7,12.2027625
"37005",16,13.3204916666667
"37007",17.2,17.9690833333333
"37009",14,12.8270875
"37011",12.9,12.2620166666667
"37013",15.6,15.9379208333334
"37015",19.3,18.0159333333333
"37017",16.6,15.2201083333333
"37019",13.5,11.9363083333333
"37021",10.9,11.2852541666667
"37023",13.8,13.3118416666667
"37025",10.8,10.5047
"37027",13.2,12.6075916666667
"37029",10.7,10.9293166666667
"37031",12.5,12.2745708333333
"37033",15.5,15.6267125
"37035",12.1,12.2739041666667
"37037",12.9,11.5353583333333
"37039",15.2,14.6506625
"37041",17,14.3885666666667
"37043",14.3,13.5733458333333
